configuration,level,period_ms,lines,seed,epochs,task_set_accepted,cluster_capacity_gpu0,cluster_capacity_gpu1,assigned_per_slice_gpu0,assigned_per_slice_gpu1,selected_voltage_gpu0,selected_voltage_gpu1,mandatory_released,mandatory_unique_terminal_uids,mandatory_pre_reject,mandatory_wait_expire,mandatory_late_complete,mandatory_on_time,mandatory_terminal_residual,mandatory_pre_rejection_rate,mandatory_admitted_dmr,mandatory_service_failure_rate,mandatory_terminal_table_sha256,images,defective_images,mean_complete_image_dice,completed_only_images,mean_completed_only_dice,pixel_defect_recall,pixel_missed_detection_rate,image_complete_miss_rate,optimism_gap,average_temperature_c,iit_celsius_seconds,peak_temperature_c,observation_horizon_s
HEAT-adapted-L3,3,150,8,303,1000,False,13,6,13,19,,,8000,8000,8000,0,0,0,0,1.0,0.0,1.0,aedf71a1dbe0de9c0c0682e31fc58619e5ac59a3b2096cb6fda1aceaef1567c5,8000,8000,0.0,0,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan
HEAT-adapted-L3,3,150,8,404,1000,False,13,6,13,19,,,8000,8000,8000,0,0,0,0,1.0,0.0,1.0,c49922ac05042c81f20ba21716a3cc4b4ee71af2770f145b211957bbfc28210a,8000,8000,0.0,0,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan
HEAT-adapted-L3,3,150,8,505,1000,False,13,6,13,19,,,8000,8000,8000,0,0,0,0,1.0,0.0,1.0,87e415d8698e71254abc72e378d7559d5e5f56c12742c53c953913cabe26f036,8000,8000,0.0,0,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan
HEAT-adapted-L3,3,150,8,606,1000,False,13,6,13,19,,,8000,8000,8000,0,0,0,0,1.0,0.0,1.0,7727b14c3f2a12569602480fc27df69444ff9763ea20657c02b3169015339afe,8000,8000,0.0,0,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan
HEAT-adapted-L3,3,150,8,707,1000,False,13,6,13,19,,,8000,8000,8000,0,0,0,0,1.0,0.0,1.0,5055d7ad33e3719e2e621b4682d9c9ee97105ac36437030ad53b3894b9f7ae41,8000,8000,0.0,0,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan
HEAT-adapted-L3,3,150,8,808,1000,False,13,6,13,19,,,8000,8000,8000,0,0,0,0,1.0,0.0,1.0,b68992cc71af294d786a1f3d922d9c31ea8a7076ca3708b1e745563275572fb4,8000,8000,0.0,0,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan
HEAT-adapted-L3,3,150,8,909,1000,False,13,6,13,19,,,8000,8000,8000,0,0,0,0,1.0,0.0,1.0,161e86824eaa2e63d41f76211696462d40864502b1a95bf46d16e749f86e0aa7,8000,8000,0.0,0,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan
HEAT-adapted-L3,3,150,8,1010,1000,False,13,6,13,19,,,8000,8000,8000,0,0,0,0,1.0,0.0,1.0,aa6154ce4ab1912828f1cb0fe9debc3eda3652e6f8feaf5d70d32c7275efbb9b,8000,8000,0.0,0,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan
HEAT-adapted-L3,3,150,10,101,1000,False,13,6,13,27,,,10000,10000,10000,0,0,0,0,1.0,0.0,1.0,6847dfafc6babc98c95f66c3eaa57afee35b21614416684f4d91a0784c4ff1c0,10000,10000,0.0,0,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan
HEAT-adapted-L3,3,150,10,202,1000,False,13,6,13,27,,,10000,10000,10000,0,0,0,0,1.0,0.0,1.0,afc98569d3054aaa6ec1f044e7345b84313318ac1f62d5e1a0f37bc4aeac4a36,10000,10000,0.0,0,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan
HEAT-adapted-L3,3,150,10,303,1000,False,13,6,13,27,,,10000,10000,10000,0,0,0,0,1.0,0.0,1.0,3a424fac7e0e3672b1f1b611f8b9049ecb1181cc50da6fdadf6ab38e00e2e41f,10000,10000,0.0,0,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan
HEAT-adapted-L3,3,150,10,404,1000,False,13,6,13,27,,,10000,10000,10000,0,0,0,0,1.0,0.0,1.0,c7da8d93464d8e8e44f341befe13e511f162bf8018ade7cf0023982691ac19e4,10000,10000,0.0,0,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan
HEAT-adapted-L3,3,150,10,505,1000,False,13,6,13,27,,,10000,10000,10000,0,0,0,0,1.0,0.0,1.0,437b773ec26ee105d05cb7f55f511881f0d687776fa0684480e3d380de1efb33,10000,10000,0.0,0,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan
HEAT-adapted-L3,3,150,10,606,1000,False,13,6,13,27,,,10000,10000,10000,0,0,0,0,1.0,0.0,1.0,f805f3ed8b464e016c81f84997b4c81ac89c57c9d1eab36e7bc2c52e99225a82,10000,10000,0.0,0,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan
HEAT-adapted-L3,3,150,10,707,1000,False,13,6,13,27,,,10000,10000,10000,0,0,0,0,1.0,0.0,1.0,e37e9eceb6156cb2f3969736ddf1b6d62337602efed64e4b76a3fc9a7f5fba81,10000,10000,0.0,0,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan
HEAT-adapted-L3,3,150,10,808,1000,False,13,6,13,27,,,10000,10000,10000,0,0,0,0,1.0,0.0,1.0,4c4c3dd38d55eacd399393e0fb2ed8ce13ed74f1df32300acbdc390d7e54a5ea,10000,10000,0.0,0,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan
HEAT-adapted-L3,3,150,10,909,1000,False,13,6,13,27,,,10000,10000,10000,0,0,0,0,1.0,0.0,1.0,551299176aa9355381696a3feba4930a822d66d5d1ce25a9e89620224177605c,10000,10000,0.0,0,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan
HEAT-adapted-L3,3,150,10,1010,1000,False,13,6,13,27,,,10000,10000,10000,0,0,0,0,1.0,0.0,1.0,9fcaee48a6542cc770d4770c0a0966257bd670ba87ac956e53537d022c405de6,10000,10000,0.0,0,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan
HEAT-adapted-L3,3,200,4,101,1000,True,17,8,16,0,0.8,0.6,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,358345139b329c40140caebe1f44495eb1cb4ce7057ad9123725a473225c7759,4000,4000,0.5365712329758283,4000,0.5365712329758283,0.6530537993946778,0.3469462006053222,0.056,0.0,44.56461447646534,0.0,59.54332593769993,199.99680000000018
HEAT-adapted-L3,3,200,4,202,1000,True,17,8,16,0,0.8,0.6,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,34b8939f5e22fe77656bcf596b267a8e14848f4c8183e258a0aa6bf6964bce30,4000,4000,0.5365712329758271,4000,0.5365712329758271,0.6530537993946778,0.3469462006053222,0.056,0.0,44.56461447646534,0.0,59.54332593769993,199.99680000000018
HEAT-adapted-L3,3,200,4,303,1000,True,17,8,16,0,0.8,0.6,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,cb9cf6119f28cbbe2f515263b460577c6bf03d42557f7919b99931e42d877f4b,4000,4000,0.5365712329758282,4000,0.5365712329758282,0.6530537993946778,0.3469462006053222,0.056,0.0,44.56461447646534,0.0,59.54332593769993,199.99680000000018
HEAT-adapted-L3,3,200,4,404,1000,True,17,8,16,0,0.8,0.6,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,19660c8d7c38bf482c258d456033c0235b91bafa3f9150f8928502cb0b6a233e,4000,4000,0.5365712329758273,4000,0.5365712329758273,0.6530537993946778,0.3469462006053222,0.056,0.0,44.56461447646534,0.0,59.54332593769993,199.99680000000018
HEAT-adapted-L3,3,200,4,505,1000,True,17,8,16,0,0.8,0.6,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,73cdab68096cc443e0e24ada558429cabf1afc7f75cc16ce9d024a0d7cee62f9,4000,4000,0.536571232975828,4000,0.536571232975828,0.6530537993946778,0.3469462006053222,0.056,0.0,44.56461447646534,0.0,59.54332593769993,199.99680000000018
HEAT-adapted-L3,3,200,4,606,1000,True,17,8,16,0,0.8,0.6,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,7833957291a032d51d81862cac99e9d8ccb12f68b533b2caf53ee51ae3f9dc9c,4000,4000,0.5365712329758265,4000,0.5365712329758265,0.6530537993946778,0.3469462006053222,0.056,0.0,44.56461447646534,0.0,59.54332593769993,199.99680000000018
HEAT-adapted-L3,3,200,4,707,1000,True,17,8,16,0,0.8,0.6,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,7299403d9d2d4f4ccec9f76133c48d8d07e2ed601a2777f731db87ca14e66056,4000,4000,0.5365712329758282,4000,0.5365712329758282,0.6530537993946778,0.3469462006053222,0.056,0.0,44.56461447646534,0.0,59.54332593769993,199.99680000000018
HEAT-adapted-L3,3,200,4,808,1000,True,17,8,16,0,0.8,0.6,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,332b0fc25c5dccfb6fb5145b59221f17277c51b24f8c2d6148183eada1540c2c,4000,4000,0.5365712329758269,4000,0.5365712329758269,0.6530537993946778,0.3469462006053222,0.056,0.0,44.56461447646534,0.0,59.54332593769993,199.99680000000018
HEAT-adapted-L3,3,200,4,909,1000,True,17,8,16,0,0.8,0.6,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,3a15676bda67054cb5929717fc730bfa67cd49969827870cd1819db4b67b2b0f,4000,4000,0.5365712329758268,4000,0.5365712329758268,0.6530537993946778,0.3469462006053222,0.056,0.0,44.56461447646534,0.0,59.54332593769993,199.99680000000018
HEAT-adapted-L3,3,200,4,1010,1000,True,17,8,16,0,0.8,0.6,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,f74ec5db6e908852b709fb2fc49501319e260c6bb970c5803f31b89af1514827,4000,4000,0.5365712329758273,4000,0.5365712329758273,0.6530537993946778,0.3469462006053222,0.056,0.0,44.56461447646534,0.0,59.54332593769993,199.99680000000018
HEAT-adapted-L3,3,200,6,101,1000,True,17,8,17,7,0.85,0.8,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,368e16a18b5b73e12179e2ceeeef5d7bbd6d7e12c7147fe591b0919c4402b0f8,6000,6000,0.5365712329758267,6000,0.5365712329758267,0.6530537993946778,0.3469462006053222,0.056,0.0,62.6548048973023,1892.433811426264,69.73632972703165,199.99680000000006
HEAT-adapted-L3,3,200,6,202,1000,True,17,8,17,7,0.85,0.8,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,1647dacc78c42fdbc64e7d28ec9e5575601944c739c0044734f158d076fd1351,6000,6000,0.5365712329758258,6000,0.5365712329758258,0.6530537993946778,0.3469462006053222,0.056,0.0,62.6548048973023,1892.433811426264,69.73632972703165,199.99680000000006
HEAT-adapted-L3,3,200,6,303,1000,True,17,8,17,7,0.85,0.8,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,b40e3956fc736148fe48725c99a765faa7ca344bcdde335f7de5815dce321912,6000,6000,0.5365712329758261,6000,0.5365712329758261,0.6530537993946778,0.3469462006053222,0.056,0.0,62.6548048973023,1892.433811426264,69.73632972703165,199.99680000000006
HEAT-adapted-L3,3,200,6,404,1000,True,17,8,17,7,0.85,0.8,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,90dd8c8ff63030dd9dbbd25c0b5e9d426cebafe711c88974834a56210f18bdc1,6000,6000,0.5365712329758261,6000,0.5365712329758261,0.6530537993946778,0.3469462006053222,0.056,0.0,62.6548048973023,1892.433811426264,69.73632972703165,199.99680000000006
HEAT-adapted-L3,3,200,6,505,1000,True,17,8,17,7,0.85,0.8,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,64fec059e2099a382af339a6780c28497caac0c5ebb5f50adb7d0e94049738cd,6000,6000,0.5365712329758263,6000,0.5365712329758263,0.6530537993946778,0.3469462006053222,0.056,0.0,62.6548048973023,1892.433811426264,69.73632972703165,199.99680000000006
HEAT-adapted-L3,3,200,6,606,1000,True,17,8,17,7,0.85,0.8,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,ae880915da58fff9f20affe7a5a25900cde6365bd54144492baa5036a1d84adc,6000,6000,0.5365712329758259,6000,0.5365712329758259,0.6530537993946778,0.3469462006053222,0.056,0.0,62.6548048973023,1892.433811426264,69.73632972703165,199.99680000000006
HEAT-adapted-L3,3,200,6,707,1000,True,17,8,17,7,0.85,0.8,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,c0f27110c744a3fc7a33aecc95f2268b53928f9aef18cbadd02b335ecd207f0e,6000,6000,0.5365712329758257,6000,0.5365712329758257,0.6530537993946778,0.3469462006053222,0.056,0.0,62.6548048973023,1892.433811426264,69.73632972703165,199.99680000000006
HEAT-adapted-L3,3,200,6,808,1000,True,17,8,17,7,0.85,0.8,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,063cb3f34bb5042d5a315795e5ea1e803957554d0c67c50190b2b486a6968f17,6000,6000,0.5365712329758253,6000,0.5365712329758253,0.6530537993946778,0.3469462006053222,0.056,0.0,62.6548048973023,1892.433811426264,69.73632972703165,199.99680000000006
HEAT-adapted-L3,3,200,6,909,1000,True,17,8,17,7,0.85,0.8,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,43ca3bc1908129b5c2ac96d7e4719f6173824add31150444bda10a9206dc8922,6000,6000,0.5365712329758258,6000,0.5365712329758258,0.6530537993946778,0.3469462006053222,0.056,0.0,62.6548048973023,1892.433811426264,69.73632972703165,199.99680000000006
HEAT-adapted-L3,3,200,6,1010,1000,True,17,8,17,7,0.85,0.8,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,da29db140ec3433f5a7bef5bfca040b9d439fbd33929da0e9b1ac51f823030f9,6000,6000,0.5365712329758258,6000,0.5365712329758258,0.6530537993946778,0.3469462006053222,0.056,0.0,62.6548048973023,1892.433811426264,69.73632972703165,199.99680000000006
HEAT-adapted-L3,3,200,8,101,1000,False,17,8,17,15,,,8000,8000,8000,0,0,0,0,1.0,0.0,1.0,0f9edf4f145539579827e1cf58f55521cd3976a480e360fe644d8b88a199323b,8000,8000,0.0,0,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan
HEAT-adapted-L3,3,200,8,202,1000,False,17,8,17,15,,,8000,8000,8000,0,0,0,0,1.0,0.0,1.0,a7fc26724f1b2b80aafcbfe456e5577887e3ee73477665c9c0c1c3b3a1fd5adc,8000,8000,0.0,0,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan
HEAT-adapted-L3,3,200,8,303,1000,False,17,8,17,15,,,8000,8000,8000,0,0,0,0,1.0,0.0,1.0,aedf71a1dbe0de9c0c0682e31fc58619e5ac59a3b2096cb6fda1aceaef1567c5,8000,8000,0.0,0,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan
HEAT-adapted-L3,3,200,8,404,1000,False,17,8,17,15,,,8000,8000,8000,0,0,0,0,1.0,0.0,1.0,c49922ac05042c81f20ba21716a3cc4b4ee71af2770f145b211957bbfc28210a,8000,8000,0.0,0,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan
HEAT-adapted-L3,3,200,8,505,1000,False,17,8,17,15,,,8000,8000,8000,0,0,0,0,1.0,0.0,1.0,87e415d8698e71254abc72e378d7559d5e5f56c12742c53c953913cabe26f036,8000,8000,0.0,0,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan
HEAT-adapted-L3,3,200,8,606,1000,False,17,8,17,15,,,8000,8000,8000,0,0,0,0,1.0,0.0,1.0,7727b14c3f2a12569602480fc27df69444ff9763ea20657c02b3169015339afe,8000,8000,0.0,0,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan
HEAT-adapted-L3,3,200,8,707,1000,False,17,8,17,15,,,8000,8000,8000,0,0,0,0,1.0,0.0,1.0,5055d7ad33e3719e2e621b4682d9c9ee97105ac36437030ad53b3894b9f7ae41,8000,8000,0.0,0,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan
HEAT-adapted-L3,3,200,8,808,1000,False,17,8,17,15,,,8000,8000,8000,0,0,0,0,1.0,0.0,1.0,b68992cc71af294d786a1f3d922d9c31ea8a7076ca3708b1e745563275572fb4,8000,8000,0.0,0,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan
HEAT-adapted-L3,3,200,8,909,1000,False,17,8,17,15,,,8000,8000,8000,0,0,0,0,1.0,0.0,1.0,161e86824eaa2e63d41f76211696462d40864502b1a95bf46d16e749f86e0aa7,8000,8000,0.0,0,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan
HEAT-adapted-L3,3,200,8,1010,1000,False,17,8,17,15,,,8000,8000,8000,0,0,0,0,1.0,0.0,1.0,aa6154ce4ab1912828f1cb0fe9debc3eda3652e6f8feaf5d70d32c7275efbb9b,8000,8000,0.0,0,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan
HEAT-adapted-L3,3,200,10,101,1000,False,17,8,17,23,,,10000,10000,10000,0,0,0,0,1.0,0.0,1.0,6847dfafc6babc98c95f66c3eaa57afee35b21614416684f4d91a0784c4ff1c0,10000,10000,0.0,0,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan
HEAT-adapted-L3,3,200,10,202,1000,False,17,8,17,23,,,10000,10000,10000,0,0,0,0,1.0,0.0,1.0,afc98569d3054aaa6ec1f044e7345b84313318ac1f62d5e1a0f37bc4aeac4a36,10000,10000,0.0,0,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan
HEAT-adapted-L3,3,200,10,303,1000,False,17,8,17,23,,,10000,10000,10000,0,0,0,0,1.0,0.0,1.0,3a424fac7e0e3672b1f1b611f8b9049ecb1181cc50da6fdadf6ab38e00e2e41f,10000,10000,0.0,0,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan
HEAT-adapted-L3,3,200,10,404,1000,False,17,8,17,23,,,10000,10000,10000,0,0,0,0,1.0,0.0,1.0,c7da8d93464d8e8e44f341befe13e511f162bf8018ade7cf0023982691ac19e4,10000,10000,0.0,0,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan
HEAT-adapted-L3,3,200,10,505,1000,False,17,8,17,23,,,10000,10000,10000,0,0,0,0,1.0,0.0,1.0,437b773ec26ee105d05cb7f55f511881f0d687776fa0684480e3d380de1efb33,10000,10000,0.0,0,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan
HEAT-adapted-L3,3,200,10,606,1000,False,17,8,17,23,,,10000,10000,10000,0,0,0,0,1.0,0.0,1.0,f805f3ed8b464e016c81f84997b4c81ac89c57c9d1eab36e7bc2c52e99225a82,10000,10000,0.0,0,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan
HEAT-adapted-L3,3,200,10,707,1000,False,17,8,17,23,,,10000,10000,10000,0,0,0,0,1.0,0.0,1.0,e37e9eceb6156cb2f3969736ddf1b6d62337602efed64e4b76a3fc9a7f5fba81,10000,10000,0.0,0,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan
HEAT-adapted-L3,3,200,10,808,1000,False,17,8,17,23,,,10000,10000,10000,0,0,0,0,1.0,0.0,1.0,4c4c3dd38d55eacd399393e0fb2ed8ce13ed74f1df32300acbdc390d7e54a5ea,10000,10000,0.0,0,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan
HEAT-adapted-L3,3,200,10,909,1000,False,17,8,17,23,,,10000,10000,10000,0,0,0,0,1.0,0.0,1.0,551299176aa9355381696a3feba4930a822d66d5d1ce25a9e89620224177605c,10000,10000,0.0,0,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan
HEAT-adapted-L3,3,200,10,1010,1000,False,17,8,17,23,,,10000,10000,10000,0,0,0,0,1.0,0.0,1.0,9fcaee48a6542cc770d4770c0a0966257bd670ba87ac956e53537d022c405de6,10000,10000,0.0,0,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan
HEAT-adapted-L3,3,250,4,101,1000,True,22,10,16,0,0.7,0.6,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,358345139b329c40140caebe1f44495eb1cb4ce7057ad9123725a473225c7759,4000,4000,0.5365712329758283,4000,0.5365712329758283,0.6530537993946778,0.3469462006053222,0.056,0.0,35.704813425455235,0.0,41.65209706404596,249.97491428571448
HEAT-adapted-L3,3,250,4,202,1000,True,22,10,16,0,0.7,0.6,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,34b8939f5e22fe77656bcf596b267a8e14848f4c8183e258a0aa6bf6964bce30,4000,4000,0.5365712329758271,4000,0.5365712329758271,0.6530537993946778,0.3469462006053222,0.056,0.0,35.704813425455235,0.0,41.65209706404596,249.97491428571448
HEAT-adapted-L3,3,250,4,303,1000,True,22,10,16,0,0.7,0.6,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,cb9cf6119f28cbbe2f515263b460577c6bf03d42557f7919b99931e42d877f4b,4000,4000,0.5365712329758282,4000,0.5365712329758282,0.6530537993946778,0.3469462006053222,0.056,0.0,35.704813425455235,0.0,41.65209706404596,249.97491428571448
HEAT-adapted-L3,3,250,4,404,1000,True,22,10,16,0,0.7,0.6,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,19660c8d7c38bf482c258d456033c0235b91bafa3f9150f8928502cb0b6a233e,4000,4000,0.5365712329758273,4000,0.5365712329758273,0.6530537993946778,0.3469462006053222,0.056,0.0,35.704813425455235,0.0,41.65209706404596,249.97491428571448
HEAT-adapted-L3,3,250,4,505,1000,True,22,10,16,0,0.7,0.6,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,73cdab68096cc443e0e24ada558429cabf1afc7f75cc16ce9d024a0d7cee62f9,4000,4000,0.536571232975828,4000,0.536571232975828,0.6530537993946778,0.3469462006053222,0.056,0.0,35.704813425455235,0.0,41.65209706404596,249.97491428571448
HEAT-adapted-L3,3,250,4,606,1000,True,22,10,16,0,0.7,0.6,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,7833957291a032d51d81862cac99e9d8ccb12f68b533b2caf53ee51ae3f9dc9c,4000,4000,0.5365712329758265,4000,0.5365712329758265,0.6530537993946778,0.3469462006053222,0.056,0.0,35.704813425455235,0.0,41.65209706404596,249.97491428571448
HEAT-adapted-L3,3,250,4,707,1000,True,22,10,16,0,0.7,0.6,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,7299403d9d2d4f4ccec9f76133c48d8d07e2ed601a2777f731db87ca14e66056,4000,4000,0.5365712329758282,4000,0.5365712329758282,0.6530537993946778,0.3469462006053222,0.056,0.0,35.704813425455235,0.0,41.65209706404596,249.97491428571448
HEAT-adapted-L3,3,250,4,808,1000,True,22,10,16,0,0.7,0.6,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,332b0fc25c5dccfb6fb5145b59221f17277c51b24f8c2d6148183eada1540c2c,4000,4000,0.5365712329758269,4000,0.5365712329758269,0.6530537993946778,0.3469462006053222,0.056,0.0,35.704813425455235,0.0,41.65209706404596,249.97491428571448
HEAT-adapted-L3,3,250,4,909,1000,True,22,10,16,0,0.7,0.6,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,3a15676bda67054cb5929717fc730bfa67cd49969827870cd1819db4b67b2b0f,4000,4000,0.5365712329758268,4000,0.5365712329758268,0.6530537993946778,0.3469462006053222,0.056,0.0,35.704813425455235,0.0,41.65209706404596,249.97491428571448
HEAT-adapted-L3,3,250,4,1010,1000,True,22,10,16,0,0.7,0.6,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,f74ec5db6e908852b709fb2fc49501319e260c6bb970c5803f31b89af1514827,4000,4000,0.5365712329758273,4000,0.5365712329758273,0.6530537993946778,0.3469462006053222,0.056,0.0,35.704813425455235,0.0,41.65209706404596,249.97491428571448
HEAT-adapted-L3,3,250,6,101,1000,True,22,10,22,2,0.88,0.6,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,368e16a18b5b73e12179e2ceeeef5d7bbd6d7e12c7147fe591b0919c4402b0f8,6000,6000,0.5365712329758267,6000,0.5365712329758267,0.6530537993946778,0.3469462006053222,0.056,0.0,52.98761580370418,4035.7447284204177,76.46721959154041,249.99600000000015
HEAT-adapted-L3,3,250,6,202,1000,True,22,10,22,2,0.88,0.6,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,1647dacc78c42fdbc64e7d28ec9e5575601944c739c0044734f158d076fd1351,6000,6000,0.5365712329758258,6000,0.5365712329758258,0.6530537993946778,0.3469462006053222,0.056,0.0,52.98761580370418,4035.7447284204177,76.46721959154041,249.99600000000015
HEAT-adapted-L3,3,250,6,303,1000,True,22,10,22,2,0.88,0.6,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,b40e3956fc736148fe48725c99a765faa7ca344bcdde335f7de5815dce321912,6000,6000,0.5365712329758261,6000,0.5365712329758261,0.6530537993946778,0.3469462006053222,0.056,0.0,52.98761580370418,4035.7447284204177,76.46721959154041,249.99600000000015
HEAT-adapted-L3,3,250,6,404,1000,True,22,10,22,2,0.88,0.6,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,90dd8c8ff63030dd9dbbd25c0b5e9d426cebafe711c88974834a56210f18bdc1,6000,6000,0.5365712329758261,6000,0.5365712329758261,0.6530537993946778,0.3469462006053222,0.056,0.0,52.98761580370418,4035.7447284204177,76.46721959154041,249.99600000000015
HEAT-adapted-L3,3,250,6,505,1000,True,22,10,22,2,0.88,0.6,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,64fec059e2099a382af339a6780c28497caac0c5ebb5f50adb7d0e94049738cd,6000,6000,0.5365712329758263,6000,0.5365712329758263,0.6530537993946778,0.3469462006053222,0.056,0.0,52.98761580370418,4035.7447284204177,76.46721959154041,249.99600000000015
HEAT-adapted-L3,3,250,6,606,1000,True,22,10,22,2,0.88,0.6,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,ae880915da58fff9f20affe7a5a25900cde6365bd54144492baa5036a1d84adc,6000,6000,0.5365712329758259,6000,0.5365712329758259,0.6530537993946778,0.3469462006053222,0.056,0.0,52.98761580370418,4035.7447284204177,76.46721959154041,249.99600000000015
HEAT-adapted-L3,3,250,6,707,1000,True,22,10,22,2,0.88,0.6,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,c0f27110c744a3fc7a33aecc95f2268b53928f9aef18cbadd02b335ecd207f0e,6000,6000,0.5365712329758257,6000,0.5365712329758257,0.6530537993946778,0.3469462006053222,0.056,0.0,52.98761580370418,4035.7447284204177,76.46721959154041,249.99600000000015
HEAT-adapted-L3,3,250,6,808,1000,True,22,10,22,2,0.88,0.6,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,063cb3f34bb5042d5a315795e5ea1e803957554d0c67c50190b2b486a6968f17,6000,6000,0.5365712329758253,6000,0.5365712329758253,0.6530537993946778,0.3469462006053222,0.056,0.0,52.98761580370418,4035.7447284204177,76.46721959154041,249.99600000000015
HEAT-adapted-L3,3,250,6,909,1000,True,22,10,22,2,0.88,0.6,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,43ca3bc1908129b5c2ac96d7e4719f6173824add31150444bda10a9206dc8922,6000,6000,0.5365712329758258,6000,0.5365712329758258,0.6530537993946778,0.3469462006053222,0.056,0.0,52.98761580370418,4035.7447284204177,76.46721959154041,249.99600000000015
HEAT-adapted-L3,3,250,6,1010,1000,True,22,10,22,2,0.88,0.6,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,da29db140ec3433f5a7bef5bfca040b9d439fbd33929da0e9b1ac51f823030f9,6000,6000,0.5365712329758258,6000,0.5365712329758258,0.6530537993946778,0.3469462006053222,0.056,0.0,52.98761580370418,4035.7447284204177,76.46721959154041,249.99600000000015
HEAT-adapted-L3,3,250,8,101,1000,True,22,10,22,10,0.88,0.85,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,48536fc5e075a2292b527fb68f9e0371d396b2957068a8b27317e7a61bf9ac13,8000,8000,0.536571232975825,8000,0.536571232975825,0.6530537993946778,0.3469462006053222,0.056,0.0,71.90180495733135,6025.048319766211,76.46721959154041,249.99600000000015
