configuration,total_regions,completed,expired_waiting,admission_infeasible,deadline_misses,thermal_violations,period_ms,lines,epochs,seed,scheduler,total_mandatory,missed_mandatory,mandatory_dmr,historical_completed_only_dice,historical_coverage_adjusted_dice,historical_mandatory_effective_dice,on_time_completed_regions,historical_weighted_coverage_utility,images,defective_images,mean_complete_image_dice,completed_only_images,mean_completed_only_dice,pixel_defect_recall,pixel_missed_detection_rate,image_complete_miss_rate,optimism_gap,runtime_seconds,scalar_quality_definition,mask_metric_status,mandatory_infeasible,optional_skipped,dispatch_infeasible,budget_mode,network_mode,release_mode,priority_overhead_ms,all_regions_mandatory,enable_productive_cooling,overrun_probability,overrun_min_extra,overrun_max_extra,forced_overrun_count
EDF-Dynamic-Reservation,24000,13944,0,10056,0,0,100,6,1000,303,edf_dynamic_reservation,6000,2896,0.4826666666666667,0.6149230923694131,0.357270316666629,0.35613226666666736,13944,0.3589101571343539,6000,6000,0.2778170474296611,3880,0.4449473374046391,0.3931982591676653,0.6068017408323347,0.41733333333333333,0.16713028997497797,1.370250940322876,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-Dynamic-Reservation,24000,13984,0,10016,0,0,100,6,1000,404,edf_dynamic_reservation,6000,2848,0.4746666666666667,0.6146884439358612,0.3581584666666285,0.36163946666666735,13984,0.36027059295749064,6000,6000,0.27400194608945966,3860,0.44282120728530927,0.38073248428206136,0.6192675157179386,0.418,0.1688192611958496,0.8489990234375,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-Dynamic-Reservation,24000,13956,0,10044,0,0,100,6,1000,505,edf_dynamic_reservation,6000,2852,0.47533333333333333,0.614935712238397,0.3575851166666279,0.361180533333334,13956,0.3600930794297514,6000,6000,0.27633502179189035,3884,0.44472502302179595,0.38201890458038246,0.6179810954196175,0.41733333333333333,0.1683900012299056,0.8430497646331787,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-Dynamic-Reservation,24000,13932,0,10068,0,0,100,6,1000,606,edf_dynamic_reservation,6000,2868,0.478,0.6149404249209797,0.3569729166666287,0.3593448000000007,13932,0.358047663925455,6000,6000,0.2752979893477636,3864,0.4460571787094331,0.37535972551824365,0.6246402744817563,0.42,0.1707591893616695,0.8281753063201904,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-Dynamic-Reservation,24000,13996,0,10004,0,0,100,6,1000,707,edf_dynamic_reservation,6000,2872,0.4786666666666667,0.6146584166904161,0.358448299999961,0.35888586666666733,13996,0.3608800914835047,6000,6000,0.2772543250077979,3892,0.4462339840093901,0.37995016945884363,0.6200498305411564,0.416,0.16897965900159218,0.8194520473480225,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-Dynamic-Reservation,24000,13868,0,10132,0,0,100,6,1000,808,edf_dynamic_reservation,6000,2932,0.4886666666666667,0.6152422555522868,0.3555074833332964,0.35200186666666733,13868,0.3564597551007096,6000,6000,0.2739312137822278,3892,0.4411065447927415,0.37041787081178607,0.629582129188214,0.42133333333333334,0.16717533101051368,0.8604085445404053,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-Dynamic-Reservation,24000,13968,0,10032,0,0,100,6,1000,909,edf_dynamic_reservation,6000,2928,0.488,0.6146658934707246,0.35773554999996177,0.3524608000000007,13968,0.35858515375017336,6000,6000,0.27710032161990755,3864,0.44736355614015927,0.3813008067088849,0.6186991932911151,0.4186666666666667,0.17026323452025172,0.8805282115936279,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-Dynamic-Reservation,24000,14016,0,9984,0,0,100,6,1000,1010,edf_dynamic_reservation,6000,2836,0.4726666666666667,0.6144690068492468,0.35884989999996014,0.36301626666666736,14016,0.3611585434744965,6000,6000,0.28001481161082425,3880,0.4510848608600613,0.3892801321612204,0.6107198678387795,0.41533333333333333,0.17107004924923702,0.8969552516937256,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-Dynamic-Reservation,32000,13896,0,18104,0,0,100,8,1000,101,edf_dynamic_reservation,8000,4920,0.615,0.6151885434656803,0.2671456249999717,0.2650340000000005,13896,0.26845060163309886,8000,8000,0.2047123406985228,3864,0.44378973704036806,0.292541786627834,0.7074582133721661,0.566,0.23907739634184527,1.2302448749542236,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-Dynamic-Reservation,32000,13960,0,18040,0,0,100,8,1000,202,edf_dynamic_reservation,8000,4816,0.602,0.6148736389684152,0.26823862499997114,0.27398320000000054,13960,0.2715490432866863,8000,8000,0.20967650090613696,3864,0.4506379134752839,0.2843894346471178,0.7156105653528821,0.562,0.24096141256914697,1.2285692691802979,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-Dynamic-Reservation,32000,13896,0,18104,0,0,100,8,1000,303,edf_dynamic_reservation,8000,4928,0.616,0.6151377662636095,0.26712357499997247,0.2643456000000005,13896,0.2679508783774572,8000,8000,0.20763784497307383,3872,0.44525049477692463,0.297553851364456,0.702446148635544,0.561,0.2376126498038508,1.2817049026489258,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-Dynamic-Reservation,32000,13952,0,18048,0,0,100,8,1000,404,edf_dynamic_reservation,8000,4848,0.606,0.6150066513760817,0.26814289999997165,0.2712296000000005,13952,0.2701350426553755,8000,8000,0.20602639077969195,3856,0.4441657091745596,0.28770157556212056,0.7122984244378794,0.563,0.23813931839486766,1.261143684387207,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-Dynamic-Reservation,32000,13976,0,18024,0,0,100,8,1000,505,edf_dynamic_reservation,8000,4832,0.604,0.6148048082426342,0.26851599999997044,0.2726064000000005,13976,0.27041572406873243,8000,8000,0.20445357835593048,3912,0.4334259645905273,0.29231636101760533,0.7076836389823946,0.567,0.22897238623459681,1.2428479194641113,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-Dynamic-Reservation,32000,13888,0,18112,0,0,100,8,1000,606,edf_dynamic_reservation,8000,4984,0.623,0.6153600806450971,0.2670662749999721,0.2595268000000005,13888,0.26651916938048775,8000,8000,0.20547288423490404,3864,0.44495612303098214,0.28429010065981425,0.7157098993401858,0.564,0.2394832387960781,1.2372090816497803,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-Dynamic-Reservation,32000,13960,0,18040,0,0,100,8,1000,707,edf_dynamic_reservation,8000,4856,0.607,0.6148409742119695,0.2682243749999717,0.27054120000000054,13960,0.2701160974126872,8000,8000,0.2058624246704327,3880,0.4433862168467709,0.2916448597603159,0.7083551402396842,0.567,0.23752379217633818,1.242475986480713,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-Dynamic-Reservation,32000,13848,0,18152,0,0,100,8,1000,808,edf_dynamic_reservation,8000,4944,0.618,0.615435470826048,0.26632969999997225,0.2629688000000005,13848,0.2654377648320975,8000,8000,0.20132907308187747,3896,0.4342138991527171,0.2749219608456971,0.7250780391543029,0.572,0.2328848260708396,1.24259614944458,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-Dynamic-Reservation,32000,13920,0,18080,0,0,100,8,1000,909,edf_dynamic_reservation,8000,4912,0.614,0.6147431034482111,0.26741324999997185,0.2657224000000005,13920,0.2678791220262336,8000,8000,0.2097598106790219,3872,0.4517404731923067,0.2878827640108008,0.7121172359891992,0.56,0.2419806625132848,1.35382080078125,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-Dynamic-Reservation,32000,14008,0,17992,0,0,100,8,1000,1010,edf_dynamic_reservation,8000,4832,0.604,0.6144354654482465,0.2689691249999699,0.2726064000000005,14008,0.27055487194751626,8000,8000,0.20899332373774554,3872,0.44909008231588715,0.2932449910983724,0.7067550089016277,0.565,0.2400967585781416,1.2795891761779785,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-Dynamic-Reservation,40000,13800,0,26200,0,0,100,10,1000,101,edf_dynamic_reservation,10000,7040,0.704,0.6157762318839972,0.21244279999997903,0.2037664000000004,13800,0.21050199243957418,10000,10000,0.1640565405313923,3800,0.45082679450632124,0.2609809338915572,0.7390190661084428,0.658,0.28677025397492895,1.6847259998321533,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-Dynamic-Reservation,40000,13960,0,26040,0,0,100,10,1000,202,edf_dynamic_reservation,10000,6940,0.694,0.6152300859598233,0.21471529999997832,0.2106504000000004,13960,0.2142416528903588,10000,10000,0.16133173305994894,3860,0.43604204243893285,0.18372474695333874,0.8162752530466613,0.648,0.2747103093789839,1.6305034160614014,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-Dynamic-Reservation,40000,13860,0,26140,0,0,100,10,1000,303,edf_dynamic_reservation,10000,6800,0.68,0.6151584415583767,0.21315239999997754,0.22028800000000043,13860,0.21779977747456375,10000,10000,0.17122605585664766,3780,0.47155055705127397,0.2409773087831563,0.7590226912168437,0.65,0.3003245011946263,1.720001220703125,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-Dynamic-Reservation,40000,14020,0,25980,0,0,100,10,1000,404,edf_dynamic_reservation,10000,6820,0.682,0.6144974322395943,0.2153813499999778,0.21891120000000042,14020,0.21696377412366258,10000,10000,0.1615106130473381,3800,0.43912470176627033,0.21249323383160854,0.7875067661683914,0.65,0.27761408871893223,1.671769618988037,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-Dynamic-Reservation,40000,13980,0,26020,0,0,100,10,1000,505,edf_dynamic_reservation,10000,6860,0.686,0.61471859799707,0.21484414999997595,0.21615760000000042,13980,0.21621997830954734,10000,10000,0.17689000497769333,3820,0.47622804725010415,0.2478459742709621,0.7521540257290379,0.64,0.2993380422724108,1.673933506011963,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-Dynamic-Reservation,40000,13940,0,26060,0,0,100,10,1000,606,edf_dynamic_reservation,10000,6900,0.69,0.6150571018650713,0.21434739999997737,0.2134040000000004,13940,0.21297266655901195,10000,10000,0.16858239761051583,3920,0.4438665620733178,0.2429880982201608,0.7570119017798392,0.648,0.275284164462802,1.6019377708435059,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-Dynamic-Reservation,40000,14140,0,25860,0,0,100,10,1000,707,edf_dynamic_reservation,10000,6840,0.684,0.6134677510607488,0.2168608499999747,0.2175344000000004,14140,0.21815319388563703,10000,10000,0.17270481618421035,3960,0.4545655044624645,0.23714587912629118,0.7628541208737089,0.644,0.28186068827825417,1.671480417251587,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-Dynamic-Reservation,40000,14020,0,25980,0,0,100,10,1000,808,edf_dynamic_reservation,10000,6880,0.688,0.6144155492153397,0.21535264999997658,0.2147808000000004,14020,0.2170074148855283,10000,10000,0.16035200371771777,3860,0.4325738018273749,0.22328340855144774,0.7767165914485523,0.652,0.2722217981096572,1.6272311210632324,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-Dynamic-Reservation,40000,14020,0,25980,0,0,100,10,1000,909,edf_dynamic_reservation,10000,6940,0.694,0.6140248216832426,0.2152156999999765,0.2106504000000004,14020,0.2142962323561567,10000,10000,0.17690251032335746,3940,0.47495109828119675,0.23791954056243253,0.7620804594375674,0.634,0.2980485879578393,1.6575686931610107,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-Dynamic-Reservation,40000,14080,0,25920,0,0,100,10,1000,1010,edf_dynamic_reservation,10000,6880,0.688,0.6138279829544732,0.21606744999997454,0.2147808000000004,14080,0.21597143094543803,10000,10000,0.16412881536619617,3880,0.4443693562127189,0.24727121572436517,0.7527287842756348,0.646,0.2802405408465227,1.6164424419403076,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-Dynamic-Reservation,16000,15723,0,277,0,0,150,4,1000,101,edf_dynamic_reservation,4000,277,0.06925,0.644715264262415,0.633553631249872,0.6407283000000012,15723,0.6354073428436002,4000,4000,0.46192748787242965,3950,0.4709317766774485,0.6346547154310512,0.36534528456894877,0.0785,0.009004288805018856,0.33444738388061523,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-Dynamic-Reservation,16000,15724,0,276,0,0,150,4,1000,202,edf_dynamic_reservation,4000,276,0.069,0.6445796871023898,0.6334606874998735,0.6409004000000013,15724,0.6365390705860621,4000,4000,0.47056749125134884,3992,0.4751755048728796,0.6295543309206333,0.3704456690793667,0.0645,0.004608013621530738,0.3383662700653076,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-Dynamic-Reservation,16000,15791,0,209,0,0,150,4,1000,303,edf_dynamic_reservation,4000,209,0.05225,0.643794940155652,0.6353853687498688,0.6524311000000013,15791,0.6387522949211359,4000,4000,0.46834002062897356,3984,0.47405047736450057,0.6355745001401659,0.3644254998598341,0.068,0.005710456735527003,0.3182992935180664,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-Dynamic-Reservation,16000,15755,0,245,0,0,150,4,1000,404,edf_dynamic_reservation,4000,245,0.06125,0.6443576959694018,0.6344909687498703,0.6462355000000013,15755,0.6370267153318081,4000,4000,0.46598880449961516,3974,0.4738834639805995,0.6324394572690141,0.36756054273098593,0.0745,0.007894659480984334,0.33637094497680664,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-Dynamic-Reservation,16000,15751,0,249,0,0,150,4,1000,505,edf_dynamic_reservation,4000,249,0.06225,0.6442406831310978,0.6342146874998701,0.6455471000000013,15751,0.6351590997902801,4000,4000,0.4710466387486371,3992,0.4751901779515059,0.6376626466538923,0.3623373533461077,0.06675,0.004143539202868807,0.3367640972137451,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-Dynamic-Reservation,16000,15743,0,257,0,0,150,4,1000,606,edf_dynamic_reservation,4000,257,0.06425,0.6445556310739968,0.6342024562498708,0.6441703000000012,15743,0.6359306609061726,4000,4000,0.4675202696827981,3984,0.471474073639283,0.6397912747811562,0.36020872521884384,0.07225,0.003953803956484925,0.3192260265350342,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-Dynamic-Reservation,16000,15777,0,223,0,0,150,4,1000,707,edf_dynamic_reservation,4000,223,0.05575,0.6440814666918898,0.6351045812498716,0.6500217000000013,15777,0.6383398540085181,4000,4000,0.4663121421731871,3959,0.47362957114426674,0.6396969172813401,0.36030308271865985,0.07325,0.00731742897107962,0.33083176612854004,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-Dynamic-Reservation,16000,15753,0,247,0,0,150,4,1000,808,edf_dynamic_reservation,4000,247,0.06175,0.6443464863834142,0.6343993874998702,0.6458913000000013,15753,0.6357594171225919,4000,4000,0.47159780460844825,4000,0.47409050158759775,0.6332255156197415,0.3667744843802585,0.062,0.0024926969791495,0.33250880241394043,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-Dynamic-Reservation,16000,15750,0,250,0,0,150,4,1000,909,edf_dynamic_reservation,4000,250,0.0625,0.644302634920503,0.6342354062498702,0.6453750000000013,15750,0.6367284313197815,4000,4000,0.4725010841823268,3992,0.47713814137039673,0.6359756173956077,0.3640243826043923,0.067,0.0046370571880699485,0.3509988784790039,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-Dynamic-Reservation,16000,15700,0,300,0,0,150,4,1000,1010,edf_dynamic_reservation,4000,300,0.075,0.6446616242036914,0.6325742187498722,0.6367700000000013,15700,0.6344428528202526,4000,4000,0.46377951452625804,3965,0.47040071767804964,0.6373849009536805,0.3626150990463195,0.082,0.006621203151791599,0.382892370223999,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-Dynamic-Reservation,24000,21004,0,2996,0,0,150,6,1000,101,edf_dynamic_reservation,6000,1484,0.24733333333333332,0.6151923157492131,0.5383958083331863,0.5181357333333344,21004,0.5363066055592808,6000,6000,0.41311080742030676,5708,0.4512233280618543,0.5690373032006981,0.4309626967993019,0.13133333333333333,0.03811252064154752,0.9723169803619385,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-Dynamic-Reservation,24000,21011,0,2989,0,0,150,6,1000,202,edf_dynamic_reservation,6000,1391,0.23183333333333334,0.6148360953784405,0.5382633833331839,0.5288059333333344,21011,0.5372625907009986,6000,6000,0.41549596496368707,5680,0.4532539458564954,0.5826236085995132,0.41737639140048677,0.13416666666666666,0.03775798089280835,1.0335733890533447,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-Dynamic-Reservation,24000,21113,0,2887,0,0,150,6,1000,303,edf_dynamic_reservation,6000,1387,0.23116666666666666,0.6144577464119909,0.5405435999998486,0.5292648666666677,21113,0.540938082984208,6000,6000,0.41863965876175324,5749,0.45137873031937703,0.5834469511104649,0.41655304888953515,0.121,0.03273907155762379,0.9227738380432129,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-Dynamic-Reservation,24000,21253,0,2747,0,0,150,6,1000,404,edf_dynamic_reservation,6000,1296,0.216,0.6142029689924394,0.5439023208331798,0.5397056000000011,21253,0.5438022327477198,6000,6000,0.4086571205869846,5700,0.44497594398439694,0.5751017559465694,0.4248982440534306,0.13366666666666666,0.036318823397412325,0.9337508678436279,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-Dynamic-Reservation,24000,21071,0,2929,0,0,150,6,1000,505,edf_dynamic_reservation,6000,1368,0.228,0.6147284893928339,0.53970599999985,0.531444800000001,21071,0.5403969391076641,6000,6000,0.41157799071233,5709,0.449884323157761,0.5801508884743946,0.41984911152560545,0.13116666666666665,0.038306332445431024,0.9269583225250244,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-Dynamic-Reservation,24000,21089,0,2911,0,0,150,6,1000,606,edf_dynamic_reservation,6000,1398,0.233,0.6146321731706779,0.5400824124998511,0.528002800000001,21089,0.5398890597836884,6000,6000,0.40874469046810863,5723,0.4435625849179359,0.5657986230028212,0.43420137699717876,0.1365,0.03481789444982725,0.9309213161468506,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-Dynamic-Reservation,24000,21147,0,2853,0,0,150,6,1000,707,edf_dynamic_reservation,6000,1348,0.22466666666666665,0.6144641225704061,0.5414196999998491,0.5337394666666677,21147,0.5421770316303808,6000,6000,0.41395247812529185,5712,0.44990786663189075,0.5747348009554746,0.4252651990445254,0.1355,0.035955388506598907,0.9211158752441406,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-Dynamic-Reservation,24000,21169,0,2831,0,0,150,6,1000,808,edf_dynamic_reservation,6000,1301,0.21683333333333332,0.6144811280644519,0.5419979583331825,0.5391319333333344,21169,0.5438281669756058,6000,6000,0.41244071759881534,5748,0.44677077872110627,0.5682493902583605,0.4317506097416395,0.12866666666666668,0.03433006112229092,0.9497621059417725,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-Dynamic-Reservation,24000,21204,0,2796,0,0,150,6,1000,909,edf_dynamic_reservation,6000,1339,0.22316666666666668,0.6140866393131653,0.5425455458331816,0.5347720666666678,21204,0.542636984541014,6000,6000,0.41756311149106046,5720,0.4531653567817452,0.5771516085779725,0.42284839142202746,0.12233333333333334,0.03560224529068473,0.9237377643585205,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-Dynamic-Reservation,24000,21143,0,2857,0,0,150,6,1000,1010,edf_dynamic_reservation,6000,1345,0.22416666666666665,0.6146326065362713,0.541465716666516,0.5340836666666677,21143,0.5402888355440761,6000,6000,0.41132032540320407,5733,0.4471109776667965,0.5789704615210295,0.4210295384789705,0.13116666666666665,0.03579065226359246,0.9219424724578857,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-Dynamic-Reservation,32000,20966,0,11034,0,0,150,8,1000,101,edf_dynamic_reservation,8000,3474,0.43425,0.6153896308307006,0.40319559374988967,0.38946230000000076,20966,0.40226998908300166,8000,8000,0.3145774479678502,5716,0.45828036865450866,0.4223264784330366,0.5776735215669634,0.3445,0.14370292068665846,1.4407448768615723,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-Dynamic-Reservation,32000,21018,0,10982,0,0,150,8,1000,202,edf_dynamic_reservation,8000,3387,0.423375,0.6146046483964418,0.4036800156248879,0.3969486500000008,21018,0.40199747718643325,8000,8000,0.31059528343715276,5736,0.45039543885310357,0.44069248884628,0.55930751115372,0.342375,0.1398001554159508,1.4836938381195068,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-Dynamic-Reservation,32000,21072,0,10928,0,0,150,8,1000,303,edf_dynamic_reservation,8000,3440,0.43,0.6146130267652052,0.40472267812488766,0.3923880000000008,21072,0.40422136058566094,8000,8000,0.3118508464742357,5752,0.4510095527701231,0.4354660024096503,0.5645339975903497,0.34,0.1391587062958874,1.4574615955352783,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-Dynamic-Reservation,32000,21296,0,10704,0,0,150,8,1000,404,edf_dynamic_reservation,8000,3281,0.410125,0.6143061185197374,0.4088207218748852,0.4060699500000008,21296,0.4076847816033568,8000,8000,0.30869978600725523,5736,0.4475508586701344,0.4402219377416069,0.5597780622583931,0.345375,0.13885107266287916,1.4910550117492676,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-Dynamic-Reservation,32000,21088,0,10912,0,0,150,8,1000,505,edf_dynamic_reservation,8000,3336,0.417,0.6146910944611337,0.4050814312498871,0.4013372000000008,21088,0.40575781662491006,8000,8000,0.31812701498952084,5732,0.4632489014363404,0.4353047971855707,0.5646952028144293,0.3395,0.14512188644681956,1.4667928218841553,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-Dynamic-Reservation,32000,20937,0,11063,0,0,150,8,1000,606,edf_dynamic_reservation,8000,3451,0.431375,0.6152363375840137,0.40253759999989047,0.39144145000000075,20937,0.4024373571857753,8000,8000,0.3072449204291643,5708,0.44650553653063024,0.43791982287248876,0.5620801771275112,0.353,0.13926061610146595,1.4471611976623535,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-Dynamic-Reservation,32000,21200,0,10800,0,0,150,8,1000,707,edf_dynamic_reservation,8000,3360,0.42,0.6142279999998285,0.40692604999988635,0.3992720000000008,21200,0.40726755379134616,8000,8000,0.31340972545914214,5736,0.45241457720455336,0.4289916282498318,0.5710083717501682,0.3485,0.13900485174541122,1.4717769622802734,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-Dynamic-Reservation,32000,21166,0,10834,0,0,150,8,1000,808,edf_dynamic_reservation,8000,3298,0.41225,0.6144327317394109,0.40640884999988663,0.4046071000000008,21166,0.4084291318043444,8000,8000,0.3123917503749493,5744,0.45126845674174426,0.431180309083765,0.5688196909162351,0.343,0.13887670636679494,1.4821178913116455,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-Dynamic-Reservation,32000,21254,0,10746,0,0,150,8,1000,909,edf_dynamic_reservation,8000,3334,0.41675,0.6137952197231735,0.4076751124998853,0.4015093000000008,21254,0.4083725271627122,8000,8000,0.30899841309543297,5712,0.4480735622813397,0.4332916379926197,0.5667083620073803,0.346,0.13907514918590674,1.5051898956298828,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-Dynamic-Reservation,32000,21205,0,10795,0,0,150,8,1000,1010,edf_dynamic_reservation,8000,3289,0.411125,0.6143940627208841,0.4071320656248859,0.4053815500000008,21205,0.4060187939671976,8000,8000,0.31396478065646155,5709,0.4536764858505042,0.44547132323298017,0.5545286767670199,0.34875,0.13971170519404263,1.5090219974517822,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-Dynamic-Reservation,40000,20908,0,19092,0,0,150,10,1000,101,edf_dynamic_reservation,10000,5452,0.5452,0.6156331356416921,0.32179143999991244,0.31308432000000064,20908,0.3215407457957141,10000,10000,0.2506865548441624,5668,0.458121408564275,0.37788232179373465,0.6221176782062654,0.4772,0.2074348537201126,2.006505250930786,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-Dynamic-Reservation,40000,20803,0,19197,0,0,150,10,1000,202,edf_dynamic_reservation,10000,5417,0.5417,0.6158035139160923,0.3202640124999117,0.31549372000000064,20803,0.31977862232052995,10000,10000,0.24139759596826685,5680,0.43972953884994476,0.323584408769795,0.676415591230205,0.4852,0.1983319428816779,2.004909038543701,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-Dynamic-Reservation,40000,21092,0,18908,0,0,150,10,1000,303,edf_dynamic_reservation,10000,5368,0.5368,0.6148463113975176,0.32420845999991105,0.31886688000000063,21092,0.3256004324870066,10000,10000,0.2539743401678935,5660,0.46599891676272714,0.36035507928543986,0.6396449207145601,0.476,0.21202457659483365,2.0672240257263184,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-Dynamic-Reservation,40000,21312,0,18688,0,0,150,10,1000,404,edf_dynamic_reservation,10000,5360,0.536,0.614151501501328,0.32721991999990757,0.31941760000000063,21312,0.3282881436689159,10000,10000,0.24738005155582554,5760,0.44547988753959056,0.32929187323726217,0.6707081267627378,0.476,0.19809983598376502,2.1082053184509277,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-Dynamic-Reservation,40000,20933,0,19067,0,0,150,10,1000,505,edf_dynamic_reservation,10000,5519,0.5519,0.6150162566281235,0.3218533824999128,0.3084720400000006,20933,0.3215412459864365,10000,10000,0.25414916462803516,5780,0.4628127798754128,0.3524925793668358,0.6475074206331641,0.4675,0.20866361524737764,2.0600531101226807,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-Dynamic-Reservation,40000,20892,0,19108,0,0,150,10,1000,606,edf_dynamic_reservation,10000,5500,0.55,0.6157207926477372,0.3215909699999131,0.3097800000000006,20892,0.3224507252865887,10000,10000,0.25051134997804336,5732,0.44800980447328165,0.36969661601323633,0.6303033839867637,0.4868,0.19749845449523828,2.0171546936035156,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
EDF-Dynamic-Reservation,40000,21075,0,18925,0,0,150,10,1000,707,edf_dynamic_reservation,10000,5345,0.5345,0.6146094092524974,0.32382233249990955,0.32045020000000063,21075,0.32442815392818136,10000,10000,0.24864137605944348,5700,0.45152119927031725,0.36182133177646547,0.6381786682235345,0.474,0.20287982321087378,2.0476596355438232,historical_image_averaged_path_dice,confusion_replay_zero_credit,,,,,,,,,,,,,
