configuration,total_regions,completed,expired_waiting,admission_infeasible,deadline_misses,thermal_violations,period_ms,lines,epochs,seed,scheduler,total_mandatory,missed_mandatory,mandatory_dmr,historical_completed_only_dice,historical_coverage_adjusted_dice,historical_mandatory_effective_dice,on_time_completed_regions,historical_weighted_coverage_utility,images,defective_images,mean_complete_image_dice,completed_only_images,mean_completed_only_dice,pixel_defect_recall,pixel_missed_detection_rate,image_complete_miss_rate,optimism_gap,runtime_seconds,release_mode,wcet_scale,mandatory_infeasible,optional_skipped,dispatch_infeasible,budget_mode,network_mode,priority_overhead_ms,all_regions_mandatory,enable_productive_cooling,overrun_probability,overrun_min_extra,overrun_max_extra,forced_overrun_count
HBTASP-Dynamic,32000,4000,0,,0,0,50,8,1000,101,,8000,5000,0.625,0.6655891500000083,0.08319864375000104,0.2581500000000005,4000,0.12033244958465172,8000,8000,0.0913873631376247,2608,0.39158166220998225,0.0908343630438085,0.9091656369561915,0.762,0.30019429907235756,3.0793144702911377,periodic,1.0,5000,23000,0,assigned_level_sensitivity,dynamic,0.0,False,True,0.0,0.0,0.0,0
HBTASP-Dynamic,32000,4000,0,,0,0,50,8,1000,202,,8000,5000,0.625,0.6655891500000083,0.08319864375000104,0.2581500000000005,4000,0.12210859753231323,8000,8000,0.09115918531510396,2607,0.38703795673382396,0.07959860311335651,0.9204013968866435,0.762,0.29587877141872,3.119757652282715,periodic,1.0,5000,23000,0,assigned_level_sensitivity,dynamic,0.0,False,True,0.0,0.0,0.0,0
HBTASP-Dynamic,32000,4000,0,,0,0,50,8,1000,303,,8000,5000,0.625,0.6655105500000082,0.08318881875000103,0.2581500000000005,4000,0.12178106934726822,8000,8000,0.09208374227661335,2636,0.39064829606080925,0.08422963685200466,0.9157703631479953,0.75975,0.2985645537841959,3.0709495544433594,periodic,1.0,5000,23000,0,assigned_level_sensitivity,dynamic,0.0,False,True,0.0,0.0,0.0,0
HBTASP-Dynamic,32000,4000,0,,0,0,50,8,1000,404,,8000,5000,0.625,0.6655891500000082,0.08319864375000102,0.2581500000000005,4000,0.12130614183766943,8000,8000,0.0901501976961415,2513,0.38876956102762583,0.08678537742711434,0.9132146225728857,0.769,0.2986193633314843,3.1465818881988525,periodic,1.0,5000,23000,0,assigned_level_sensitivity,dynamic,0.0,False,True,0.0,0.0,0.0,0
HBTASP-Dynamic,32000,4000,0,,0,0,50,8,1000,505,,8000,5000,0.625,0.6656088000000083,0.08320110000000104,0.2581500000000005,4000,0.12093347253801284,8000,8000,0.08918028851754708,2535,0.3847432703929046,0.08736306210714083,0.9126369378928592,0.770625,0.29556298187535757,3.0931296348571777,periodic,1.0,5000,23000,0,assigned_level_sensitivity,dynamic,0.0,False,True,0.0,0.0,0.0,0
HBTASP-Dynamic,32000,4000,0,,0,0,50,8,1000,606,,8000,5000,0.625,0.6655793250000083,0.08319741562500103,0.2581500000000005,4000,0.12041286420687711,8000,8000,0.09076340440031308,2603,0.38641383910199084,0.08392777115757262,0.9160722288424273,0.769,0.29565043470167773,3.0592212677001953,periodic,1.0,5000,23000,0,assigned_level_sensitivity,dynamic,0.0,False,True,0.0,0.0,0.0,0
HBTASP-Dynamic,32000,4000,0,,0,0,50,8,1000,707,,8000,5000,0.625,0.6655695000000083,0.08319618750000103,0.2581500000000005,4000,0.12191483735418007,8000,8000,0.0922084252599695,2523,0.40840436732717594,0.087036983688908,0.912963016311092,0.766625,0.31619594206720647,3.0433309078216553,periodic,1.0,5000,23000,0,assigned_level_sensitivity,dynamic,0.0,False,True,0.0,0.0,0.0,0
HBTASP-Dynamic,32000,4000,0,,0,0,50,8,1000,808,,8000,5000,0.625,0.6656284500000081,0.08320355625000102,0.2581500000000005,4000,0.12038523400112923,8000,8000,0.09562016565987332,2564,0.4112611245020682,0.09296765855995824,0.9070323414400417,0.763,0.3156409588421949,3.1037590503692627,periodic,1.0,5000,23000,0,assigned_level_sensitivity,dynamic,0.0,False,True,0.0,0.0,0.0,0
HBTASP-Dynamic,32000,4000,0,,0,0,50,8,1000,909,,8000,5000,0.625,0.6656186250000081,0.08320232812500102,0.2581500000000005,4000,0.12100037591403844,8000,8000,0.09133029382205507,2626,0.3911005791550652,0.08053251878021284,0.9194674812197872,0.76075,0.2997702853330101,3.425759792327881,periodic,1.0,5000,23000,0,assigned_level_sensitivity,dynamic,0.0,False,True,0.0,0.0,0.0,0
HBTASP-Dynamic,32000,4000,0,,0,0,50,8,1000,1010,,8000,5000,0.625,0.6655400250000082,0.08319250312500102,0.2581500000000005,4000,0.12229907989701942,8000,8000,0.09654235376669947,2561,0.40930350202508237,0.09343537626078229,0.9065646237392178,0.756625,0.3127611482583829,3.3411805629730225,periodic,1.0,5000,23000,0,assigned_level_sensitivity,dynamic,0.0,False,True,0.0,0.0,0.0,0
HBTASP-Dynamic,36000,4000,0,,0,0,50,9,1000,101,,9000,6000,0.6666666666666666,0.6655891500000082,0.07395435000000092,0.2294666666666671,4000,0.10776711211732624,9000,9000,0.08340876112221289,2624,0.39679878489738457,0.07623623939962373,0.9237637606003762,0.7868888888888889,0.31339002377517167,3.678880214691162,periodic,1.0,6000,26000,0,assigned_level_sensitivity,dynamic,0.0,False,True,0.0,0.0,0.0,0
HBTASP-Dynamic,36000,4000,0,,0,0,50,9,1000,202,,9000,6000,0.6666666666666666,0.6656284500000081,0.07395871666666756,0.2294666666666671,4000,0.10809357501017117,9000,9000,0.0837412809281262,2633,0.39713355681881973,0.07776462437298433,0.9222353756270156,0.7875555555555556,0.3133922758906935,3.555649757385254,periodic,1.0,6000,26000,0,assigned_level_sensitivity,dynamic,0.0,False,True,0.0,0.0,0.0,0
HBTASP-Dynamic,36000,4000,0,,0,0,50,9,1000,303,,9000,6000,0.6666666666666666,0.6655989750000082,0.07395544166666758,0.2294666666666671,4000,0.10786300071693525,9000,9000,0.08453686723613232,2642,0.39993119011990313,0.07767276942703258,0.9223272305729674,0.7841111111111111,0.3153943228837708,3.5785088539123535,periodic,1.0,6000,26000,0,assigned_level_sensitivity,dynamic,0.0,False,True,0.0,0.0,0.0,0
HBTASP-Dynamic,36000,4000,0,,0,0,50,9,1000,404,,9000,6000,0.6666666666666666,0.6656186250000081,0.0739576250000009,0.2294666666666671,4000,0.10774982664643168,9000,9000,0.08313199643535271,2597,0.40083152817970624,0.07952888592374034,0.9204711140762597,0.7875555555555556,0.3176995317443535,3.6232590675354004,periodic,1.0,6000,26000,0,assigned_level_sensitivity,dynamic,0.0,False,True,0.0,0.0,0.0,0
HBTASP-Dynamic,36000,4000,0,,0,0,50,9,1000,505,,9000,6000,0.6666666666666666,0.6655302000000082,0.07394780000000091,0.2294666666666671,4000,0.10782703945726771,9000,9000,0.08204970034067137,2593,0.39672816344266415,0.07733101169602549,0.9226689883039745,0.7906666666666666,0.31467846310199277,3.557241678237915,periodic,1.0,6000,26000,0,assigned_level_sensitivity,dynamic,0.0,False,True,0.0,0.0,0.0,0
HBTASP-Dynamic,36000,4000,0,,0,0,50,9,1000,606,,9000,6000,0.6666666666666666,0.6655891500000082,0.07395435000000092,0.2294666666666671,4000,0.10808432714298188,9000,9000,0.08261217471897957,2609,0.39921698933329824,0.07507847051857376,0.9249215294814263,0.7886666666666666,0.31660481461431866,3.5664868354797363,periodic,1.0,6000,26000,0,assigned_level_sensitivity,dynamic,0.0,False,True,0.0,0.0,0.0,0
HBTASP-Dynamic,36000,4000,0,,0,0,50,9,1000,707,,9000,6000,0.6666666666666666,0.6656186250000082,0.07395762500000091,0.2294666666666671,4000,0.10802065912319862,9000,9000,0.08300406328957793,2575,0.40178315620496285,0.0792092642318544,0.9207907357681456,0.7911111111111111,0.3187790929153849,3.5946011543273926,periodic,1.0,6000,26000,0,assigned_level_sensitivity,dynamic,0.0,False,True,0.0,0.0,0.0,0
HBTASP-Dynamic,36000,4000,0,,0,0,50,9,1000,808,,9000,6000,0.6666666666666666,0.6655989750000083,0.07395544166666759,0.2294666666666671,4000,0.10783356716625402,9000,9000,0.08426036978307869,2636,0.4005949938626584,0.07939664667307009,0.9206033533269299,0.786,0.3163346240795797,3.606153964996338,periodic,1.0,6000,26000,0,assigned_level_sensitivity,dynamic,0.0,False,True,0.0,0.0,0.0,0
HBTASP-Dynamic,36000,4000,0,,0,0,50,9,1000,909,,9000,6000,0.6666666666666666,0.6655203750000083,0.07394670833333425,0.2294666666666671,4000,0.10781144723855457,9000,9000,0.08310240141066168,2642,0.39596950273058634,0.07635764417189915,0.9236423558281008,0.7852222222222223,0.3128671013199247,3.6409661769866943,periodic,1.0,6000,26000,0,assigned_level_sensitivity,dynamic,0.0,False,True,0.0,0.0,0.0,0
HBTASP-Dynamic,36000,4000,0,,0,0,50,9,1000,1010,,9000,6000,0.6666666666666666,0.6655989750000082,0.07395544166666758,0.2294666666666671,4000,0.10795937760976758,9000,9000,0.08350611035995893,2603,0.4009257191955353,0.07791061507700187,0.9220893849229981,0.7877777777777778,0.3174196088355764,3.6493730545043945,periodic,1.0,6000,26000,0,assigned_level_sensitivity,dynamic,0.0,False,True,0.0,0.0,0.0,0
HBTASP-Dynamic,40000,4000,0,,0,0,50,10,1000,101,,10000,7000,0.7,0.6655302000000082,0.06655302000000082,0.2065200000000004,4000,0.0962186992612404,10000,10000,0.07356610862076012,2589,0.4043948284456944,0.06384616253261712,0.9361538374673829,0.796,0.3308287198249343,4.160563230514526,periodic,1.0,7000,29000,0,assigned_level_sensitivity,dynamic,0.0,False,True,0.0,0.0,0.0,0
HBTASP-Dynamic,40000,4000,0,,0,0,50,10,1000,202,,10000,7000,0.7,0.6655596750000082,0.06655596750000083,0.2065200000000004,4000,0.09744400208382717,10000,10000,0.07750743839988428,2643,0.410883456951548,0.07472823020608799,0.925271769793912,0.802,0.3333760185516637,4.190488338470459,periodic,1.0,7000,29000,0,assigned_level_sensitivity,dynamic,0.0,False,True,0.0,0.0,0.0,0
HBTASP-Dynamic,40000,4000,0,,0,0,50,10,1000,303,,10000,7000,0.7,0.6655989750000082,0.06655989750000081,0.2065200000000004,4000,0.09620005498786534,10000,10000,0.07100959715497249,2597,0.36883979240543474,0.05474292434148192,0.9452570756585181,0.826,0.2978301952504623,4.139262914657593,periodic,1.0,7000,29000,0,assigned_level_sensitivity,dynamic,0.0,False,True,0.0,0.0,0.0,0
HBTASP-Dynamic,40000,4000,0,,0,0,50,10,1000,404,,10000,7000,0.7,0.6655695000000083,0.06655695000000082,0.2065200000000004,4000,0.09615496006193698,10000,10000,0.0771916975036582,2685,0.40438569654813705,0.07371222722357497,0.926287772776425,0.804,0.3271939990444789,4.20270299911499,periodic,1.0,7000,29000,0,assigned_level_sensitivity,dynamic,0.0,False,True,0.0,0.0,0.0,0
HBTASP-Dynamic,40000,4000,0,,0,0,50,10,1000,505,,10000,7000,0.7,0.6655989750000082,0.06655989750000081,0.2065200000000004,4000,0.09895948946170631,10000,10000,0.06374050338162152,2493,0.3633067932240486,0.06331690742150688,0.9366830925784931,0.83,0.29956628984242706,4.086929798126221,periodic,1.0,7000,29000,0,assigned_level_sensitivity,dynamic,0.0,False,True,0.0,0.0,0.0,0
HBTASP-Dynamic,40000,4000,0,,0,0,50,10,1000,606,,10000,7000,0.7,0.6655891500000082,0.06655891500000082,0.2065200000000004,4000,0.0978117682430941,10000,10000,0.07294322977476651,2626,0.37836001882323983,0.07060928527253965,0.9293907147274604,0.812,0.3054167890484733,4.141510963439941,periodic,1.0,7000,29000,0,assigned_level_sensitivity,dynamic,0.0,False,True,0.0,0.0,0.0,0
HBTASP-Dynamic,40000,4000,0,,0,0,50,10,1000,707,,10000,7000,0.7,0.6655400250000082,0.06655400250000082,0.2065200000000004,4000,0.09950947499000337,10000,10000,0.0719822767447802,2608,0.38130788484084915,0.0594509040557116,0.9405490959442884,0.822,0.30932560809606896,4.14204478263855,periodic,1.0,7000,29000,0,assigned_level_sensitivity,dynamic,0.0,False,True,0.0,0.0,0.0,0
HBTASP-Dynamic,40000,4000,0,,0,0,50,10,1000,808,,10000,7000,0.7,0.6656284500000081,0.06656284500000081,0.2065200000000004,4000,0.09492666748344099,10000,10000,0.08238807747095733,2692,0.41602627514755613,0.080271431433976,0.919728568566024,0.804,0.3336381976765988,4.14661717414856,periodic,1.0,7000,29000,0,assigned_level_sensitivity,dynamic,0.0,False,True,0.0,0.0,0.0,0
HBTASP-Dynamic,40000,4000,0,,0,0,50,10,1000,909,,10000,7000,0.7,0.6655498500000082,0.06655498500000082,0.2065200000000004,4000,0.09767731582208648,10000,10000,0.08029338283181321,2702,0.4102639645670868,0.07624761880740527,0.9237523811925947,0.7911,0.3299705817352736,4.174196481704712,periodic,1.0,7000,29000,0,assigned_level_sensitivity,dynamic,0.0,False,True,0.0,0.0,0.0,0
HBTASP-Dynamic,40000,4000,0,,0,0,50,10,1000,1010,,10000,7000,0.7,0.6656088000000081,0.06656088000000082,0.2065200000000004,4000,0.09836415328691894,10000,10000,0.07505936159454668,2628,0.3885489001600281,0.07202776760499935,0.9279722323950006,0.814,0.3134895385654814,4.209600925445557,periodic,1.0,7000,29000,0,assigned_level_sensitivity,dynamic,0.0,False,True,0.0,0.0,0.0,0
HBTASP-Dynamic,16000,7000,0,,0,0,60,4,1000,101,,4000,1000,0.25,0.6288276000000289,0.2751120750000126,0.516300000000001,7000,0.3523096169836731,4000,4000,0.26974605426562326,3040,0.4129192432580205,0.34852391199146787,0.6514760880085322,0.381,0.14317318899239723,1.7813656330108643,periodic,1.0,1000,8000,0,assigned_level_sensitivity,dynamic,0.0,False,True,0.0,0.0,0.0,0
HBTASP-Dynamic,16000,7000,0,,0,0,60,4,1000,202,,4000,1000,0.25,0.6288276000000289,0.2751120750000126,0.516300000000001,7000,0.3556067899762752,4000,4000,0.26785767895351476,3116,0.3995069310539789,0.32791430937769717,0.6720856906223028,0.385,0.13164925210046413,1.7895212173461914,periodic,1.0,1000,8000,0,assigned_level_sensitivity,dynamic,0.0,False,True,0.0,0.0,0.0,0
HBTASP-Dynamic,16000,7000,0,,0,0,60,4,1000,303,,4000,1000,0.25,0.6288276000000287,0.27511207500001256,0.516300000000001,7000,0.355962417849786,4000,4000,0.2786572518658313,3164,0.41401479193569957,0.3400849946971044,0.6599150053028956,0.343,0.13535754006986828,1.8318145275115967,periodic,1.0,1000,8000,0,assigned_level_sensitivity,dynamic,0.0,False,True,0.0,0.0,0.0,0
HBTASP-Dynamic,16000,7000,0,,0,0,60,4,1000,404,,4000,1000,0.25,0.628833214285743,0.2751145312500126,0.516300000000001,7000,0.3542590870813278,4000,4000,0.27182568735086343,3083,0.40929919737717396,0.3335230477517775,0.6664769522482226,0.386,0.13747351002631053,1.7571139335632324,periodic,1.0,1000,8000,0,assigned_level_sensitivity,dynamic,0.0,False,True,0.0,0.0,0.0,0
HBTASP-Dynamic,16000,7000,0,,0,0,60,4,1000,505,,4000,1000,0.25,0.628833214285743,0.2751145312500126,0.516300000000001,7000,0.3535392171362746,4000,4000,0.26931915765504955,3003,0.4110043682447292,0.3220875019401089,0.6779124980598912,0.378,0.14168521058967964,1.7694125175476074,periodic,1.0,1000,8000,0,assigned_level_sensitivity,dynamic,0.0,False,True,0.0,0.0,0.0,0
HBTASP-Dynamic,16000,7000,0,,0,0,60,4,1000,606,,4000,1000,0.25,0.6288219857143145,0.2751096187500126,0.516300000000001,7000,0.3515248142910799,4000,4000,0.26654439220360204,2979,0.41163597619771164,0.30778106892231166,0.6922189310776883,0.393,0.1450915839941096,1.782285213470459,periodic,1.0,1000,8000,0,assigned_level_sensitivity,dynamic,0.0,False,True,0.0,0.0,0.0,0
HBTASP-Dynamic,16000,7000,0,,0,0,60,4,1000,707,,4000,1000,0.25,0.6288276000000287,0.27511207500001256,0.516300000000001,7000,0.35577711524216715,4000,4000,0.2803734285410525,3027,0.43122403447987584,0.3441022667972629,0.6558977332027371,0.367,0.15085060593882332,1.7892587184906006,periodic,1.0,1000,8000,0,assigned_level_sensitivity,dynamic,0.0,False,True,0.0,0.0,0.0,0
HBTASP-Dynamic,16000,7000,0,,0,0,60,4,1000,808,,4000,1000,0.25,0.6288276000000287,0.27511207500001256,0.516300000000001,7000,0.35184961554029937,4000,4000,0.2835211188888222,3056,0.4306802874493347,0.3470493055955666,0.6529506944044334,0.364,0.14715916856051248,1.7927260398864746,periodic,1.0,1000,8000,0,assigned_level_sensitivity,dynamic,0.0,False,True,0.0,0.0,0.0,0
HBTASP-Dynamic,16000,7000,0,,0,0,60,4,1000,909,,4000,1000,0.25,0.6288276000000289,0.2751120750000126,0.516300000000001,7000,0.353519573308555,4000,4000,0.27102303563412133,3036,0.409299302321398,0.33415155854521217,0.6658484414547878,0.387,0.13827626668727666,1.7220091819763184,periodic,1.0,1000,8000,0,assigned_level_sensitivity,dynamic,0.0,False,True,0.0,0.0,0.0,0
HBTASP-Dynamic,16000,7000,0,,0,0,60,4,1000,1010,,4000,1000,0.25,0.6288219857143145,0.2751096187500126,0.516300000000001,7000,0.35578605986263123,4000,4000,0.2768582377528106,3048,0.41688882548973283,0.33229520507290977,0.6677047949270902,0.368,0.14003058773692223,1.7342004776000977,periodic,1.0,1000,8000,0,assigned_level_sensitivity,dynamic,0.0,False,True,0.0,0.0,0.0,0
HBTASP-Dynamic,20000,7000,0,,0,0,60,5,1000,101,,5000,2000,0.4,0.6288107571428859,0.2200837650000101,0.4130400000000008,7000,0.28806373153831577,5000,5000,0.2304264770897492,3360,0.41252639332352714,0.2807002789553061,0.7192997210446939,0.456,0.18209991623377794,2.0515928268432617,periodic,1.0,2000,11000,0,assigned_level_sensitivity,dynamic,0.0,False,True,0.0,0.0,0.0,0
HBTASP-Dynamic,20000,7000,0,,0,0,60,5,1000,202,,5000,2000,0.4,0.6288107571428859,0.2200837650000101,0.4130400000000008,7000,0.28589740425039434,5000,5000,0.230179006579533,3358,0.40482099295829044,0.2774266609990347,0.7225733390009653,0.464,0.17464198637875744,2.085151195526123,periodic,1.0,2000,11000,0,assigned_level_sensitivity,dynamic,0.0,False,True,0.0,0.0,0.0,0
HBTASP-Dynamic,20000,7000,0,,0,0,60,5,1000,303,,5000,2000,0.4,0.6288163714286001,0.22008573000001005,0.4130400000000008,7000,0.285571857991192,5000,5000,0.2305009382125455,3340,0.41695147518697795,0.27222533106726965,0.7277746689327304,0.45,0.18645053697443245,2.1848411560058594,periodic,1.0,2000,11000,0,assigned_level_sensitivity,dynamic,0.0,False,True,0.0,0.0,0.0,0
HBTASP-Dynamic,20000,7000,0,,0,0,60,5,1000,404,,5000,2000,0.4,0.6288219857143145,0.22008769500001008,0.4130400000000008,7000,0.2888890732905724,5000,5000,0.23107571414663372,3450,0.4022871987524763,0.2629412619515035,0.7370587380484965,0.452,0.1712114846058426,2.0792131423950195,periodic,1.0,2000,11000,0,assigned_level_sensitivity,dynamic,0.0,False,True,0.0,0.0,0.0,0
HBTASP-Dynamic,20000,7000,0,,0,0,60,5,1000,505,,5000,2000,0.4,0.6288219857143145,0.22008769500001008,0.4130400000000008,7000,0.2876686394325123,5000,5000,0.22720854068413487,3400,0.4064099305232876,0.25142136313142766,0.7485786368685723,0.464,0.17920138983915274,2.077678918838501,periodic,1.0,2000,11000,0,assigned_level_sensitivity,dynamic,0.0,False,True,0.0,0.0,0.0,0
HBTASP-Dynamic,20000,7000,0,,0,0,60,5,1000,606,,5000,2000,0.4,0.6288107571428859,0.2200837650000101,0.4130400000000008,7000,0.2877926175509081,5000,5000,0.2292947936476352,3371,0.4133466489222642,0.2785248100259387,0.7214751899740612,0.4602,0.184051855274629,2.073737382888794,periodic,1.0,2000,11000,0,assigned_level_sensitivity,dynamic,0.0,False,True,0.0,0.0,0.0,0
HBTASP-Dynamic,20000,7000,0,,0,0,60,5,1000,707,,5000,2000,0.4,0.6288276000000289,0.2200896600000101,0.4130400000000008,7000,0.28898410915521644,5000,5000,0.2237241988743649,3350,0.39797278101839373,0.2678530035852965,0.7321469964147035,0.476,0.17424858214402883,2.0678179264068604,periodic,1.0,2000,11000,0,assigned_level_sensitivity,dynamic,0.0,False,True,0.0,0.0,0.0,0
HBTASP-Dynamic,20000,7000,0,,0,0,60,5,1000,808,,5000,2000,0.4,0.6288163714286001,0.22008573000001005,0.4130400000000008,7000,0.2879327173522894,5000,5000,0.23931417249444617,3361,0.4244488143173831,0.29370902743485006,0.7062909725651499,0.454,0.18513464182293696,2.0840766429901123,periodic,1.0,2000,11000,0,assigned_level_sensitivity,dynamic,0.0,False,True,0.0,0.0,0.0,0
HBTASP-Dynamic,20000,7000,0,,0,0,60,5,1000,909,,5000,2000,0.4,0.6288219857143145,0.22008769500001008,0.4130400000000008,7000,0.28880990472726453,5000,5000,0.23383634231175585,3430,0.41203761238395925,0.269663637253091,0.730336362746909,0.458,0.1782012700722034,2.0756871700286865,periodic,1.0,2000,11000,0,assigned_level_sensitivity,dynamic,0.0,False,True,0.0,0.0,0.0,0
HBTASP-Dynamic,20000,7000,0,,0,0,60,5,1000,1010,,5000,2000,0.4,0.6288163714286001,0.22008573000001005,0.4130400000000008,7000,0.28723144741424,5000,5000,0.2235115544897883,3360,0.41414525433153326,0.24617134398792093,0.753828656012079,0.47,0.19063369984174497,2.0649051666259766,periodic,1.0,2000,11000,0,assigned_level_sensitivity,dynamic,0.0,False,True,0.0,0.0,0.0,0
HBTASP-Dynamic,24000,7000,0,,0,0,60,6,1000,101,,6000,3000,0.5,0.6288219857143145,0.1834064125000084,0.34420000000000067,7000,0.24144065098158088,6000,6000,0.19187436882031106,3634,0.39542452471662476,0.22188934363475174,0.7781106563652482,0.5356666666666666,0.2035501558963137,2.4399707317352295,periodic,1.0,3000,14000,0,assigned_level_sensitivity,dynamic,0.0,False,True,0.0,0.0,0.0,0
HBTASP-Dynamic,24000,7000,0,,0,0,60,6,1000,202,,6000,3000,0.5,0.6288219857143145,0.1834064125000084,0.34420000000000067,7000,0.24295271195271126,6000,6000,0.1949705351040497,3665,0.39814616924885077,0.22880850209636167,0.7711914979036383,0.5216666666666666,0.20317563414480105,2.5136871337890625,periodic,1.0,3000,14000,0,assigned_level_sensitivity,dynamic,0.0,False,True,0.0,0.0,0.0,0
HBTASP-Dynamic,24000,7000,0,,0,0,60,6,1000,303,,6000,3000,0.5,0.6288219857143145,0.1834064125000084,0.34420000000000067,7000,0.24254419919541337,6000,6000,0.19046121375009606,3656,0.3907493729792102,0.22321266343725943,0.7767873365627406,0.5325,0.20028815922911414,2.4322967529296875,periodic,1.0,3000,14000,0,assigned_level_sensitivity,dynamic,0.0,False,True,0.0,0.0,0.0,0
HBTASP-Dynamic,24000,7000,0,,0,0,60,6,1000,404,,6000,3000,0.5,0.6288388285714575,0.1834113250000084,0.34420000000000067,7000,0.2421411632309735,6000,6000,0.19704667122633024,3675,0.399131183835553,0.22670343071697716,0.7732965692830228,0.5243333333333333,0.20208451260922278,2.376553535461426,periodic,1.0,3000,14000,0,assigned_level_sensitivity,dynamic,0.0,False,True,0.0,0.0,0.0,0
HBTASP-Dynamic,24000,7000,0,,0,0,60,6,1000,505,,6000,3000,0.5,0.6288163714286001,0.18340477500000837,0.34420000000000067,7000,0.24280468552540804,6000,6000,0.1966453739372546,3648,0.4049751863436442,0.2314862301518515,0.7685137698481486,0.522,0.20832981240638962,2.3909597396850586,periodic,1.0,3000,14000,0,assigned_level_sensitivity,dynamic,0.0,False,True,0.0,0.0,0.0,0
HBTASP-Dynamic,24000,7000,0,,0,0,60,6,1000,606,,6000,3000,0.5,0.6288219857143145,0.1834064125000084,0.34420000000000067,7000,0.24152136787195316,6000,6000,0.19578892663131955,3642,0.40445699231957316,0.22507441239737616,0.7749255876026239,0.5253333333333333,0.2086680656882536,2.4238829612731934,periodic,1.0,3000,14000,0,assigned_level_sensitivity,dynamic,0.0,False,True,0.0,0.0,0.0,0
HBTASP-Dynamic,24000,7000,0,,0,0,60,6,1000,707,,6000,3000,0.5,0.6288276000000289,0.18340805000000843,0.34420000000000067,7000,0.2424422599628438,6000,6000,0.1931584806654591,3613,0.4004567345151979,0.22392582259998742,0.7760741774000126,0.5276666666666666,0.20729825384973882,2.394580602645874,periodic,1.0,3000,14000,0,assigned_level_sensitivity,dynamic,0.0,False,True,0.0,0.0,0.0,0
HBTASP-Dynamic,24000,7000,0,,0,0,60,6,1000,808,,6000,3000,0.5,0.6288276000000289,0.18340805000000843,0.34420000000000067,7000,0.24076620428060402,6000,6000,0.19979596150756596,3628,0.4077737564585431,0.23821124721615497,0.7617887527838451,0.525,0.20797779495097712,2.5242419242858887,periodic,1.0,3000,14000,0,assigned_level_sensitivity,dynamic,0.0,False,True,0.0,0.0,0.0,0
HBTASP-Dynamic,24000,7000,0,,0,0,60,6,1000,909,,6000,3000,0.5,0.6288276000000289,0.18340805000000843,0.34420000000000067,7000,0.2421738162275125,6000,6000,0.1912978631499262,3642,0.391195525080796,0.22650432313546984,0.7734956768645301,0.536,0.19989766193086983,2.4051129817962646,periodic,1.0,3000,14000,0,assigned_level_sensitivity,dynamic,0.0,False,True,0.0,0.0,0.0,0
HBTASP-Dynamic,24000,7000,0,,0,0,60,6,1000,1010,,6000,3000,0.5,0.6288163714286001,0.18340477500000837,0.34420000000000067,7000,0.24246086477382434,6000,6000,0.19438120809899734,3638,0.3964418097146016,0.22453531009170116,0.7754646899082989,0.5306666666666666,0.20206060161560424,2.401463508605957,periodic,1.0,3000,14000,0,assigned_level_sensitivity,dynamic,0.0,False,True,0.0,0.0,0.0,0
HBTASP-Dynamic,28000,7000,0,,0,0,60,7,1000,101,,7000,4000,0.5714285714285714,0.6288388285714575,0.15720970714286436,0.295028571428572,7000,0.20966554103892385,7000,7000,0.16934097789070646,3858,0.39371830042887374,0.1950060157653004,0.8049939842346996,0.5788571428571428,0.22437732253816728,2.85723614692688,periodic,1.0,4000,17000,0,assigned_level_sensitivity,dynamic,0.0,False,True,0.0,0.0,0.0,0
HBTASP-Dynamic,28000,7000,0,,0,0,60,7,1000,202,,7000,4000,0.5714285714285714,0.628833214285743,0.15720830357143575,0.295028571428572,7000,0.2096070876449555,7000,7000,0.17154729737562216,3866,0.39653978419593566,0.19610302730935014,0.8038969726906499,0.5722857142857143,0.2249924868203135,2.804292917251587,periodic,1.0,4000,17000,0,assigned_level_sensitivity,dynamic,0.0,False,True,0.0,0.0,0.0,0
HBTASP-Dynamic,28000,7000,0,,0,0,60,7,1000,303,,7000,4000,0.5714285714285714,0.6288276000000289,0.15720690000000723,0.295028571428572,7000,0.20952295254782338,7000,7000,0.16567961743145962,3781,0.3916671718540689,0.19673665589249031,0.8032633441075097,0.5885714285714285,0.2259875544226093,2.811633586883545,periodic,1.0,4000,17000,0,assigned_level_sensitivity,dynamic,0.0,False,True,0.0,0.0,0.0,0
HBTASP-Dynamic,28000,7000,0,,0,0,60,7,1000,404,,7000,4000,0.5714285714285714,0.6288388285714575,0.15720970714286436,0.295028571428572,7000,0.2095159323689668,7000,7000,0.16793239342946525,3856,0.39280257539927194,0.19204336748761017,0.8079566325123898,0.576,0.22487018196980668,2.8113391399383545,periodic,1.0,4000,17000,0,assigned_level_sensitivity,dynamic,0.0,False,True,0.0,0.0,0.0,0
HBTASP-Dynamic,28000,7000,0,,0,0,60,7,1000,505,,7000,4000,0.5714285714285714,0.6288219857143145,0.15720549642857862,0.295028571428572,7000,0.20987102398164803,7000,7000,0.16752875625715058,3782,0.39564629160501447,0.19169935546288563,0.8083006445371144,0.5848571428571429,0.2281175353478639,2.799381971359253,periodic,1.0,4000,17000,0,assigned_level_sensitivity,dynamic,0.0,False,True,0.0,0.0,0.0,0
