treatment,total_regions,mandatory_infeasible,optional_skipped,dispatch_infeasible,expired_waiting,completed,deadline_misses,thermal_violations,mandatory_released,mandatory_unique_terminal_uids,mandatory_pre_reject,mandatory_wait_expire,mandatory_late_complete,mandatory_on_time,mandatory_terminal_residual,mandatory_pre_rejection_rate,mandatory_admitted_dmr,mandatory_service_failure_rate,mandatory_terminal_table_sha256,period_ms,lines,epochs,seed,budget_mode,network_mode,release_mode,priority_overhead_ms,all_regions_mandatory,mandatory_count,enable_productive_cooling,fixed_voltage_index,enforce_thermal_feasibility,plant_thermal_response_factor,plant_ambient_c,overrun_probability,overrun_min_extra,overrun_max_extra,forced_overrun_count,total_mandatory,missed_mandatory,mandatory_service_failure,admitted_mandatory_deadline_violations,historical_completed_only_dice,historical_coverage_adjusted_dice,historical_mandatory_effective_dice,on_time_completed_regions,historical_weighted_coverage_utility,images,defective_images,mean_complete_image_dice,completed_only_images,mean_completed_only_dice,pixel_defect_recall,pixel_missed_detection_rate,image_complete_miss_rate,optimism_gap,runtime_seconds
histogram_zero,40000,0,3500,0,0,36500,0,0,10000,10000,0,0,0,10000,0,0.0,0.0,0.0,666c91aca3d98fc592001468c87d42b3811143a5760cc295453880e244dc758a,250,10,1000,404,assigned_level_sensitivity,dynamic,periodic,0.0,False,1,True,,True,1.0,25.0,0.0,0.0,0.0,0,10000,0,0.0,0,0.6100588301370065,0.5566786825000184,0.6884000000000013,36500,0.6015412621467456,10000,10000,0.4227075588608759,9740,0.44343619519246086,0.6098556624926815,0.3901443375073185,0.112,0.02072863633158495,5.902501821517944
histogram_zero,40000,0,3380,0,0,36620,0,0,10000,10000,0,0,0,10000,0,0.0,0.0,0.0,04672988e5cbc3ed558a7a8a37b1047a717d071003dab2e756353934eb08b021,250,10,1000,505,assigned_level_sensitivity,dynamic,periodic,0.0,False,1,True,,True,1.0,25.0,0.0,0.0,0.0,0,10000,0,0.0,0,0.6097436646641443,0.5582203250000242,0.6884000000000013,36620,0.6022765733184817,10000,10000,0.42687204204049156,9820,0.44382495735215466,0.6239904530569481,0.3760095469430519,0.098,0.016952915311663097,5.729627847671509
histogram_zero,40000,0,3400,0,0,36600,0,0,10000,10000,0,0,0,10000,0,0.0,0.0,0.0,4774fcd2535e12b211f86580e78668e1e9bd961da670be7bd6bd7a6c26dc59af,250,10,1000,606,assigned_level_sensitivity,dynamic,periodic,0.0,False,1,True,,True,1.0,25.0,0.0,0.0,0.0,0,10000,0,0.0,0,0.6097733497268011,0.5579426150000231,0.6884000000000013,36600,0.6033460002349398,10000,10000,0.42750513762979336,9760,0.4462265300845254,0.6245465008348547,0.37545349916514525,0.102,0.018721392454732033,5.7658655643463135
histogram_zero,40000,0,3420,0,0,36580,0,0,10000,10000,0,0,0,10000,0,0.0,0.0,0.0,c605b9756ab83b71cebd84bc5abee05ba757a64ae099f5222f6e8681ffb7d720,250,10,1000,707,assigned_level_sensitivity,dynamic,periodic,0.0,False,1,True,,True,1.0,25.0,0.0,0.0,0.0,0,10000,0,0.0,0,0.609703116457108,0.5575735000000253,0.6884000000000013,36580,0.6006868839575857,10000,10000,0.421590847180761,9720,0.44418169923166906,0.6244979723543859,0.37550202764561413,0.114,0.02259085205090805,5.785320997238159
histogram_zero,40000,0,3380,0,0,36620,0,0,10000,10000,0,0,0,10000,0,0.0,0.0,0.0,e605a1726b1f4167ef338b823102f2cdcf91485c2169dd1f43f679edd32d0c6b,250,10,1000,808,assigned_level_sensitivity,dynamic,periodic,0.0,False,1,True,,True,1.0,25.0,0.0,0.0,0.0,0,10000,0,0.0,0,0.6096350983069639,0.5581209325000255,0.6884000000000013,36620,0.6022164544284082,10000,10000,0.4252033871156465,9800,0.44414447320984296,0.6168639210303353,0.38313607896966473,0.1,0.01894108609419648,5.699569463729858
histogram_zero,40000,0,3300,0,0,36700,0,0,10000,10000,0,0,0,10000,0,0.0,0.0,0.0,4aa46a36bd6ab7692e6e9b8d01c77bc74efc702a0031843df833c095ec32a39e,250,10,1000,909,assigned_level_sensitivity,dynamic,periodic,0.0,False,1,True,,True,1.0,25.0,0.0,0.0,0.0,0,10000,0,0.0,0,0.6093852043597059,0.5591109250000301,0.6884000000000013,36700,0.6019436451444179,10000,10000,0.4206925412728475,9780,0.4382902416055371,0.6234972965412031,0.3765027034587969,0.114,0.017597700332689592,5.829301834106445
histogram_zero,40000,0,3500,0,0,36500,0,0,10000,10000,0,0,0,10000,0,0.0,0.0,0.0,59935886a4422cb71f0cc89a8bc7b0c529d05a68340841646e4c8885c5e0c9ac,250,10,1000,1010,assigned_level_sensitivity,dynamic,periodic,0.0,False,1,True,,True,1.0,25.0,0.0,0.0,0.0,0,10000,0,0.0,0,0.6099642191781041,0.5565923500000199,0.6884000000000013,36500,0.6012574815554244,10000,10000,0.42679926060222206,9780,0.44362401922311023,0.6242187738907461,0.3757812261092539,0.108,0.01682475862088817,5.629815340042114
histogram_zero,16000,0,0,0,0,16000,0,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,358345139b329c40140caebe1f44495eb1cb4ce7057ad9123725a473225c7759,300,4,1000,101,assigned_level_sensitivity,dynamic,periodic,0.0,False,1,True,,True,1.0,25.0,0.0,0.0,0.0,0,4000,0,0.0,0,0.6836198812498366,0.6836198812498366,0.6884000000000013,16000,0.6854411994622925,4000,4000,0.49422103622030267,4000,0.49422103622030267,0.6343798443478353,0.36562015565216466,0.06,0.0,1.9200570583343506
histogram_zero,16000,0,0,0,0,16000,0,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,34b8939f5e22fe77656bcf596b267a8e14848f4c8183e258a0aa6bf6964bce30,300,4,1000,202,assigned_level_sensitivity,dynamic,periodic,0.0,False,1,True,,True,1.0,25.0,0.0,0.0,0.0,0,4000,0,0.0,0,0.6839061999998362,0.6839061999998362,0.6884000000000013,16000,0.6855800399939538,4000,4000,0.49377424203865544,4000,0.49377424203865544,0.6347656303126322,0.3652343696873678,0.062,0.0,2.017486095428467
histogram_zero,16000,0,0,0,0,16000,0,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,cb9cf6119f28cbbe2f515263b460577c6bf03d42557f7919b99931e42d877f4b,300,4,1000,303,assigned_level_sensitivity,dynamic,periodic,0.0,False,1,True,,True,1.0,25.0,0.0,0.0,0.0,0,4000,0,0.0,0,0.6840233937498379,0.6840233937498379,0.6884000000000013,16000,0.6856273575398889,4000,4000,0.4933532910277673,4000,0.4933532910277673,0.6316779619538362,0.3683220380461638,0.062,0.0,1.9634027481079102
histogram_zero,16000,0,0,0,0,16000,0,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,19660c8d7c38bf482c258d456033c0235b91bafa3f9150f8928502cb0b6a233e,300,4,1000,404,assigned_level_sensitivity,dynamic,periodic,0.0,False,1,True,,True,1.0,25.0,0.0,0.0,0.0,0,4000,0,0.0,0,0.6838530937498385,0.6838530937498385,0.6884000000000013,16000,0.6854821696842675,4000,4000,0.49712132651850294,4000,0.49712132651850294,0.6373392676967811,0.36266073230321894,0.06375,0.0,1.9239423274993896
histogram_zero,16000,0,0,0,0,16000,0,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,73cdab68096cc443e0e24ada558429cabf1afc7f75cc16ce9d024a0d7cee62f9,300,4,1000,505,assigned_level_sensitivity,dynamic,periodic,0.0,False,1,True,,True,1.0,25.0,0.0,0.0,0.0,0,4000,0,0.0,0,0.683984406249836,0.683984406249836,0.6884000000000013,16000,0.6856105459501034,4000,4000,0.4950360653124071,4000,0.4950360653124071,0.6383446830218568,0.36165531697814324,0.062,0.0,1.9270954132080078
histogram_zero,16000,0,0,0,0,16000,0,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,7833957291a032d51d81862cac99e9d8ccb12f68b533b2caf53ee51ae3f9dc9c,300,4,1000,606,assigned_level_sensitivity,dynamic,periodic,0.0,False,1,True,,True,1.0,25.0,0.0,0.0,0.0,0,4000,0,0.0,0,0.684056831249835,0.684056831249835,0.6884000000000013,16000,0.685705715033933,4000,4000,0.4944495985180446,4000,0.4944495985180446,0.6325778407130006,0.3674221592869994,0.064,0.0,1.9273345470428467
histogram_zero,16000,0,0,0,0,16000,0,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,7299403d9d2d4f4ccec9f76133c48d8d07e2ed601a2777f731db87ca14e66056,300,4,1000,707,assigned_level_sensitivity,dynamic,periodic,0.0,False,1,True,,True,1.0,25.0,0.0,0.0,0.0,0,4000,0,0.0,0,0.6839136124998381,0.6839136124998381,0.6884000000000013,16000,0.6855710902268055,4000,4000,0.49256001199576194,4000,0.49256001199576194,0.6326269667840994,0.36737303321590065,0.062,0.0,1.9304587841033936
histogram_zero,16000,0,0,0,0,16000,0,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,332b0fc25c5dccfb6fb5145b59221f17277c51b24f8c2d6148183eada1540c2c,300,4,1000,808,assigned_level_sensitivity,dynamic,periodic,0.0,False,1,True,,True,1.0,25.0,0.0,0.0,0.0,0,4000,0,0.0,0,0.6840943624998349,0.6840943624998349,0.6884000000000013,16000,0.6856019624888798,4000,4000,0.49351640136875874,4000,0.49351640136875874,0.6326826560488412,0.3673173439511588,0.062,0.0,1.950775146484375
histogram_zero,16000,0,0,0,0,16000,0,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,3a15676bda67054cb5929717fc730bfa67cd49969827870cd1819db4b67b2b0f,300,4,1000,909,assigned_level_sensitivity,dynamic,periodic,0.0,False,1,True,,True,1.0,25.0,0.0,0.0,0.0,0,4000,0,0.0,0,0.6841288687498367,0.6841288687498367,0.6884000000000013,16000,0.6857123794920092,4000,4000,0.49392910996663153,4000,0.49392910996663153,0.6327568500165388,0.3672431499834612,0.064,0.0,1.98054838180542
histogram_zero,16000,0,0,0,0,16000,0,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,f74ec5db6e908852b709fb2fc49501319e260c6bb970c5803f31b89af1514827,300,4,1000,1010,assigned_level_sensitivity,dynamic,periodic,0.0,False,1,True,,True,1.0,25.0,0.0,0.0,0.0,0,4000,0,0.0,0,0.683983618749839,0.683983618749839,0.6884000000000013,16000,0.6856805782153497,4000,4000,0.4980972102769603,4000,0.4980972102769603,0.6345342494026772,0.3654657505973228,0.059,0.0,1.96266508102417
histogram_zero,24000,0,198,0,0,23802,0,0,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,368e16a18b5b73e12179e2ceeeef5d7bbd6d7e12c7147fe591b0919c4402b0f8,300,6,1000,101,assigned_level_sensitivity,dynamic,periodic,0.0,False,1,True,,True,1.0,25.0,0.0,0.0,0.0,0,6000,0,0.0,0,0.6697045668429064,0.6641795041664524,0.6884000000000013,23802,0.6728058848429497,6000,6000,0.4905490549888406,5996,0.4917437315591332,0.6347099238757459,0.3652900761242541,0.0685,0.0011946765702925966,3.285102128982544
histogram_zero,24000,0,164,0,0,23836,0,0,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,1647dacc78c42fdbc64e7d28ec9e5575601944c739c0044734f158d076fd1351,300,6,1000,202,assigned_level_sensitivity,dynamic,periodic,0.0,False,1,True,,True,1.0,25.0,0.0,0.0,0.0,0,6000,0,0.0,0,0.668778687699057,0.6642086999997802,0.6884000000000013,23836,0.6731280380825172,6000,6000,0.49094133542164564,6000,0.4914914634980935,0.6349211549912981,0.3650788450087019,0.066,0.0005501280764478311,3.275848865509033
histogram_zero,24000,0,143,0,0,23857,0,0,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,b40e3956fc736148fe48725c99a765faa7ca344bcdde335f7de5815dce321912,300,6,1000,303,assigned_level_sensitivity,dynamic,periodic,0.0,False,1,True,,True,1.0,25.0,0.0,0.0,0.0,0,6000,0,0.0,0,0.6692303726367433,0.6652428749997827,0.6884000000000013,23857,0.6735823359206112,6000,6000,0.4953403063242354,6000,0.49611782754353734,0.6390036881095648,0.36099631189043524,0.06233333333333333,0.0007775212193019132,3.218302011489868
histogram_zero,24000,0,174,0,0,23826,0,0,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,90dd8c8ff63030dd9dbbd25c0b5e9d426cebafe711c88974834a56210f18bdc1,300,6,1000,404,assigned_level_sensitivity,dynamic,periodic,0.0,False,1,True,,True,1.0,25.0,0.0,0.0,0.0,0,6000,0,0.0,0,0.6691820700073419,0.6643304999997887,0.6884000000000013,23826,0.6733617133879372,6000,6000,0.4914889346104532,5996,0.49224488826093904,0.6355556039123146,0.3644443960876854,0.0675,0.0007559536504858633,3.183715581893921
histogram_zero,24000,0,180,0,0,23820,0,0,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,64fec059e2099a382af339a6780c28497caac0c5ebb5f50adb7d0e94049738cd,300,6,1000,505,assigned_level_sensitivity,dynamic,periodic,0.0,False,1,True,,True,1.0,25.0,0.0,0.0,0.0,0,6000,0,0.0,0,0.6690134466832421,0.6639958458331179,0.6884000000000013,23820,0.673156797563452,6000,6000,0.4927894989967792,5992,0.49408972637538046,0.63556621629764,0.36443378370236,0.06333333333333334,0.0013002273786012486,3.244460344314575
histogram_zero,24000,0,175,0,0,23825,0,0,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,ae880915da58fff9f20affe7a5a25900cde6365bd54144492baa5036a1d84adc,300,6,1000,606,assigned_level_sensitivity,dynamic,periodic,0.0,False,1,True,,True,1.0,25.0,0.0,0.0,0.0,0,6000,0,0.0,0,0.6690477817416506,0.6641693083331177,0.6884000000000013,23825,0.6733479704117166,6000,6000,0.4933823123542263,5988,0.4947547539227151,0.6373343289880115,0.36266567101198854,0.06816666666666667,0.0013724415684888136,3.2138781547546387
histogram_zero,24000,0,135,0,0,23865,0,0,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,c0f27110c744a3fc7a33aecc95f2268b53928f9aef18cbadd02b335ecd207f0e,300,6,1000,707,assigned_level_sensitivity,dynamic,periodic,0.0,False,1,True,,True,1.0,25.0,0.0,0.0,0.0,0,6000,0,0.0,0,0.66910335218918,0.665339645833116,0.6884000000000013,23865,0.6740188229140661,6000,6000,0.49406159548808987,5988,0.4955249435081961,0.6382044484206889,0.3617955515793111,0.06383333333333334,0.0014633480201062254,3.200080394744873
histogram_zero,24000,0,204,0,0,23796,0,0,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,063cb3f34bb5042d5a315795e5ea1e803957554d0c67c50190b2b486a6968f17,300,6,1000,808,assigned_level_sensitivity,dynamic,periodic,0.0,False,1,True,,True,1.0,25.0,0.0,0.0,0.0,0,6000,0,0.0,0,0.6693295721967875,0.6636402708331147,0.6884000000000013,23796,0.6729146212527625,6000,6000,0.4903006521005571,5980,0.4927598327485014,0.6331720621682188,0.36682793783178125,0.06366666666666666,0.002459180647944259,3.200014352798462
histogram_zero,24000,0,167,0,0,23833,0,0,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,43ca3bc1908129b5c2ac96d7e4719f6173824add31150444bda10a9206dc8922,300,6,1000,909,assigned_level_sensitivity,dynamic,periodic,0.0,False,1,True,,True,1.0,25.0,0.0,0.0,0.0,0,6000,0,0.0,0,0.669484638945785,0.6648261416664539,0.6884000000000013,23833,0.67331807252555,6000,6000,0.49139475335629595,5992,0.4931685000538949,0.6360118677927308,0.3639881322072692,0.06366666666666666,0.0017737466975989435,3.241835594177246
histogram_zero,24000,0,167,0,0,23833,0,0,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,da29db140ec3433f5a7bef5bfca040b9d439fbd33929da0e9b1ac51f823030f9,300,6,1000,1010,assigned_level_sensitivity,dynamic,periodic,0.0,False,1,True,,True,1.0,25.0,0.0,0.0,0.0,0,6000,0,0.0,0,0.6690288549488042,0.6643735291664521,0.6884000000000013,23833,0.6730193833949943,6000,6000,0.49168781544695206,5996,0.49297014822077,0.6357154078893997,0.36428459211060027,0.06483333333333334,0.0012823327738179513,3.3207645416259766
histogram_zero,32000,0,721,0,0,31279,0,0,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,48536fc5e075a2292b527fb68f9e0371d396b2957068a8b27317e7a61bf9ac13,300,8,1000,101,assigned_level_sensitivity,dynamic,periodic,0.0,False,1,True,,True,1.0,25.0,0.0,0.0,0.0,0,8000,0,0.0,0,0.6460413344414728,0.6314852156248384,0.6884000000000013,31279,0.6526251993501516,8000,8000,0.4832541541466341,7976,0.48730405311891506,0.6455051221347486,0.35449487786525136,0.068125,0.004049898972280974,4.782021999359131
histogram_zero,32000,0,648,0,0,31352,0,0,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,570e9630deff505ba1c5363a004cd8917cdc4ddeaaa2dfbdb2999707f9626552,300,8,1000,202,assigned_level_sensitivity,dynamic,periodic,0.0,False,1,True,,True,1.0,25.0,0.0,0.0,0.0,0,8000,0,0.0,0,0.6462451932889391,0.6331587281248382,0.6884000000000013,31352,0.6536364891428634,8000,8000,0.482014537634388,8000,0.48380321380755364,0.6436902084816492,0.35630979151835085,0.073,0.0017886761731656375,4.711587190628052
histogram_zero,32000,0,661,0,0,31339,0,0,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,7258aada57693e7fc41c3edb014bd97cd32dde8bd5dca77e2f1cb8b3ef00eaf8,300,8,1000,303,assigned_level_sensitivity,dynamic,periodic,0.0,False,1,True,,True,1.0,25.0,0.0,0.0,0.0,0,8000,0,0.0,0,0.6456932193112364,0.6323556187498386,0.6884000000000013,31339,0.6534919561830907,8000,8000,0.47847753795353803,7984,0.48234103023464636,0.6387363161018693,0.3612636838981307,0.079125,0.003863492281108327,4.763044118881226
histogram_zero,32000,0,666,0,0,31334,0,0,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,620f015056b4913eca566e19dd498b9d34ce3df10a7782d95a50b5b4aece1a2a,300,8,1000,404,assigned_level_sensitivity,dynamic,periodic,0.0,False,1,True,,True,1.0,25.0,0.0,0.0,0.0,0,8000,0,0.0,0,0.6453882428031801,0.6319560999998389,0.6884000000000013,31334,0.6528599098442235,8000,8000,0.47891353525245584,7984,0.48354740125329654,0.6350183596326787,0.3649816403673213,0.077125,0.004633866000840703,4.781811952590942
histogram_zero,32000,0,625,0,0,31375,0,0,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,4c81619bc200eebb3080c210bdc746b4414b0cc7c3fbb63c2a1ce3f91c436327,300,8,1000,505,assigned_level_sensitivity,dynamic,periodic,0.0,False,1,True,,True,1.0,25.0,0.0,0.0,0.0,0,8000,0,0.0,0,0.6455572270914701,0.6329486874998398,0.6884000000000013,31375,0.6538619643308048,8000,8000,0.4813820370401044,7976,0.48520770447561257,0.6462085584292384,0.3537914415707616,0.077,0.003825667435508162,4.831289291381836
histogram_zero,32000,0,648,0,0,31352,0,0,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,820400f60474dd2d047d6af68da1f0bbcc78c2597c68a44e9fae693f09b01e62,300,8,1000,606,assigned_level_sensitivity,dynamic,periodic,0.0,False,1,True,,True,1.0,25.0,0.0,0.0,0.0,0,8000,0,0.0,0,0.646203996555075,0.6331183656248347,0.6884000000000013,31352,0.6539994911508494,8000,8000,0.48034459442867733,7984,0.48397386792018565,0.640985863602123,0.35901413639787705,0.072625,0.0036292734915083225,4.820409536361694
histogram_zero,32000,0,600,0,0,31400,0,0,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,265cd3c30607304ee4b6dbfbe241a7f7f4ee382cc1c459bb4718426a447809b3,300,8,1000,707,assigned_level_sensitivity,dynamic,periodic,0.0,False,1,True,,True,1.0,25.0,0.0,0.0,0.0,0,8000,0,0.0,0,0.6459723598724478,0.6338603781248395,0.6884000000000013,31400,0.6548808264264261,8000,8000,0.4812446608530214,7968,0.485488837143215,0.6362892082303314,0.3637107917696686,0.0745,0.00424417629019358,4.7216269969940186
histogram_zero,32000,0,551,0,0,31449,0,0,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,f4866bde13e803cb907ec64e47284a1135ec88db541e26e30e289fa70c4a5ff8,300,8,1000,808,assigned_level_sensitivity,dynamic,periodic,0.0,False,1,True,,True,1.0,25.0,0.0,0.0,0.0,0,8000,0,0.0,0,0.6456366021175478,0.6345195468748362,0.6884000000000013,31449,0.6549093104861666,8000,8000,0.48447166242281897,7976,0.4883608315312092,0.6435422996490865,0.3564577003509135,0.069875,0.0038891691083902113,4.728702068328857
histogram_zero,32000,0,614,0,0,31386,0,0,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,a8c124acc17ac65b2cb1529125ce780607cdb86f117209ab5b3479ea9aad8a28,300,8,1000,909,assigned_level_sensitivity,dynamic,periodic,0.0,False,1,True,,True,1.0,25.0,0.0,0.0,0.0,0,8000,0,0.0,0,0.6458640890841398,0.6334715718748378,0.6884000000000013,31386,0.6540212689960851,8000,8000,0.48047819923536794,7981,0.4846384976916942,0.6439638019573113,0.3560361980426887,0.06925,0.004160298456326261,4.834176540374756
histogram_zero,32000,0,568,0,0,31432,0,0,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,d3b8735acadda44f30d6c9e91006c692298437fd0395e4753048eb08f289bf45,300,8,1000,1010,assigned_level_sensitivity,dynamic,periodic,0.0,False,1,True,,True,1.0,25.0,0.0,0.0,0.0,0,8000,0,0.0,0,0.6455830109440994,0.6341239124998417,0.6884000000000013,31432,0.6542499995102862,8000,8000,0.47980995815364746,8000,0.48162911770305294,0.6435419029725477,0.35645809702745235,0.07225,0.0018191595494054802,4.777798652648926
histogram_zero,40000,0,1400,0,0,38600,0,0,10000,10000,0,0,0,10000,0,0.0,0.0,0.0,ba24034ae3cf4562ab6a0153556be98ed2c4b4bffe7e7bdc8e8a9fe95da3ae23,300,10,1000,101,assigned_level_sensitivity,dynamic,periodic,0.0,False,1,True,,True,1.0,25.0,0.0,0.0,0.0,0,10000,0,0.0,0,0.6257488678754464,0.6038476574998058,0.6884000000000013,38600,0.6309510353977955,10000,10000,0.47028297122065077,9880,0.4802675230570685,0.6304543353798958,0.3695456646201042,0.082,0.009984551836417721,6.466279983520508
histogram_zero,40000,0,1320,0,0,38680,0,0,10000,10000,0,0,0,10000,0,0.0,0.0,0.0,a31dd7180ec5a17c6109cc36edd6a1a2865732b406c1cba67be0cad853f4b566,300,10,1000,202,assigned_level_sensitivity,dynamic,periodic,0.0,False,1,True,,True,1.0,25.0,0.0,0.0,0.0,0,10000,0,0.0,0,0.6254033402273099,0.6047650299998086,0.6884000000000013,38680,0.630504553369905,10000,10000,0.47111178968156603,9900,0.47938490464489497,0.6407760402589802,0.35922395974101984,0.0819,0.008273114963328942,6.725904703140259
histogram_zero,40000,0,1320,0,0,38680,0,0,10000,10000,0,0,0,10000,0,0.0,0.0,0.0,50217851ecebf8d2338a275cd29e82ffabe16ff153d1881d800178b818384e08,300,10,1000,303,assigned_level_sensitivity,dynamic,periodic,0.0,False,1,True,,True,1.0,25.0,0.0,0.0,0.0,0,10000,0,0.0,0,0.6262715977247132,0.6056046349997977,0.6884000000000013,38680,0.6316670810969395,10000,10000,0.46786474777427295,9920,0.47549068448093024,0.6332671697473082,0.36673283025269177,0.078,0.007625936706657288,6.54665207862854
histogram_zero,40000,0,1358,0,0,38642,0,0,10000,10000,0,0,0,10000,0,0.0,0.0,0.0,666c91aca3d98fc592001468c87d42b3811143a5760cc295453880e244dc758a,300,10,1000,404,assigned_level_sensitivity,dynamic,periodic,0.0,False,1,True,,True,1.0,25.0,0.0,0.0,0.0,0,10000,0,0.0,0,0.6252967367111621,0.6040679124998182,0.6884000000000013,38642,0.6305105382566569,10000,10000,0.46575665349413803,9900,0.4762398468438305,0.6244572455226244,0.3755427544773756,0.0899,0.010483193349692499,6.459655046463013
histogram_zero,40000,0,1480,0,0,38520,0,0,10000,10000,0,0,0,10000,0,0.0,0.0,0.0,04672988e5cbc3ed558a7a8a37b1047a717d071003dab2e756353934eb08b021,300,10,1000,505,assigned_level_sensitivity,dynamic,periodic,0.0,False,1,True,,True,1.0,25.0,0.0,0.0,0.0,0,10000,0,0.0,0,0.6260687071649093,0.6029041649998077,0.6884000000000013,38520,0.628176137656858,10000,10000,0.4685191294851509,9900,0.4766942883372682,0.6392209858003399,0.3607790141996601,0.084,0.008175158852117281,6.6263346672058105
histogram_zero,40000,0,1440,0,0,38560,0,0,10000,10000,0,0,0,10000,0,0.0,0.0,0.0,4774fcd2535e12b211f86580e78668e1e9bd961da670be7bd6bd7a6c26dc59af,300,10,1000,606,assigned_level_sensitivity,dynamic,periodic,0.0,False,1,True,,True,1.0,25.0,0.0,0.0,0.0,0,10000,0,0.0,0,0.6257021239624658,0.603176847499817,0.6884000000000013,38560,0.6296266741880171,10000,10000,0.4648914402646923,9900,0.4733509669167532,0.633030993687712,0.366969006312288,0.084,0.0084595266520609,6.501795053482056
histogram_zero,40000,0,1300,0,0,38700,0,0,10000,10000,0,0,0,10000,0,0.0,0.0,0.0,c605b9756ab83b71cebd84bc5abee05ba757a64ae099f5222f6e8681ffb7d720,300,10,1000,707,assigned_level_sensitivity,dynamic,periodic,0.0,False,1,True,,True,1.0,25.0,0.0,0.0,0.0,0,10000,0,0.0,0,0.6257965607233105,0.6054581724998029,0.6884000000000013,38700,0.631848878698332,10000,10000,0.46855673192741826,9900,0.47769558604289386,0.6370659791984059,0.3629340208015941,0.082,0.009138854115475603,6.477015018463135
histogram_zero,40000,0,1400,0,0,38600,0,0,10000,10000,0,0,0,10000,0,0.0,0.0,0.0,e605a1726b1f4167ef338b823102f2cdcf91485c2169dd1f43f679edd32d0c6b,300,10,1000,808,assigned_level_sensitivity,dynamic,periodic,0.0,False,1,True,,True,1.0,25.0,0.0,0.0,0.0,0,10000,0,0.0,0,0.6256408082899603,0.6037433799998116,0.6884000000000013,38600,0.6304630983910741,10000,10000,0.46602426073776176,9880,0.4754042188085203,0.6380608357152472,0.3619391642847528,0.0861,0.009379958070758532,7.177677631378174
histogram_zero,40000,0,1460,0,0,38540,0,0,10000,10000,0,0,0,10000,0,0.0,0.0,0.0,4aa46a36bd6ab7692e6e9b8d01c77bc74efc702a0031843df833c095ec32a39e,300,10,1000,909,assigned_level_sensitivity,dynamic,periodic,0.0,False,1,True,,True,1.0,25.0,0.0,0.0,0.0,0,10000,0,0.0,0,0.6255809314995457,0.6027472274998122,0.6884000000000013,38540,0.628973545443165,10000,10000,0.4677462952047417,9900,0.4784106873231287,0.6366503528545998,0.3633496471454002,0.08,0.01066439211838699,6.520798683166504
histogram_zero,40000,0,1300,0,0,38700,0,0,10000,10000,0,0,0,10000,0,0.0,0.0,0.0,59935886a4422cb71f0cc89a8bc7b0c529d05a68340841646e4c8885c5e0c9ac,300,10,1000,1010,assigned_level_sensitivity,dynamic,periodic,0.0,False,1,True,,True,1.0,25.0,0.0,0.0,0.0,0,10000,0,0.0,0,0.6256157958654244,0.605283282499798,0.6884000000000013,38700,0.6304415793492757,10000,10000,0.4751403154949926,9900,0.4835150561800995,0.6358655968393143,0.3641344031606857,0.078,0.008374740685106907,6.4957544803619385
multicue_zero,16000,0,2544,0,0,13456,0,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,9bfb951a8ebe91934981df95d470e9d501fb7d834ce9184770736d575643dce1,100,4,1000,101,assigned_level_sensitivity,dynamic,periodic,0.0,False,1,True,,True,1.0,25.0,0.0,0.0,0.0,0,4000,0,0.0,0,0.615942642687218,0.5180077624999503,0.6884000000000013,13456,0.5958052159515296,4000,4000,0.4596249535767258,3984,0.46768475865301223,0.6159143247914141,0.38408567520858594,0.08,0.008059805076286453,1.7459805011749268
