configuration,period_ms,lines,seed,epochs,mandatory_released,mandatory_unique_terminal_uids,mandatory_pre_reject,mandatory_wait_expire,mandatory_late_complete,mandatory_on_time,mandatory_terminal_residual,mandatory_pre_rejection_rate,mandatory_admitted_dmr,mandatory_service_failure_rate,mandatory_terminal_table_sha256,released_images,completed_images,pre_rejected_images,on_time_completion_rate,deadline_aware_complete_image_dice,deadline_aware_pixel_recall,deadline_aware_image_complete_miss_rate,native_metric_family,average_temperature_c,iit_celsius_seconds,peak_temperature_c,observation_horizon_s,deadline_aware_image_detection_recall,native_box_recall,native_map50
YOLOv8n-Full,100,8,202,1000,8000,8000,5000,0,0,3000,0,0.625,0.0,0.625,fe8870da4cdb82c12d570b1bc8f9c42cbf226994465cd4aeaa61e6ad19bf5130,8000,3000,5000,0.375,,,0.7,box_detection,52.4292201725871,0.0,53.115205205951746,99.97660000000002,0.3,0.468,0.449
YOLOv8n-Full,100,8,303,1000,8000,8000,5000,0,0,3000,0,0.625,0.0,0.625,f8abb8b253b0bfbaf736a99271bf45dd83838318a9e5659b2d601049e6358431,8000,3000,5000,0.375,,,0.693,box_detection,52.4292201725871,0.0,53.115205205951746,99.97660000000002,0.307,0.468,0.449
YOLOv8n-Full,100,8,404,1000,8000,8000,5000,0,0,3000,0,0.625,0.0,0.625,3a7ee921fe917c71ae3d893342e7f75f68953bb5e17387b8a7c5374b58cb9cca,8000,3000,5000,0.375,,,0.696,box_detection,52.4292201725871,0.0,53.115205205951746,99.97660000000002,0.304,0.468,0.449
YOLOv8n-Full,100,8,505,1000,8000,8000,5000,0,0,3000,0,0.625,0.0,0.625,5c5afd6db435be5b144361fb535b1d94a38257d66ecb59820afd22ff70fe6560,8000,3000,5000,0.375,,,0.698,box_detection,52.4292201725871,0.0,53.115205205951746,99.97660000000002,0.302,0.468,0.449
YOLOv8n-Full,100,8,606,1000,8000,8000,5000,0,0,3000,0,0.625,0.0,0.625,2776d1c0a7a7969a6e66d7d6fe38e68ba7184107157ce312ece7cdb691af5ba8,8000,3000,5000,0.375,,,0.695,box_detection,52.4292201725871,0.0,53.115205205951746,99.97660000000002,0.305,0.468,0.449
YOLOv8n-Full,100,8,707,1000,8000,8000,5000,0,0,3000,0,0.625,0.0,0.625,d81560cc9f38e5a229b2eac882d93cbead28dad891b7418d732901f241250cb9,8000,3000,5000,0.375,,,0.694,box_detection,52.4292201725871,0.0,53.115205205951746,99.97660000000002,0.306,0.468,0.449
YOLOv8n-Full,100,8,808,1000,8000,8000,5000,0,0,3000,0,0.625,0.0,0.625,2998fd57a5ccad9e3b2cac28094bd79b69988c818fa56f87df2eaca8d89230e4,8000,3000,5000,0.375,,,0.692,box_detection,52.4292201725871,0.0,53.115205205951746,99.97660000000002,0.308,0.468,0.449
YOLOv8n-Full,100,8,909,1000,8000,8000,5000,0,0,3000,0,0.625,0.0,0.625,1f219e0bf086b54115a708b8c426cd9e98da3988e981d0899ab46fdd4df654c0,8000,3000,5000,0.375,,,0.693,box_detection,52.4292201725871,0.0,53.115205205951746,99.97660000000002,0.307,0.468,0.449
YOLOv8n-Full,100,8,1010,1000,8000,8000,5000,0,0,3000,0,0.625,0.0,0.625,cbd458736d89d806bfee1e2246143ada4ce19d02bcd2be66c5137e6e8474f520,8000,3000,5000,0.375,,,0.692,box_detection,52.4292201725871,0.0,53.115205205951746,99.97660000000002,0.308,0.468,0.449
YOLOv8n-Full,100,10,101,1000,10000,10000,7000,0,0,3000,0,0.7,0.0,0.7,8144a9324c36019ad154a957973e2b91c383e01ac244df2b9f6fb5bf96316823,10000,3000,7000,0.3,,,0.76,box_detection,52.4292201725871,0.0,53.115205205951746,99.97660000000002,0.24,0.468,0.449
YOLOv8n-Full,100,10,202,1000,10000,10000,7000,0,0,3000,0,0.7,0.0,0.7,52a3600c50d2c16ad10c180ea63fc4acf02da0d144fae53cdc5633def6a33ad6,10000,3000,7000,0.3,,,0.752,box_detection,52.4292201725871,0.0,53.115205205951746,99.97660000000002,0.248,0.468,0.449
YOLOv8n-Full,100,10,303,1000,10000,10000,7000,0,0,3000,0,0.7,0.0,0.7,67282423711d8c0448b4a4738966f357dfa234188b38a9666b7fa10b94277bf2,10000,3000,7000,0.3,,,0.762,box_detection,52.4292201725871,0.0,53.115205205951746,99.97660000000002,0.238,0.468,0.449
YOLOv8n-Full,100,10,404,1000,10000,10000,7000,0,0,3000,0,0.7,0.0,0.7,60e7a9b844e48c8061cd25f4ef1f4095c1e4911b317230f802b35a845c285add,10000,3000,7000,0.3,,,0.756,box_detection,52.4292201725871,0.0,53.115205205951746,99.97660000000002,0.244,0.468,0.449
YOLOv8n-Full,100,10,505,1000,10000,10000,7000,0,0,3000,0,0.7,0.0,0.7,080a4cec4383498750cfc5f843850d30c6a5a1a685da671d46172575bc0ccc39,10000,3000,7000,0.3,,,0.746,box_detection,52.4292201725871,0.0,53.115205205951746,99.97660000000002,0.254,0.468,0.449
YOLOv8n-Full,100,10,606,1000,10000,10000,7000,0,0,3000,0,0.7,0.0,0.7,55c5f90a8bb827ae165d8e8104ffe634ca0e20fc4d758d06f388e62b83d54067,10000,3000,7000,0.3,,,0.758,box_detection,52.4292201725871,0.0,53.115205205951746,99.97660000000002,0.242,0.468,0.449
YOLOv8n-Full,100,10,707,1000,10000,10000,7000,0,0,3000,0,0.7,0.0,0.7,ee78caf61e40de1331085ed25190439476ba66e5641fe5ca8b1a7059c256392e,10000,3000,7000,0.3,,,0.75,box_detection,52.4292201725871,0.0,53.115205205951746,99.97660000000002,0.25,0.468,0.449
YOLOv8n-Full,100,10,808,1000,10000,10000,7000,0,0,3000,0,0.7,0.0,0.7,169425d769c2281b22751ed3acf8f8af3ceffecb6fff1eadd2a097f5ea1a3cae,10000,3000,7000,0.3,,,0.756,box_detection,52.4292201725871,0.0,53.115205205951746,99.97660000000002,0.244,0.468,0.449
YOLOv8n-Full,100,10,909,1000,10000,10000,7000,0,0,3000,0,0.7,0.0,0.7,a375ca9959bbeb2ed895f948a8b5947538d5893420a36a6864f1eac1767ae86b,10000,3000,7000,0.3,,,0.748,box_detection,52.4292201725871,0.0,53.115205205951746,99.97660000000002,0.252,0.468,0.449
YOLOv8n-Full,100,10,1010,1000,10000,10000,7000,0,0,3000,0,0.7,0.0,0.7,7c581e978f139073ea5df39c2efcb5942fe677ec120d6baeee76f74e2e0f36a4,10000,3000,7000,0.3,,,0.752,box_detection,52.4292201725871,0.0,53.115205205951746,99.97660000000002,0.248,0.468,0.449
YOLOv8n-Full,150,4,101,1000,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,ee2a73fa209efec07a39879a85d70230a88c8f2d45691f743d41c058b4027473,4000,4000,0,1.0,,,0.184,box_detection,48.83469524473396,0.0,53.18242685492945,149.96489999999997,0.816,0.468,0.449
YOLOv8n-Full,150,4,202,1000,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,e4e7b20fee02c6f886254a0365bd76a23a32cef7a86efc46f34e149bcdb231c1,4000,4000,0,1.0,,,0.184,box_detection,48.83469524473396,0.0,53.18242685492945,149.96489999999997,0.816,0.468,0.449
YOLOv8n-Full,150,4,303,1000,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,6d70599d984998f05185f42d67045c75a64f0348ddfe434b2b0f00817724a9db,4000,4000,0,1.0,,,0.184,box_detection,48.83469524473396,0.0,53.18242685492945,149.96489999999997,0.816,0.468,0.449
YOLOv8n-Full,150,4,404,1000,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,6b6e751c9a9bf781bf42c0ed52fc922d36941921011760c22f17f365bc80f72a,4000,4000,0,1.0,,,0.184,box_detection,48.83469524473396,0.0,53.18242685492945,149.96489999999997,0.816,0.468,0.449
YOLOv8n-Full,150,4,505,1000,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,d867b6d7a34c5e619b9bd152e54115f2ee967cad73e96e80a1347bc5f8b6bc5f,4000,4000,0,1.0,,,0.184,box_detection,48.83469524473396,0.0,53.18242685492945,149.96489999999997,0.816,0.468,0.449
YOLOv8n-Full,150,4,606,1000,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,8facb464fffd5313c23491e1c18b7f067217811d956db938824278a472e69afb,4000,4000,0,1.0,,,0.184,box_detection,48.83469524473396,0.0,53.18242685492945,149.96489999999997,0.816,0.468,0.449
YOLOv8n-Full,150,4,707,1000,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,e993a29743f8349799726970c2de4bb0931e9e66c59e65cb76915052065d8c1e,4000,4000,0,1.0,,,0.184,box_detection,48.83469524473396,0.0,53.18242685492945,149.96489999999997,0.816,0.468,0.449
YOLOv8n-Full,150,4,808,1000,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,9ae13ab4814224ae1f6fc465b30a4ab5703184214975c19679e60caefe3c6b7e,4000,4000,0,1.0,,,0.184,box_detection,48.83469524473396,0.0,53.18242685492945,149.96489999999997,0.816,0.468,0.449
YOLOv8n-Full,150,4,909,1000,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,17be3fbc6819f88f532871d088f0305ca520eedb9eac227d37f3b4e5fc829d2b,4000,4000,0,1.0,,,0.184,box_detection,48.83469524473396,0.0,53.18242685492945,149.96489999999997,0.816,0.468,0.449
YOLOv8n-Full,150,4,1010,1000,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,c71ac588d56d2dee624864060c8b95db9446ab89a2effe6e67ae7d0119cb2bce,4000,4000,0,1.0,,,0.184,box_detection,48.83469524473396,0.0,53.18242685492945,149.96489999999997,0.816,0.468,0.449
YOLOv8n-Full,150,6,101,1000,6000,6000,2000,0,0,4000,0,0.3333333333333333,0.0,0.3333333333333333,e8c2bcf33d04e5a852f32e4c296a6cdb427d1e4313e3f5c6225b6ae2c539c31a,6000,4000,2000,0.6666666666666666,,,0.456,box_detection,48.83469524473396,0.0,53.18242685492945,149.96489999999997,0.544,0.468,0.449
YOLOv8n-Full,150,6,202,1000,6000,6000,2000,0,0,4000,0,0.3333333333333333,0.0,0.3333333333333333,2b30aed00be9fd9af3875c0991b8c6764d7c414942ab6467656812dbbf46ed88,6000,4000,2000,0.6666666666666666,,,0.456,box_detection,48.83469524473396,0.0,53.18242685492945,149.96489999999997,0.544,0.468,0.449
YOLOv8n-Full,150,6,303,1000,6000,6000,2000,0,0,4000,0,0.3333333333333333,0.0,0.3333333333333333,6294157f1283f9886d6aa69222e0b317629852342de2d3c6da94ce8c1034a4a5,6000,4000,2000,0.6666666666666666,,,0.456,box_detection,48.83469524473396,0.0,53.18242685492945,149.96489999999997,0.544,0.468,0.449
YOLOv8n-Full,150,6,404,1000,6000,6000,2000,0,0,4000,0,0.3333333333333333,0.0,0.3333333333333333,fcf49dd716000e410732e91bc458ff45abc7240a6f844928011a4ccb7ec0e47e,6000,4000,2000,0.6666666666666666,,,0.456,box_detection,48.83469524473396,0.0,53.18242685492945,149.96489999999997,0.544,0.468,0.449
YOLOv8n-Full,150,6,505,1000,6000,6000,2000,0,0,4000,0,0.3333333333333333,0.0,0.3333333333333333,6b1ed85c8d2ac32803284271e48b380e8eb0230056b9f2b1c5ded66feaf33382,6000,4000,2000,0.6666666666666666,,,0.456,box_detection,48.83469524473396,0.0,53.18242685492945,149.96489999999997,0.544,0.468,0.449
YOLOv8n-Full,150,6,606,1000,6000,6000,2000,0,0,4000,0,0.3333333333333333,0.0,0.3333333333333333,75e8703768ead0fc36d4802813b6fa75bbc1ecbbb7b281f2d90bbcd31b49d0f2,6000,4000,2000,0.6666666666666666,,,0.456,box_detection,48.83469524473396,0.0,53.18242685492945,149.96489999999997,0.544,0.468,0.449
YOLOv8n-Full,150,6,707,1000,6000,6000,2000,0,0,4000,0,0.3333333333333333,0.0,0.3333333333333333,752faa18e4124fc2ce7819bc28f3e1190efa80aed843fcb20bb7c527325ca352,6000,4000,2000,0.6666666666666666,,,0.456,box_detection,48.83469524473396,0.0,53.18242685492945,149.96489999999997,0.544,0.468,0.449
YOLOv8n-Full,150,6,808,1000,6000,6000,2000,0,0,4000,0,0.3333333333333333,0.0,0.3333333333333333,1f9215a66d1059aeb606e28c8ff571d9f3c3a6cd5f41ad8096a90d0fbf3ac291,6000,4000,2000,0.6666666666666666,,,0.456,box_detection,48.83469524473396,0.0,53.18242685492945,149.96489999999997,0.544,0.468,0.449
YOLOv8n-Full,150,6,909,1000,6000,6000,2000,0,0,4000,0,0.3333333333333333,0.0,0.3333333333333333,9afeb5cffcf791a29b3567a12ec9b12b9db487c964b129dd234d08b1422235f7,6000,4000,2000,0.6666666666666666,,,0.456,box_detection,48.83469524473396,0.0,53.18242685492945,149.96489999999997,0.544,0.468,0.449
YOLOv8n-Full,150,6,1010,1000,6000,6000,2000,0,0,4000,0,0.3333333333333333,0.0,0.3333333333333333,859656683a54ed6fe47ef1be075d7fc74dc45904d583a4383fa1625149368884,6000,4000,2000,0.6666666666666666,,,0.456,box_detection,48.83469524473396,0.0,53.18242685492945,149.96489999999997,0.544,0.468,0.449
YOLOv8n-Full,150,8,101,1000,8000,8000,4000,0,0,4000,0,0.5,0.0,0.5,9ef7fc7e8912c806dcccbbebef4f46fbbf0abe8854627476b9fd14860ec803c9,8000,4000,4000,0.5,,,0.592,box_detection,48.83469524473396,0.0,53.18242685492945,149.96489999999997,0.408,0.468,0.449
YOLOv8n-Full,150,8,202,1000,8000,8000,4000,0,0,4000,0,0.5,0.0,0.5,2f1985cf21e877d08856e379e026e531a4ac7361d314391dfed87cc61b0ee730,8000,4000,4000,0.5,,,0.592,box_detection,48.83469524473396,0.0,53.18242685492945,149.96489999999997,0.408,0.468,0.449
YOLOv8n-Full,150,8,303,1000,8000,8000,4000,0,0,4000,0,0.5,0.0,0.5,ee27fca12290398bb2ea9fa6121e7b1c99a7eeff9e91d608991da03f8e415950,8000,4000,4000,0.5,,,0.592,box_detection,48.83469524473396,0.0,53.18242685492945,149.96489999999997,0.408,0.468,0.449
YOLOv8n-Full,150,8,404,1000,8000,8000,4000,0,0,4000,0,0.5,0.0,0.5,700b1d0380caef22c24b86714945bb11fe86b27c821a1e3074cf78688f3ea463,8000,4000,4000,0.5,,,0.592,box_detection,48.83469524473396,0.0,53.18242685492945,149.96489999999997,0.408,0.468,0.449
YOLOv8n-Full,150,8,505,1000,8000,8000,4000,0,0,4000,0,0.5,0.0,0.5,d22a634d4d4bda83bd03f4c12741472fbc20df6f70366069d82468455f6856ce,8000,4000,4000,0.5,,,0.592,box_detection,48.83469524473396,0.0,53.18242685492945,149.96489999999997,0.408,0.468,0.449
YOLOv8n-Full,150,8,606,1000,8000,8000,4000,0,0,4000,0,0.5,0.0,0.5,63293149af61a4059b9904888846eb025f456fbb437f0f6c37112a1a550a22f4,8000,4000,4000,0.5,,,0.592,box_detection,48.83469524473396,0.0,53.18242685492945,149.96489999999997,0.408,0.468,0.449
YOLOv8n-Full,150,8,707,1000,8000,8000,4000,0,0,4000,0,0.5,0.0,0.5,3e2aaf7b292586016ebe6079bf454729b813cec77dcd6c5ef3bc360e20898817,8000,4000,4000,0.5,,,0.592,box_detection,48.83469524473396,0.0,53.18242685492945,149.96489999999997,0.408,0.468,0.449
YOLOv8n-Full,150,8,808,1000,8000,8000,4000,0,0,4000,0,0.5,0.0,0.5,3e832499e35ba8547949b5964c2bc001a393c24abcd1449b7422e3a15b0aea4a,8000,4000,4000,0.5,,,0.592,box_detection,48.83469524473396,0.0,53.18242685492945,149.96489999999997,0.408,0.468,0.449
YOLOv8n-Full,150,8,909,1000,8000,8000,4000,0,0,4000,0,0.5,0.0,0.5,2d9e627353e39ea62700ebe45b85b0a121b0484328b664c0f08b0fcb69a50656,8000,4000,4000,0.5,,,0.592,box_detection,48.83469524473396,0.0,53.18242685492945,149.96489999999997,0.408,0.468,0.449
YOLOv8n-Full,150,8,1010,1000,8000,8000,4000,0,0,4000,0,0.5,0.0,0.5,721d1d8fb398edc99dfa946e796405654e7de25a13d7da2eeaf92e498d8b62e4,8000,4000,4000,0.5,,,0.592,box_detection,48.83469524473396,0.0,53.18242685492945,149.96489999999997,0.408,0.468,0.449
YOLOv8n-Full,150,10,101,1000,10000,10000,6000,0,0,4000,0,0.6,0.0,0.6,4b200a125dce7f338dde59951c337c5c8be6240e5d321ab42fb0d42bdee893f8,10000,4000,6000,0.4,,,0.678,box_detection,48.83469524473396,0.0,53.18242685492945,149.96489999999997,0.322,0.468,0.449
YOLOv8n-Full,150,10,202,1000,10000,10000,6000,0,0,4000,0,0.6,0.0,0.6,6b52c67eb178937afaf3b2a4186e57eb30bef10822c951f761be47c4a65df197,10000,4000,6000,0.4,,,0.67,box_detection,48.83469524473396,0.0,53.18242685492945,149.96489999999997,0.33,0.468,0.449
YOLOv8n-Full,150,10,303,1000,10000,10000,6000,0,0,4000,0,0.6,0.0,0.6,5a43dd810993515a9354c5ba53c20c551f444d7ae0d8ba0d81572069053878dc,10000,4000,6000,0.4,,,0.682,box_detection,48.83469524473396,0.0,53.18242685492945,149.96489999999997,0.318,0.468,0.449
YOLOv8n-Full,150,10,404,1000,10000,10000,6000,0,0,4000,0,0.6,0.0,0.6,93a3ad1b6fc0b59fb358b4ad2f0b8332fa3e100ddf356abc6779aafc636be9f5,10000,4000,6000,0.4,,,0.674,box_detection,48.83469524473396,0.0,53.18242685492945,149.96489999999997,0.326,0.468,0.449
YOLOv8n-Full,150,10,505,1000,10000,10000,6000,0,0,4000,0,0.6,0.0,0.6,263e4313840007925fcb7cf6bf257a938e15a929784267c4ba93d796508c6caa,10000,4000,6000,0.4,,,0.66,box_detection,48.83469524473396,0.0,53.18242685492945,149.96489999999997,0.34,0.468,0.449
YOLOv8n-Full,150,10,606,1000,10000,10000,6000,0,0,4000,0,0.6,0.0,0.6,0929ba19439da7a487aec5914771565f03621f37f565267edc7906f5faeec2d5,10000,4000,6000,0.4,,,0.684,box_detection,48.83469524473396,0.0,53.18242685492945,149.96489999999997,0.316,0.468,0.449
YOLOv8n-Full,150,10,707,1000,10000,10000,6000,0,0,4000,0,0.6,0.0,0.6,4032e60537c869d4ed5bb570bc8758b19e4e740772acfa61a90fcb9d1ed2acdf,10000,4000,6000,0.4,,,0.664,box_detection,48.83469524473396,0.0,53.18242685492945,149.96489999999997,0.336,0.468,0.449
YOLOv8n-Full,150,10,808,1000,10000,10000,6000,0,0,4000,0,0.6,0.0,0.6,dc9e496b01758c7d1339bcaca0c28a435f6123193424a17363eb9d122833511d,10000,4000,6000,0.4,,,0.684,box_detection,48.83469524473396,0.0,53.18242685492945,149.96489999999997,0.316,0.468,0.449
YOLOv8n-Full,150,10,909,1000,10000,10000,6000,0,0,4000,0,0.6,0.0,0.6,bad05ab57546b0c47c72e76a101f7804fb2c99eb7cb8ac18fd957a8e9c95ddf9,10000,4000,6000,0.4,,,0.668,box_detection,48.83469524473396,0.0,53.18242685492945,149.96489999999997,0.332,0.468,0.449
YOLOv8n-Full,150,10,1010,1000,10000,10000,6000,0,0,4000,0,0.6,0.0,0.6,af3b1ff1672cf5f20f386f1ba5f8ce0caa910b5859f417856aa4dd75d1bdb673,10000,4000,6000,0.4,,,0.676,box_detection,48.83469524473396,0.0,53.18242685492945,149.96489999999997,0.324,0.468,0.449
YOLOv8n-Full,200,4,101,1000,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,ee2a73fa209efec07a39879a85d70230a88c8f2d45691f743d41c058b4027473,4000,4000,0,1.0,,,0.184,box_detection,44.17447478243191,0.0,47.604748483892344,199.9149,0.816,0.468,0.449
YOLOv8n-Full,200,4,202,1000,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,e4e7b20fee02c6f886254a0365bd76a23a32cef7a86efc46f34e149bcdb231c1,4000,4000,0,1.0,,,0.184,box_detection,44.17447478243191,0.0,47.604748483892344,199.9149,0.816,0.468,0.449
YOLOv8n-Full,200,4,303,1000,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,6d70599d984998f05185f42d67045c75a64f0348ddfe434b2b0f00817724a9db,4000,4000,0,1.0,,,0.184,box_detection,44.17447478243191,0.0,47.604748483892344,199.9149,0.816,0.468,0.449
YOLOv8n-Full,200,4,404,1000,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,6b6e751c9a9bf781bf42c0ed52fc922d36941921011760c22f17f365bc80f72a,4000,4000,0,1.0,,,0.184,box_detection,44.17447478243191,0.0,47.604748483892344,199.9149,0.816,0.468,0.449
YOLOv8n-Full,200,4,505,1000,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,d867b6d7a34c5e619b9bd152e54115f2ee967cad73e96e80a1347bc5f8b6bc5f,4000,4000,0,1.0,,,0.184,box_detection,44.17447478243191,0.0,47.604748483892344,199.9149,0.816,0.468,0.449
YOLOv8n-Full,200,4,606,1000,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,8facb464fffd5313c23491e1c18b7f067217811d956db938824278a472e69afb,4000,4000,0,1.0,,,0.184,box_detection,44.17447478243191,0.0,47.604748483892344,199.9149,0.816,0.468,0.449
YOLOv8n-Full,200,4,707,1000,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,e993a29743f8349799726970c2de4bb0931e9e66c59e65cb76915052065d8c1e,4000,4000,0,1.0,,,0.184,box_detection,44.17447478243191,0.0,47.604748483892344,199.9149,0.816,0.468,0.449
YOLOv8n-Full,200,4,808,1000,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,9ae13ab4814224ae1f6fc465b30a4ab5703184214975c19679e60caefe3c6b7e,4000,4000,0,1.0,,,0.184,box_detection,44.17447478243191,0.0,47.604748483892344,199.9149,0.816,0.468,0.449
YOLOv8n-Full,200,4,909,1000,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,17be3fbc6819f88f532871d088f0305ca520eedb9eac227d37f3b4e5fc829d2b,4000,4000,0,1.0,,,0.184,box_detection,44.17447478243191,0.0,47.604748483892344,199.9149,0.816,0.468,0.449
YOLOv8n-Full,200,4,1010,1000,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,c71ac588d56d2dee624864060c8b95db9446ab89a2effe6e67ae7d0119cb2bce,4000,4000,0,1.0,,,0.184,box_detection,44.17447478243191,0.0,47.604748483892344,199.9149,0.816,0.468,0.449
YOLOv8n-Full,200,6,101,1000,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,31c80942ec20e935ce10c08dfa8a2959f90280dba356ca2cd8fbca9376b2dadd,6000,6000,0,1.0,,,0.184,box_detection,52.70588710983497,0.0,53.24933214468419,199.95320000000004,0.816,0.468,0.449
YOLOv8n-Full,200,6,202,1000,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,d7851597774a605604ebf73938763dce8d1e11abff030f300724dd990126ccb6,6000,6000,0,1.0,,,0.184,box_detection,52.70588710983497,0.0,53.24933214468419,199.95320000000004,0.816,0.468,0.449
YOLOv8n-Full,200,6,303,1000,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,d309cac97d597506dcd64beaa181834fcf2ddaafa997ea5ddef9aca566eb8d05,6000,6000,0,1.0,,,0.184,box_detection,52.70588710983497,0.0,53.24933214468419,199.95320000000004,0.816,0.468,0.449
YOLOv8n-Full,200,6,404,1000,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,24ed4389f3e1fc60dfadb819e67e8a32300e323cf419e63fe7098b29c23ab47e,6000,6000,0,1.0,,,0.184,box_detection,52.70588710983497,0.0,53.24933214468419,199.95320000000004,0.816,0.468,0.449
YOLOv8n-Full,200,6,505,1000,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,1e4fc8c6810c95bef3454fcdf78934f60337a72d35c33746ddd5c8c57b6dbdb7,6000,6000,0,1.0,,,0.184,box_detection,52.70588710983497,0.0,53.24933214468419,199.95320000000004,0.816,0.468,0.449
YOLOv8n-Full,200,6,606,1000,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,453d61506ff7923419cd08a790fd54fa482a2100113b7cbce55da22c93bf47bf,6000,6000,0,1.0,,,0.184,box_detection,52.70588710983497,0.0,53.24933214468419,199.95320000000004,0.816,0.468,0.449
YOLOv8n-Full,200,6,707,1000,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,942fab951a766873dd008b547dd1d5bdabba490ef6b5d4a6bdb805e9cbaad49b,6000,6000,0,1.0,,,0.184,box_detection,52.70588710983497,0.0,53.24933214468419,199.95320000000004,0.816,0.468,0.449
YOLOv8n-Full,200,6,808,1000,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,49e4022570189fd93c6197472336a0f23c2ae77f3ad9574c7728fcee091887b8,6000,6000,0,1.0,,,0.184,box_detection,52.70588710983497,0.0,53.24933214468419,199.95320000000004,0.816,0.468,0.449
YOLOv8n-Full,200,6,909,1000,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,6147538d7fc886c59475a5f554bb7f017e8f657661e5686ef358330ef46b7483,6000,6000,0,1.0,,,0.184,box_detection,52.70588710983497,0.0,53.24933214468419,199.95320000000004,0.816,0.468,0.449
YOLOv8n-Full,200,6,1010,1000,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,1aa0e53473839cf6599f2017e9623894e6c65ebd69e79865d87c79f3d88cfee3,6000,6000,0,1.0,,,0.184,box_detection,52.70588710983497,0.0,53.24933214468419,199.95320000000004,0.816,0.468,0.449
YOLOv8n-Full,200,8,101,1000,8000,8000,1000,0,0,7000,0,0.125,0.0,0.125,824274f63f4ad435ce0be27e18bade04d4afefe047dd5c7d929350eca57c5938,8000,7000,1000,0.875,,,0.281,box_detection,55.548999672125326,0.0,58.78562048336113,199.99149999999997,0.719,0.468,0.449
YOLOv8n-Full,200,8,202,1000,8000,8000,1000,0,0,7000,0,0.125,0.0,0.125,877e432f7748c538b53bd1dde88b913d72318ecf3d88d29a720974eeb3a7b543,8000,7000,1000,0.875,,,0.292,box_detection,55.548999672125326,0.0,58.78562048336113,199.99149999999997,0.708,0.468,0.449
YOLOv8n-Full,200,8,303,1000,8000,8000,1000,0,0,7000,0,0.125,0.0,0.125,21dc8181f8b39e6204acca69367511a6970816e427abf8d550875f7cc6d412ed,8000,7000,1000,0.875,,,0.285,box_detection,55.548999672125326,0.0,58.78562048336113,199.99149999999997,0.715,0.468,0.449
YOLOv8n-Full,200,8,404,1000,8000,8000,1000,0,0,7000,0,0.125,0.0,0.125,8fdc1d42d020359c4ab8bf4f370a302d9d4dbb2943f6bb1ed12a8e0467435b99,8000,7000,1000,0.875,,,0.288,box_detection,55.548999672125326,0.0,58.78562048336113,199.99149999999997,0.712,0.468,0.449
YOLOv8n-Full,200,8,505,1000,8000,8000,1000,0,0,7000,0,0.125,0.0,0.125,6c4449b4bbf52a3e4790364ea5ab65a8a311a1717353a154747a90961b38df22,8000,7000,1000,0.875,,,0.29,box_detection,55.548999672125326,0.0,58.78562048336113,199.99149999999997,0.71,0.468,0.449
YOLOv8n-Full,200,8,606,1000,8000,8000,1000,0,0,7000,0,0.125,0.0,0.125,b55c0f29166a47311ef4e012eefce1ec175f026b5976761cf75c87b6ffb9c24c,8000,7000,1000,0.875,,,0.287,box_detection,55.548999672125326,0.0,58.78562048336113,199.99149999999997,0.713,0.468,0.449
YOLOv8n-Full,200,8,707,1000,8000,8000,1000,0,0,7000,0,0.125,0.0,0.125,54a267e5d276bba602d7213f6306f93d4ef6cef92b447cd089df21050f0305c7,8000,7000,1000,0.875,,,0.286,box_detection,55.548999672125326,0.0,58.78562048336113,199.99149999999997,0.714,0.468,0.449
YOLOv8n-Full,200,8,808,1000,8000,8000,1000,0,0,7000,0,0.125,0.0,0.125,0ee9f61a32f1ea364af1fc9f34306112279094e02bd11fcbeed0c92f6550b487,8000,7000,1000,0.875,,,0.284,box_detection,55.548999672125326,0.0,58.78562048336113,199.99149999999997,0.716,0.468,0.449
