total_regions,mandatory_infeasible,optional_skipped,dispatch_infeasible,expired_waiting,completed,deadline_misses,thermal_violations,period_ms,lines,epochs,seed,budget_mode,network_mode,release_mode,priority_overhead_ms,all_regions_mandatory,enable_productive_cooling,overrun_probability,overrun_min_extra,overrun_max_extra,forced_overrun_count,pre_execution_rejections,pre_execution_rejection_ratio,admitted_deadline_violations,admitted_deadline_violation_ratio,fully_accepted_images,full_image_on_time_acceptance,peak_modeled_temperature,mean_voltage,historical_completed_only_dice,historical_coverage_adjusted_dice,historical_mandatory_effective_dice,on_time_completed_regions,historical_weighted_coverage_utility,images,defective_images,mean_complete_image_dice,completed_only_images,mean_completed_only_dice,pixel_defect_recall,pixel_missed_detection_rate,image_complete_miss_rate,optimism_gap,runtime_seconds,hardware_input_gpu0,hardware_input_gpu1,simulation_host
28000,22000,0,0,0,6000,0,0,100,7,1000,909,assigned_level_sensitivity,dynamic,periodic,0.0,True,True,0.0,0.0,0.0,0,22000,0.7857142857142857,0,0.0,1000,0.14285714285714285,59.999980420923634,0.8445183333334184,0.6884000000000013,0.147514285714286,0.147514285714286,6000,0.15206549162842553,7000,7000,0.11151177373824095,1822,0.46998856004641276,0.13710202127288407,0.8628979787271159,0.7751428571428571,0.3584767863081718,0.5561940670013428,T4_measured_input,degraded_T4_simulation_input,T4_execution_environment
28000,22000,0,0,0,6000,0,0,100,7,1000,1010,assigned_level_sensitivity,dynamic,periodic,0.0,True,True,0.0,0.0,0.0,0,22000,0.7857142857142857,0,0.0,1000,0.14285714285714285,59.99997485229973,0.8446683333334184,0.6884000000000013,0.147514285714286,0.147514285714286,6000,0.15206549162842525,7000,7000,0.11151177373824098,1822,0.4699885600464123,0.13710202127288407,0.8628979787271159,0.7751428571428571,0.35847678630817137,0.5620937347412109,T4_measured_input,degraded_T4_simulation_input,T4_execution_environment
32000,26000,0,0,0,6000,0,0,100,8,1000,101,assigned_level_sensitivity,dynamic,periodic,0.0,True,True,0.0,0.0,0.0,0,26000,0.8125,0,0.0,1000,0.125,59.99924189739221,0.8446500000000852,0.6884000000000013,0.12907500000000025,0.12907500000000025,6000,0.1335667793666899,8000,8000,0.09937203797095262,1816,0.4746475127482923,0.11584933165876075,0.8841506683412392,0.805,0.3752754747773397,0.6432397365570068,T4_measured_input,degraded_T4_simulation_input,T4_execution_environment
32000,26000,0,0,0,6000,0,0,100,8,1000,202,assigned_level_sensitivity,dynamic,periodic,0.0,True,True,0.0,0.0,0.0,0,26000,0.8125,0,0.0,1000,0.125,59.99997185461365,0.8446916666667513,0.6884000000000013,0.12907500000000025,0.12907500000000025,6000,0.1329669352972764,8000,8000,0.10003126573578504,1792,0.4877088066084948,0.11505235182410624,0.8849476481758938,0.807,0.3876775408727098,0.5804228782653809,T4_measured_input,degraded_T4_simulation_input,T4_execution_environment
32000,26000,0,0,0,6000,0,0,100,8,1000,303,assigned_level_sensitivity,dynamic,periodic,0.0,True,True,0.0,0.0,0.0,0,26000,0.8125,0,0.0,1000,0.125,59.999811802698105,0.8447216666667515,0.6884000000000013,0.12907500000000025,0.12907500000000025,6000,0.1334006642707394,8000,8000,0.10210994281364735,1840,0.4757924441363062,0.11712298275040221,0.8828770172495978,0.8,0.3736825013226589,0.6302998065948486,T4_measured_input,degraded_T4_simulation_input,T4_execution_environment
32000,26000,0,0,0,6000,0,0,100,8,1000,404,assigned_level_sensitivity,dynamic,periodic,0.0,True,True,0.0,0.0,0.0,0,26000,0.8125,0,0.0,1000,0.125,59.9999489430652,0.8447050000000846,0.6884000000000013,0.12907500000000025,0.12907500000000025,6000,0.13365871325321824,8000,8000,0.08912324843668125,1800,0.4308492396669955,0.1009717153348597,0.8990282846651403,0.818,0.3417259912303143,0.6204996109008789,T4_measured_input,degraded_T4_simulation_input,T4_execution_environment
32000,26000,0,0,0,6000,0,0,100,8,1000,505,assigned_level_sensitivity,dynamic,periodic,0.0,True,True,0.0,0.0,0.0,0,26000,0.8125,0,0.0,1000,0.125,59.99973334007487,0.8446833333334179,0.6884000000000013,0.12907500000000025,0.12907500000000025,6000,0.13337302262321804,8000,8000,0.09753403373351231,1808,0.47484847154110255,0.11323654178506173,0.8867634582149383,0.795,0.3773144378075902,0.6430027484893799,T4_measured_input,degraded_T4_simulation_input,T4_execution_environment
32000,26000,0,0,0,6000,0,0,100,8,1000,606,assigned_level_sensitivity,dynamic,periodic,0.0,True,True,0.0,0.0,0.0,0,26000,0.8125,0,0.0,1000,0.125,59.99997543487467,0.8445450000000849,0.6884000000000013,0.12907500000000025,0.12907500000000025,6000,0.13375077258658055,8000,8000,0.09113541356034821,1824,0.4427493181341591,0.09200793831150232,0.9079920616884977,0.807,0.35161390457381086,0.6324126720428467,T4_measured_input,degraded_T4_simulation_input,T4_execution_environment
32000,26000,0,0,0,6000,0,0,100,8,1000,707,assigned_level_sensitivity,dynamic,periodic,0.0,True,True,0.0,0.0,0.0,0,26000,0.8125,0,0.0,1000,0.125,59.999753810854294,0.8446616666667519,0.6884000000000013,0.12907500000000025,0.12907500000000025,6000,0.1327532903536009,8000,8000,0.09465964948749378,1768,0.4701601481116336,0.10840277542519397,0.8915972245748061,0.802,0.3755004986241398,0.6365246772766113,T4_measured_input,degraded_T4_simulation_input,T4_execution_environment
32000,26000,0,0,0,6000,0,0,100,8,1000,808,assigned_level_sensitivity,dynamic,periodic,0.0,True,True,0.0,0.0,0.0,0,26000,0.8125,0,0.0,1000,0.125,59.99997638047847,0.8446283333334181,0.6884000000000013,0.12907500000000025,0.12907500000000025,6000,0.132788373795739,8000,8000,0.0950668128425464,1848,0.45145362056746446,0.11861349742100491,0.8813865025789951,0.806,0.35638680772491804,0.6305489540100098,T4_measured_input,degraded_T4_simulation_input,T4_execution_environment
32000,26000,0,0,0,6000,0,0,100,8,1000,909,assigned_level_sensitivity,dynamic,periodic,0.0,True,True,0.0,0.0,0.0,0,26000,0.8125,0,0.0,1000,0.125,59.99971615499052,0.8445066666667519,0.6884000000000013,0.12907500000000025,0.12907500000000025,6000,0.13337673347043863,8000,8000,0.10195077646098241,1808,0.5046088857613666,0.11998408183414329,0.8800159181658567,0.795,0.40265810930038426,0.6491062641143799,T4_measured_input,degraded_T4_simulation_input,T4_execution_environment
32000,26000,0,0,0,6000,0,0,100,8,1000,1010,assigned_level_sensitivity,dynamic,periodic,0.0,True,True,0.0,0.0,0.0,0,26000,0.8125,0,0.0,1000,0.125,59.99993900825822,0.8446033333334185,0.6884000000000013,0.12907500000000025,0.12907500000000025,6000,0.13483254508747858,8000,8000,0.09354593763830005,1752,0.4603513404879957,0.11923795902275716,0.8807620409772429,0.813,0.36680540284969565,0.6715624332427979,T4_measured_input,degraded_T4_simulation_input,T4_execution_environment
36000,30000,0,0,0,6000,0,0,100,9,1000,101,assigned_level_sensitivity,dynamic,periodic,0.0,True,True,0.0,0.0,0.0,0,30000,0.8333333333333334,0,0.0,1000,0.1111111111111111,59.99974338887735,0.8446366666667515,0.6884000000000013,0.11473333333333355,0.11473333333333355,6000,0.11827316015544248,9000,9000,0.0867313795741874,1822,0.4699885600464127,0.10663490543446538,0.8933650945655346,0.8251111111111111,0.3832571804722253,0.6366195678710938,T4_measured_input,degraded_T4_simulation_input,T4_execution_environment
36000,30000,0,0,0,6000,0,0,100,9,1000,202,assigned_level_sensitivity,dynamic,periodic,0.0,True,True,0.0,0.0,0.0,0,30000,0.8333333333333334,0,0.0,1000,0.1111111111111111,59.99983907681384,0.8446416666667517,0.6884000000000013,0.11473333333333355,0.11473333333333355,6000,0.11827316015544258,9000,9000,0.08673137957418746,1822,0.4699885600464127,0.10663490543446538,0.8933650945655346,0.8251111111111111,0.38325718047222523,0.6217083930969238,T4_measured_input,degraded_T4_simulation_input,T4_execution_environment
36000,30000,0,0,0,6000,0,0,100,9,1000,303,assigned_level_sensitivity,dynamic,periodic,0.0,True,True,0.0,0.0,0.0,0,30000,0.8333333333333334,0,0.0,1000,0.1111111111111111,59.99999677500422,0.8446533333334184,0.6884000000000013,0.11473333333333355,0.11473333333333355,6000,0.11827316015544237,9000,9000,0.08673137957418735,1822,0.46998856004641226,0.10663490543446538,0.8933650945655346,0.8251111111111111,0.3832571804722249,0.6246123313903809,T4_measured_input,degraded_T4_simulation_input,T4_execution_environment
36000,30000,0,0,0,6000,0,0,100,9,1000,404,assigned_level_sensitivity,dynamic,periodic,0.0,True,True,0.0,0.0,0.0,0,30000,0.8333333333333334,0,0.0,1000,0.1111111111111111,59.999997275261755,0.8446866666667517,0.6884000000000013,0.11473333333333355,0.11473333333333355,6000,0.11827316015544236,9000,9000,0.08673137957418749,1822,0.4699885600464126,0.10663490543446538,0.8933650945655346,0.8251111111111111,0.3832571804722251,0.6594011783599854,T4_measured_input,degraded_T4_simulation_input,T4_execution_environment
36000,30000,0,0,0,6000,0,0,100,9,1000,505,assigned_level_sensitivity,dynamic,periodic,0.0,True,True,0.0,0.0,0.0,0,30000,0.8333333333333334,0,0.0,1000,0.1111111111111111,59.99969021778109,0.8446600000000852,0.6884000000000013,0.11473333333333355,0.11473333333333355,6000,0.11827316015544262,9000,9000,0.08673137957418739,1822,0.46998856004641254,0.10663490543446538,0.8933650945655346,0.8251111111111111,0.3832571804722251,0.6723079681396484,T4_measured_input,degraded_T4_simulation_input,T4_execution_environment
36000,30000,0,0,0,6000,0,0,100,9,1000,606,assigned_level_sensitivity,dynamic,periodic,0.0,True,True,0.0,0.0,0.0,0,30000,0.8333333333333334,0,0.0,1000,0.1111111111111111,59.999960095700324,0.8446600000000849,0.6884000000000013,0.11473333333333355,0.11473333333333355,6000,0.11827316015544229,9000,9000,0.08673137957418726,1822,0.4699885600464123,0.10663490543446538,0.8933650945655346,0.8251111111111111,0.38325718047222507,0.6726589202880859,T4_measured_input,degraded_T4_simulation_input,T4_execution_environment
36000,30000,0,0,0,6000,0,0,100,9,1000,707,assigned_level_sensitivity,dynamic,periodic,0.0,True,True,0.0,0.0,0.0,0,30000,0.8333333333333334,0,0.0,1000,0.1111111111111111,59.99998859611337,0.8446600000000849,0.6884000000000013,0.11473333333333355,0.11473333333333355,6000,0.11827316015544284,9000,9000,0.08673137957418749,1822,0.46998856004641304,0.10663490543446538,0.8933650945655346,0.8251111111111111,0.38325718047222557,0.6187310218811035,T4_measured_input,degraded_T4_simulation_input,T4_execution_environment
36000,30000,0,0,0,6000,0,0,100,9,1000,808,assigned_level_sensitivity,dynamic,periodic,0.0,True,True,0.0,0.0,0.0,0,30000,0.8333333333333334,0,0.0,1000,0.1111111111111111,59.999823631554904,0.8446933333334183,0.6884000000000013,0.11473333333333355,0.11473333333333355,6000,0.1182731601554424,9000,9000,0.08673137957418738,1822,0.4699885600464126,0.10663490543446538,0.8933650945655346,0.8251111111111111,0.38325718047222523,0.6670963764190674,T4_measured_input,degraded_T4_simulation_input,T4_execution_environment
36000,30000,0,0,0,6000,0,0,100,9,1000,909,assigned_level_sensitivity,dynamic,periodic,0.0,True,True,0.0,0.0,0.0,0,30000,0.8333333333333334,0,0.0,1000,0.1111111111111111,59.99991848366679,0.8445150000000852,0.6884000000000013,0.11473333333333355,0.11473333333333355,6000,0.1182731601554424,9000,9000,0.08673137957418733,1822,0.46998856004641304,0.10663490543446538,0.8933650945655346,0.8251111111111111,0.3832571804722257,0.7428009510040283,T4_measured_input,degraded_T4_simulation_input,T4_execution_environment
36000,30000,0,0,0,6000,0,0,100,9,1000,1010,assigned_level_sensitivity,dynamic,periodic,0.0,True,True,0.0,0.0,0.0,0,30000,0.8333333333333334,0,0.0,1000,0.1111111111111111,59.99997353246992,0.8446533333334181,0.6884000000000013,0.11473333333333355,0.11473333333333355,6000,0.11827316015544297,9000,9000,0.08673137957418733,1822,0.4699885600464126,0.10663490543446538,0.8933650945655346,0.8251111111111111,0.38325718047222523,0.6850523948669434,T4_measured_input,degraded_T4_simulation_input,T4_execution_environment
40000,34000,0,0,0,6000,0,0,100,10,1000,101,assigned_level_sensitivity,dynamic,periodic,0.0,True,True,0.0,0.0,0.0,0,34000,0.85,0,0.0,1000,0.1,59.99991613764537,0.8448166666667514,0.6884000000000013,0.1032600000000002,0.1032600000000002,6000,0.10516672873922563,10000,10000,0.08183755805045062,1780,0.48986168918154843,0.08667561651364637,0.9133243834863536,0.842,0.4080241311310978,0.7079284191131592,T4_measured_input,degraded_T4_simulation_input,T4_execution_environment
40000,34000,0,0,0,6000,0,0,100,10,1000,202,assigned_level_sensitivity,dynamic,periodic,0.0,True,True,0.0,0.0,0.0,0,34000,0.85,0,0.0,1000,0.1,59.99969485837575,0.8447966666667514,0.6884000000000013,0.1032600000000002,0.1032600000000002,6000,0.1063838167998006,10000,10000,0.08371027867052039,1780,0.4968739859761766,0.13319990164894624,0.8668000983510538,0.846,0.4131637073056562,0.7341098785400391,T4_measured_input,degraded_T4_simulation_input,T4_execution_environment
40000,34000,0,0,0,6000,0,0,100,10,1000,303,assigned_level_sensitivity,dynamic,periodic,0.0,True,True,0.0,0.0,0.0,0,34000,0.85,0,0.0,1000,0.1,59.99944274883006,0.8446616666667516,0.6884000000000013,0.1032600000000002,0.1032600000000002,6000,0.10728871152779522,10000,10000,0.07265188846930785,1820,0.41785919905614693,0.08569614486454104,0.914303855135459,0.852,0.34520731058683907,0.7514476776123047,T4_measured_input,degraded_T4_simulation_input,T4_execution_environment
40000,34000,0,0,0,6000,0,0,100,10,1000,404,assigned_level_sensitivity,dynamic,periodic,0.0,True,True,0.0,0.0,0.0,0,34000,0.85,0,0.0,1000,0.1,59.99988204047813,0.8445300000000853,0.6884000000000013,0.1032600000000002,0.1032600000000002,6000,0.10754732201157423,10000,10000,0.07448636558438948,1780,0.46981528354675406,0.08772885969569366,0.9122711403043063,0.84,0.3953289179623646,0.8000154495239258,T4_measured_input,degraded_T4_simulation_input,T4_execution_environment
40000,34000,0,0,0,6000,0,0,100,10,1000,505,assigned_level_sensitivity,dynamic,periodic,0.0,True,True,0.0,0.0,0.0,0,34000,0.85,0,0.0,1000,0.1,59.99946934617755,0.8447400000000846,0.6884000000000013,0.1032600000000002,0.1032600000000002,6000,0.10546758446730256,10000,10000,0.07957459947240283,1880,0.4702222827361332,0.10127446711195,0.89872553288805,0.834,0.39064768326373034,0.7547104358673096,T4_measured_input,degraded_T4_simulation_input,T4_execution_environment
40000,34000,0,0,0,6000,0,0,100,10,1000,606,assigned_level_sensitivity,dynamic,periodic,0.0,True,True,0.0,0.0,0.0,0,34000,0.85,0,0.0,1000,0.1,59.9986007996392,0.8446483333334186,0.6884000000000013,0.1032600000000002,0.1032600000000002,6000,0.10762400002445315,10000,10000,0.07824464329715378,1860,0.44543652680114737,0.09496605314303411,0.9050339468569659,0.842,0.36719188350399357,0.8481709957122803,T4_measured_input,degraded_T4_simulation_input,T4_execution_environment
40000,34000,0,0,0,6000,0,0,100,10,1000,707,assigned_level_sensitivity,dynamic,periodic,0.0,True,True,0.0,0.0,0.0,0,34000,0.85,0,0.0,1000,0.1,59.99961549998162,0.8447400000000853,0.6884000000000013,0.1032600000000002,0.1032600000000002,6000,0.10592569584362793,10000,10000,0.08713858284745683,1820,0.5170132950585489,0.1103563610143083,0.8896436389856917,0.832,0.429874712211092,0.794182538986206,T4_measured_input,degraded_T4_simulation_input,T4_execution_environment
40000,34000,0,0,0,6000,0,0,100,10,1000,808,assigned_level_sensitivity,dynamic,periodic,0.0,True,True,0.0,0.0,0.0,0,34000,0.85,0,0.0,1000,0.1,59.999728554869826,0.8446283333334185,0.6884000000000013,0.1032600000000002,0.1032600000000002,6000,0.10612438508754447,10000,10000,0.07955058112799204,1800,0.4844558099537598,0.09821117632954231,0.9017888236704577,0.856,0.40490522882576774,0.8905463218688965,T4_measured_input,degraded_T4_simulation_input,T4_execution_environment
40000,34000,0,0,0,6000,0,0,100,10,1000,909,assigned_level_sensitivity,dynamic,periodic,0.0,True,True,0.0,0.0,0.0,0,34000,0.85,0,0.0,1000,0.1,59.998335007093154,0.8445600000000848,0.6884000000000013,0.1032600000000002,0.1032600000000002,6000,0.10728886467979139,10000,10000,0.08524014712998554,1860,0.5024998942674729,0.0920497284424538,0.9079502715575463,0.836,0.41725974713748737,0.8845314979553223,T4_measured_input,degraded_T4_simulation_input,T4_execution_environment
40000,34000,0,0,0,6000,0,0,100,10,1000,1010,assigned_level_sensitivity,dynamic,periodic,0.0,True,True,0.0,0.0,0.0,0,34000,0.85,0,0.0,1000,0.1,59.999933308803556,0.8446633333334181,0.6884000000000013,0.1032600000000002,0.1032600000000002,6000,0.10695505492142957,10000,10000,0.08452266668700577,1880,0.4764726658780499,0.09789968736531028,0.9021003126346897,0.836,0.3919499991910441,0.834808349609375,T4_measured_input,degraded_T4_simulation_input,T4_execution_environment
16000,6000,0,0,0,10000,0,0,150,4,1000,101,assigned_level_sensitivity,dynamic,periodic,0.0,True,True,0.0,0.0,0.0,0,6000,0.375,0,0.0,2000,0.5,59.99999914650991,0.8223740000001204,0.6884000000000013,0.43025000000000085,0.43025000000000085,10000,0.43857793387775484,4000,4000,0.31522031998771277,2792,0.4762276398882979,0.4058265168849026,0.5941734831150973,0.374,0.16100731990058514,0.7393455505371094,T4_measured_input,degraded_T4_simulation_input,T4_execution_environment
16000,6000,0,0,0,10000,0,0,150,4,1000,202,assigned_level_sensitivity,dynamic,periodic,0.0,True,True,0.0,0.0,0.0,0,6000,0.375,0,0.0,2000,0.5,59.99997985179867,0.8224530000001201,0.6884000000000013,0.43025000000000085,0.43025000000000085,10000,0.43713592564474985,4000,4000,0.31583476493565893,2840,0.47642456720249143,0.38174913705852376,0.6182508629414762,0.378,0.1605898022668325,0.8357348442077637,T4_measured_input,degraded_T4_simulation_input,T4_execution_environment
16000,6000,0,0,0,10000,0,0,150,4,1000,303,assigned_level_sensitivity,dynamic,periodic,0.0,True,True,0.0,0.0,0.0,0,6000,0.375,0,0.0,2000,0.5,59.99995468432732,0.8224050000001202,0.6884000000000013,0.43025000000000085,0.43025000000000085,10000,0.4367455622457029,4000,4000,0.31761880353644434,2832,0.47992764984763703,0.37881814047764883,0.6211818595223512,0.378,0.1623088463111927,0.9062559604644775,T4_measured_input,degraded_T4_simulation_input,T4_execution_environment
16000,6000,0,0,0,10000,0,0,150,4,1000,404,assigned_level_sensitivity,dynamic,periodic,0.0,True,True,0.0,0.0,0.0,0,6000,0.375,0,0.0,2000,0.5,59.99992456188507,0.8223520000001201,0.6884000000000013,0.43025000000000085,0.43025000000000085,10000,0.4372413047573035,4000,4000,0.3189710441235414,2808,0.48659656242880683,0.3782057131147899,0.6217942868852101,0.374,0.16762551830526545,0.8837153911590576,T4_measured_input,degraded_T4_simulation_input,T4_execution_environment
16000,6000,0,0,0,10000,0,0,150,4,1000,505,assigned_level_sensitivity,dynamic,periodic,0.0,True,True,0.0,0.0,0.0,0,6000,0.375,0,0.0,2000,0.5,59.99995246664955,0.8224180000001202,0.6884000000000013,0.43025000000000085,0.43025000000000085,10000,0.4386406995042695,4000,4000,0.31174538076162334,2800,0.4696051728559924,0.39241411035941076,0.6075858896405892,0.38,0.15785979209436907,1.0335462093353271,T4_measured_input,degraded_T4_simulation_input,T4_execution_environment
16000,6000,0,0,0,10000,0,0,150,4,1000,606,assigned_level_sensitivity,dynamic,periodic,0.0,True,True,0.0,0.0,0.0,0,6000,0.375,0,0.0,2000,0.5,59.99999224319774,0.8223780000001196,0.6884000000000013,0.43025000000000085,0.43025000000000085,10000,0.4376238002558094,4000,4000,0.3204001230000977,2848,0.47808680430194633,0.3664829631856971,0.6335170368143028,0.364,0.15768668130184865,1.012437105178833,T4_measured_input,degraded_T4_simulation_input,T4_execution_environment
16000,6000,0,0,0,10000,0,0,150,4,1000,707,assigned_level_sensitivity,dynamic,periodic,0.0,True,True,0.0,0.0,0.0,0,6000,0.375,0,0.0,2000,0.5,59.999868774335255,0.8224460000001201,0.6884000000000013,0.43025000000000085,0.43025000000000085,10000,0.4380121652140356,4000,4000,0.3181038547590961,2856,0.4698831725681789,0.40747512518699436,0.5925248748130056,0.366,0.15177931780908283,0.8861689567565918,T4_measured_input,degraded_T4_simulation_input,T4_execution_environment
16000,6000,0,0,0,10000,0,0,150,4,1000,808,assigned_level_sensitivity,dynamic,periodic,0.0,True,True,0.0,0.0,0.0,0,6000,0.375,0,0.0,2000,0.5,59.999986530809934,0.8224030000001201,0.6884000000000013,0.43025000000000085,0.43025000000000085,10000,0.4416290967421616,4000,4000,0.311760350698251,2800,0.46914588778681643,0.40036643433167235,0.5996335656683276,0.388,0.15738553708856545,0.7997138500213623,T4_measured_input,degraded_T4_simulation_input,T4_execution_environment
16000,6000,0,0,0,10000,0,0,150,4,1000,909,assigned_level_sensitivity,dynamic,periodic,0.0,True,True,0.0,0.0,0.0,0,6000,0.375,0,0.0,2000,0.5,59.99996523771358,0.8223810000001204,0.6884000000000013,0.43025000000000085,0.43025000000000085,10000,0.4383562793193871,4000,4000,0.32468867249493194,2840,0.4806902542335093,0.4019722633872871,0.5980277366127129,0.366,0.15600158173857737,0.8319177627563477,T4_measured_input,degraded_T4_simulation_input,T4_execution_environment
16000,6000,0,0,0,10000,0,0,150,4,1000,1010,assigned_level_sensitivity,dynamic,periodic,0.0,True,True,0.0,0.0,0.0,0,6000,0.375,0,0.0,2000,0.5,59.999896780041354,0.8223910000001199,0.6884000000000013,0.43025000000000085,0.43025000000000085,10000,0.43727946794870454,4000,4000,0.31530335129502485,2840,0.4741884228674716,0.3861694943418883,0.6138305056581117,0.366,0.15888507157244675,0.8616154193878174,T4_measured_input,degraded_T4_simulation_input,T4_execution_environment
20000,10000,0,0,0,10000,0,0,150,5,1000,101,assigned_level_sensitivity,dynamic,periodic,0.0,True,True,0.0,0.0,0.0,0,10000,0.5,0,0.0,2000,0.4,59.99999993493249,0.8224010000001198,0.6884000000000013,0.34420000000000067,0.34420000000000067,10000,0.35000948166940954,5000,5000,0.2602456722093707,2860,0.4800902098922224,0.3109955604373902,0.6890044395626098,0.48,0.21984453768285167,0.9710407257080078,T4_measured_input,degraded_T4_simulation_input,T4_execution_environment
20000,10000,0,0,0,10000,0,0,150,5,1000,202,assigned_level_sensitivity,dynamic,periodic,0.0,True,True,0.0,0.0,0.0,0,10000,0.5,0,0.0,2000,0.4,59.99997704663225,0.8223320000001201,0.6884000000000013,0.34420000000000067,0.34420000000000067,10000,0.3521457443658757,5000,5000,0.2647925119388356,2860,0.4962989929621402,0.36786541698514125,0.6321345830148588,0.482,0.23150648102330462,0.8905477523803711,T4_measured_input,degraded_T4_simulation_input,T4_execution_environment
20000,10000,0,0,0,10000,0,0,150,5,1000,303,assigned_level_sensitivity,dynamic,periodic,0.0,True,True,0.0,0.0,0.0,0,10000,0.5,0,0.0,2000,0.4,59.999984803801475,0.8223960000001204,0.6884000000000013,0.34420000000000067,0.34420000000000067,10000,0.34961884346950345,5000,5000,0.24902666503967222,2800,0.4679384306505409,0.30412194937195697,0.6958780506280431,0.512,0.2189117656108687,1.077995777130127,T4_measured_input,degraded_T4_simulation_input,T4_execution_environment
20000,10000,0,0,0,10000,0,0,150,5,1000,404,assigned_level_sensitivity,dynamic,periodic,0.0,True,True,0.0,0.0,0.0,0,10000,0.5,0,0.0,2000,0.4,59.999977092563775,0.8223670000001201,0.6884000000000013,0.34420000000000067,0.34420000000000067,10000,0.35021677334280177,5000,5000,0.24241544549465516,2830,0.4485540284161254,0.29302036399286485,0.7069796360071352,0.51,0.20613858292147025,0.865532636642456,T4_measured_input,degraded_T4_simulation_input,T4_execution_environment
20000,10000,0,0,0,10000,0,0,150,5,1000,505,assigned_level_sensitivity,dynamic,periodic,0.0,True,True,0.0,0.0,0.0,0,10000,0.5,0,0.0,2000,0.4,59.99999417475087,0.8224020000001206,0.6884000000000013,0.34420000000000067,0.34420000000000067,10000,0.35038099726576594,5000,5000,0.24834808501737085,2780,0.47946347593136207,0.28457381196303905,0.715426188036961,0.504,0.23111539091399122,0.856626033782959,T4_measured_input,degraded_T4_simulation_input,T4_execution_environment
20000,10000,0,0,0,10000,0,0,150,5,1000,606,assigned_level_sensitivity,dynamic,periodic,0.0,True,True,0.0,0.0,0.0,0,10000,0.5,0,0.0,2000,0.4,59.99997685995172,0.8223850000001203,0.6884000000000013,0.34420000000000067,0.34420000000000067,10000,0.34968003163219463,5000,5000,0.26894159955095365,2830,0.49962943323811454,0.3538281367264282,0.6461718632735718,0.484,0.2306878336871609,1.0731587409973145,T4_measured_input,degraded_T4_simulation_input,T4_execution_environment
20000,10000,0,0,0,10000,0,0,150,5,1000,707,assigned_level_sensitivity,dynamic,periodic,0.0,True,True,0.0,0.0,0.0,0,10000,0.5,0,0.0,2000,0.4,59.99995815145931,0.8224500000001203,0.6884000000000013,0.34420000000000067,0.34420000000000067,10000,0.349570301752667,5000,5000,0.2585392513490003,2830,0.47883941692941684,0.3378912601010332,0.6621087398989668,0.5,0.22030016558041654,1.0821199417114258,T4_measured_input,degraded_T4_simulation_input,T4_execution_environment
20000,10000,0,0,0,10000,0,0,150,5,1000,808,assigned_level_sensitivity,dynamic,periodic,0.0,True,True,0.0,0.0,0.0,0,10000,0.5,0,0.0,2000,0.4,59.99996319035474,0.8223950000001199,0.6884000000000013,0.34420000000000067,0.34420000000000067,10000,0.35102009831542474,5000,5000,0.2647936405096502,2800,0.5025754271233457,0.3215244479272301,0.6784755520727699,0.494,0.23778178661369548,1.080524206161499,T4_measured_input,degraded_T4_simulation_input,T4_execution_environment
20000,10000,0,0,0,10000,0,0,150,5,1000,909,assigned_level_sensitivity,dynamic,periodic,0.0,True,True,0.0,0.0,0.0,0,10000,0.5,0,0.0,2000,0.4,59.99996647459056,0.8224410000001202,0.6884000000000013,0.34420000000000067,0.34420000000000067,10000,0.35138412843949524,5000,5000,0.25681525045658266,2740,0.4986857370865813,0.3257225839225371,0.6742774160774629,0.506,0.24187048662999866,0.9461667537689209,T4_measured_input,degraded_T4_simulation_input,T4_execution_environment
20000,10000,0,0,0,10000,0,0,150,5,1000,1010,assigned_level_sensitivity,dynamic,periodic,0.0,True,True,0.0,0.0,0.0,0,10000,0.5,0,0.0,2000,0.4,59.999930759644286,0.82238800000012,0.6884000000000013,0.34420000000000067,0.34420000000000067,10000,0.3477232546272534,5000,5000,0.2618600838588943,2820,0.48600480524115486,0.311336558014799,0.688663441985201,0.504,0.22414472138226055,0.9621458053588867,T4_measured_input,degraded_T4_simulation_input,T4_execution_environment
24000,14000,0,0,0,10000,0,0,150,6,1000,101,assigned_level_sensitivity,dynamic,periodic,0.0,True,True,0.0,0.0,0.0,0,14000,0.5833333333333334,0,0.0,2000,0.3333333333333333,59.999995923204615,0.8223570000001204,0.6884000000000013,0.2868333333333339,0.2868333333333339,10000,0.2918769919962863,6000,6000,0.21204319675943165,2828,0.4785179014550581,0.2635834067408168,0.7364165932591832,0.5793333333333334,0.2664747046956265,1.0943284034729004,T4_measured_input,degraded_T4_simulation_input,T4_execution_environment
24000,14000,0,0,0,10000,0,0,150,6,1000,202,assigned_level_sensitivity,dynamic,periodic,0.0,True,True,0.0,0.0,0.0,0,14000,0.5833333333333334,0,0.0,2000,0.3333333333333333,59.999843690166415,0.8223910000001204,0.6884000000000013,0.2868333333333339,0.2868333333333339,10000,0.2921838919073381,6000,6000,0.2093243364330615,2828,0.47297070558882576,0.26119474769764817,0.7388052523023518,0.582,0.2636463691557642,0.9221477508544922,T4_measured_input,degraded_T4_simulation_input,T4_execution_environment
