configuration,period_ms,lines,seed,epochs,total_regions,mandatory_infeasible,optional_skipped,dispatch_infeasible,expired_waiting,completed,deadline_misses,thermal_violations,mandatory_released,mandatory_unique_terminal_uids,mandatory_pre_reject,mandatory_wait_expire,mandatory_late_complete,mandatory_on_time,mandatory_terminal_residual,mandatory_pre_rejection_rate,mandatory_admitted_dmr,mandatory_service_failure_rate,mandatory_terminal_table_sha256,budget_mode,network_mode,release_mode,priority_overhead_ms,all_regions_mandatory,enable_productive_cooling,fixed_voltage_index,enforce_thermal_feasibility,overrun_probability,overrun_min_extra,overrun_max_extra,forced_overrun_count,historical_completed_only_dice,historical_coverage_adjusted_dice,historical_mandatory_effective_dice,on_time_completed_regions,historical_weighted_coverage_utility,images,defective_images,mean_complete_image_dice,completed_only_images,mean_completed_only_dice,pixel_defect_recall,pixel_missed_detection_rate,image_complete_miss_rate,optimism_gap,average_temperature_c,iit_celsius_seconds,peak_temperature_c,observation_horizon_s,admission_infeasible,scheduler,early_exit
ESATD-L3,300,4,909,1000,16000,,,,0,16000,0,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,3a15676bda67054cb5929717fc730bfa67cd49969827870cd1819db4b67b2b0f,,,periodic,,,,,,,,,,0.6441000000000685,0.6441000000000685,0.6440999999999828,16000,0.6441000000000002,4000,4000,0.5365712329758268,4000,0.5365712329758268,0.6530537993946778,0.3469462006053222,0.056,0.0,29.966870779038135,0.0,29.999833926453114,299.8803999999997,0,ESATD-L3,False
ESATD-L3,300,4,1010,1000,16000,,,,0,16000,0,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,f74ec5db6e908852b709fb2fc49501319e260c6bb970c5803f31b89af1514827,,,periodic,,,,,,,,,,0.6441000000000685,0.6441000000000685,0.6440999999999828,16000,0.644100000000003,4000,4000,0.5365712329758273,4000,0.5365712329758273,0.6530537993946778,0.3469462006053222,0.056,0.0,29.966870779038135,0.0,29.999833926453114,299.8803999999997,0,ESATD-L3,False
ESATD-L3,300,6,101,1000,24000,,,,0,24000,0,0,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,368e16a18b5b73e12179e2ceeeef5d7bbd6d7e12c7147fe591b0919c4402b0f8,,,periodic,,,,,,,,,,0.6440999999998875,0.6440999999998875,0.6440999999999819,24000,0.6441000000000057,6000,6000,0.5365712329758267,6000,0.5365712329758267,0.6530537993946778,0.3469462006053222,0.056,0.0,29.966880376008643,0.0,29.999833926453046,299.9677333333331,0,ESATD-L3,False
ESATD-L3,300,6,202,1000,24000,,,,0,24000,0,0,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,1647dacc78c42fdbc64e7d28ec9e5575601944c739c0044734f158d076fd1351,,,periodic,,,,,,,,,,0.6440999999998875,0.6440999999998875,0.6440999999999819,24000,0.6441000000000071,6000,6000,0.5365712329758258,6000,0.5365712329758258,0.6530537993946778,0.3469462006053222,0.056,0.0,29.966880376008643,0.0,29.999833926453046,299.9677333333331,0,ESATD-L3,False
ESATD-L3,300,6,303,1000,24000,,,,0,24000,0,0,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,b40e3956fc736148fe48725c99a765faa7ca344bcdde335f7de5815dce321912,,,periodic,,,,,,,,,,0.6440999999998875,0.6440999999998875,0.6440999999999819,24000,0.6441000000000067,6000,6000,0.5365712329758261,6000,0.5365712329758261,0.6530537993946778,0.3469462006053222,0.056,0.0,29.966880376008643,0.0,29.999833926453046,299.9677333333331,0,ESATD-L3,False
ESATD-L3,300,6,404,1000,24000,,,,0,24000,0,0,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,90dd8c8ff63030dd9dbbd25c0b5e9d426cebafe711c88974834a56210f18bdc1,,,periodic,,,,,,,,,,0.6440999999998875,0.6440999999998875,0.6440999999999819,24000,0.6441000000000068,6000,6000,0.5365712329758261,6000,0.5365712329758261,0.6530537993946778,0.3469462006053222,0.056,0.0,29.966880376008643,0.0,29.999833926453046,299.9677333333331,0,ESATD-L3,False
ESATD-L3,300,6,505,1000,24000,,,,0,24000,0,0,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,64fec059e2099a382af339a6780c28497caac0c5ebb5f50adb7d0e94049738cd,,,periodic,,,,,,,,,,0.6440999999998875,0.6440999999998875,0.6440999999999819,24000,0.6441000000000069,6000,6000,0.5365712329758263,6000,0.5365712329758263,0.6530537993946778,0.3469462006053222,0.056,0.0,29.966880376008643,0.0,29.999833926453046,299.9677333333331,0,ESATD-L3,False
ESATD-L3,300,6,606,1000,24000,,,,0,24000,0,0,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,ae880915da58fff9f20affe7a5a25900cde6365bd54144492baa5036a1d84adc,,,periodic,,,,,,,,,,0.6440999999998875,0.6440999999998875,0.6440999999999819,24000,0.644100000000007,6000,6000,0.5365712329758259,6000,0.5365712329758259,0.6530537993946778,0.3469462006053222,0.056,0.0,29.966880376008643,0.0,29.999833926453046,299.9677333333331,0,ESATD-L3,False
ESATD-L3,300,6,707,1000,24000,,,,0,24000,0,0,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,c0f27110c744a3fc7a33aecc95f2268b53928f9aef18cbadd02b335ecd207f0e,,,periodic,,,,,,,,,,0.6440999999998875,0.6440999999998875,0.6440999999999819,24000,0.6441000000000073,6000,6000,0.5365712329758257,6000,0.5365712329758257,0.6530537993946778,0.3469462006053222,0.056,0.0,29.966880376008643,0.0,29.999833926453046,299.9677333333331,0,ESATD-L3,False
ESATD-L3,300,6,808,1000,24000,,,,0,24000,0,0,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,063cb3f34bb5042d5a315795e5ea1e803957554d0c67c50190b2b486a6968f17,,,periodic,,,,,,,,,,0.6440999999998875,0.6440999999998875,0.6440999999999819,24000,0.6441000000000067,6000,6000,0.5365712329758253,6000,0.5365712329758253,0.6530537993946778,0.3469462006053222,0.056,0.0,29.966880376008643,0.0,29.999833926453046,299.9677333333331,0,ESATD-L3,False
ESATD-L3,300,6,909,1000,24000,,,,0,24000,0,0,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,43ca3bc1908129b5c2ac96d7e4719f6173824add31150444bda10a9206dc8922,,,periodic,,,,,,,,,,0.6440999999998875,0.6440999999998875,0.6440999999999819,24000,0.6441000000000052,6000,6000,0.5365712329758258,6000,0.5365712329758258,0.6530537993946778,0.3469462006053222,0.056,0.0,29.966880376008643,0.0,29.999833926453046,299.9677333333331,0,ESATD-L3,False
ESATD-L3,300,6,1010,1000,24000,,,,0,24000,0,0,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,da29db140ec3433f5a7bef5bfca040b9d439fbd33929da0e9b1ac51f823030f9,,,periodic,,,,,,,,,,0.6440999999998875,0.6440999999998875,0.6440999999999819,24000,0.6441000000000066,6000,6000,0.5365712329758258,6000,0.5365712329758258,0.6530537993946778,0.3469462006053222,0.056,0.0,29.966880376008643,0.0,29.999833926453046,299.9677333333331,0,ESATD-L3,False
ESATD-L3,300,8,101,1000,32000,,,,0,28084,2000,0,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,48536fc5e075a2292b527fb68f9e0371d396b2957068a8b27317e7a61bf9ac13,,,periodic,,,,,,,,,,0.6441000000000063,0.5652782625000056,0.6441000000000748,28084,0.5797534598521464,8000,8000,0.49075731604190914,7741,0.5233949917576408,0.5864446219769436,0.4135553780230564,0.1105,0.03263767571573167,33.20206182806541,0.0,34.52663233851475,300.021386580076,3916,ESATD-L3,False
ESATD-L3,300,8,202,1000,32000,,,,0,28084,2000,0,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,570e9630deff505ba1c5363a004cd8917cdc4ddeaaa2dfbdb2999707f9626552,,,periodic,,,,,,,,,,0.6441000000000063,0.5652782625000056,0.6441000000000748,28084,0.5782603203923082,8000,8000,0.4878351017589093,7733,0.5234495040737042,0.5778550036593153,0.4221449963406847,0.11625,0.035614402314794846,33.20206182806541,0.0,34.52663233851475,300.021386580076,3916,ESATD-L3,False
ESATD-L3,300,8,303,1000,32000,,,,0,28084,2000,0,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,7258aada57693e7fc41c3edb014bd97cd32dde8bd5dca77e2f1cb8b3ef00eaf8,,,periodic,,,,,,,,,,0.6441000000000063,0.5652782625000056,0.6441000000000748,28084,0.5786589669145301,8000,8000,0.4908499545837991,7724,0.5282314593112819,0.5774165318378566,0.4225834681621434,0.110625,0.037381504727482806,33.20206182806541,0.0,34.52663233851475,300.021386580076,3916,ESATD-L3,False
ESATD-L3,300,8,404,1000,32000,,,,0,28084,2000,0,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,620f015056b4913eca566e19dd498b9d34ce3df10a7782d95a50b5b4aece1a2a,,,periodic,,,,,,,,,,0.6441000000000063,0.5652782625000056,0.6441000000000748,28084,0.5790890483287175,8000,8000,0.4901612893585671,7763,0.5235334333694225,0.5735251555981754,0.4264748444018246,0.1115,0.033372144010855365,33.20206182806541,0.0,34.52663233851475,300.021386580076,3916,ESATD-L3,False
ESATD-L3,300,8,505,1000,32000,,,,0,28084,2000,0,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,4c81619bc200eebb3080c210bdc746b4414b0cc7c3fbb63c2a1ce3f91c436327,,,periodic,,,,,,,,,,0.6441000000000063,0.5652782625000056,0.6441000000000748,28084,0.5789552819221055,8000,8000,0.48763179914992744,7786,0.5216390772249151,0.5781646895483706,0.42183531045162936,0.10675,0.03400727807498766,33.20206182806541,0.0,34.52663233851475,300.021386580076,3916,ESATD-L3,False
ESATD-L3,300,8,606,1000,32000,,,,0,28084,2000,0,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,820400f60474dd2d047d6af68da1f0bbcc78c2597c68a44e9fae693f09b01e62,,,periodic,,,,,,,,,,0.6441000000000063,0.5652782625000056,0.6441000000000748,28084,0.5792259845472866,8000,8000,0.48462559560031576,7718,0.521932147116103,0.5610064922246041,0.4389935077753959,0.1125,0.03730655151578727,33.20206182806541,0.0,34.52663233851475,300.021386580076,3916,ESATD-L3,False
ESATD-L3,300,8,707,1000,32000,,,,0,28084,2000,0,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,265cd3c30607304ee4b6dbfbe241a7f7f4ee382cc1c459bb4718426a447809b3,,,periodic,,,,,,,,,,0.6441000000000063,0.5652782625000056,0.6441000000000748,28084,0.5785858610380769,8000,8000,0.48682694069487514,7746,0.5178295055425469,0.58285611600215,0.41714388399784996,0.117625,0.031002564847671776,33.20206182806541,0.0,34.52663233851475,300.021386580076,3916,ESATD-L3,False
ESATD-L3,300,8,808,1000,32000,,,,0,28084,2000,0,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,f4866bde13e803cb907ec64e47284a1135ec88db541e26e30e289fa70c4a5ff8,,,periodic,,,,,,,,,,0.6441000000000063,0.5652782625000056,0.6441000000000748,28084,0.5786722341144733,8000,8000,0.48673809423817394,7709,0.5225952248088677,0.5799265567297731,0.4200734432702269,0.1165,0.03585713057069373,33.20206182806541,0.0,34.52663233851475,300.021386580076,3916,ESATD-L3,False
ESATD-L3,300,8,909,1000,32000,,,,0,28084,2000,0,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,a8c124acc17ac65b2cb1529125ce780607cdb86f117209ab5b3479ea9aad8a28,,,periodic,,,,,,,,,,0.6441000000000063,0.5652782625000056,0.6441000000000748,28084,0.5789390876869617,8000,8000,0.4889676840426498,7735,0.5205575530249935,0.5832385121856147,0.41676148781438527,0.11425,0.03158986898234373,33.20206182806541,0.0,34.52663233851475,300.021386580076,3916,ESATD-L3,False
ESATD-L3,300,8,1010,1000,32000,,,,0,28084,2000,0,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,d3b8735acadda44f30d6c9e91006c692298437fd0395e4753048eb08f289bf45,,,periodic,,,,,,,,,,0.6441000000000063,0.5652782625000056,0.6441000000000748,28084,0.578037304370426,8000,8000,0.4812851002999665,7706,0.5178590423950737,0.5664233061252381,0.43357669387476194,0.119,0.036573942095107226,33.20206182806541,0.0,34.52663233851475,300.021386580076,3916,ESATD-L3,False
ESATD-L3,300,10,101,1000,40000,,,,0,28084,2000,0,10000,10000,0,0,0,10000,0,0.0,0.0,0.0,ba24034ae3cf4562ab6a0153556be98ed2c4b4bffe7e7bdc8e8a9fe95da3ae23,,,periodic,,,,,,,,,,0.6441000000000063,0.45222261000000447,0.6441000000001469,28084,0.48461796900355025,10000,10000,0.41340757009677453,8959,0.5077346585674938,0.4284652364221021,0.5715347635778979,0.216,0.09432708847071924,33.20206182806541,0.0,34.52663233851475,300.021386580076,11916,ESATD-L3,False
ESATD-L3,300,10,202,1000,40000,,,,0,28084,2000,0,10000,10000,0,0,0,10000,0,0.0,0.0,0.0,a31dd7180ec5a17c6109cc36edd6a1a2865732b406c1cba67be0cad853f4b566,,,periodic,,,,,,,,,,0.6441000000000063,0.45222261000000447,0.6441000000001469,28084,0.48270324478585125,10000,10000,0.4135034441897316,8960,0.5033010601626315,0.48807896125725153,0.5119210387427484,0.2183,0.08979761597289992,33.20206182806541,0.0,34.52663233851475,300.021386580076,11916,ESATD-L3,False
ESATD-L3,300,10,303,1000,40000,,,,0,28084,2000,0,10000,10000,0,0,0,10000,0,0.0,0.0,0.0,50217851ecebf8d2338a275cd29e82ffabe16ff153d1881d800178b818384e08,,,periodic,,,,,,,,,,0.6441000000000063,0.45222261000000447,0.6441000000001469,28084,0.48502360145302403,10000,10000,0.40806785004241936,9026,0.4998533559312733,0.47091608830196974,0.5290839116980303,0.2037,0.09178550588885392,33.20206182806541,0.0,34.52663233851475,300.021386580076,11916,ESATD-L3,False
ESATD-L3,300,10,404,1000,40000,,,,0,28084,2000,0,10000,10000,0,0,0,10000,0,0.0,0.0,0.0,666c91aca3d98fc592001468c87d42b3811143a5760cc295453880e244dc758a,,,periodic,,,,,,,,,,0.6441000000000063,0.45222261000000447,0.6441000000001469,28084,0.48502577251979084,10000,10000,0.41283374166586356,8902,0.5040628800528747,0.48012645594714365,0.5198735440528564,0.2152,0.09122913838701113,33.20206182806541,0.0,34.52663233851475,300.021386580076,11916,ESATD-L3,False
ESATD-L3,300,10,505,1000,40000,,,,0,28084,2000,0,10000,10000,0,0,0,10000,0,0.0,0.0,0.0,04672988e5cbc3ed558a7a8a37b1047a717d071003dab2e756353934eb08b021,,,periodic,,,,,,,,,,0.6441000000000063,0.45222261000000447,0.6441000000001469,28084,0.48348555313117103,10000,10000,0.414537215875008,9184,0.4940017208731543,0.4614137955733948,0.5385862044266052,0.2064,0.07946450499814628,33.20206182806541,0.0,34.52663233851475,300.021386580076,11916,ESATD-L3,False
ESATD-L3,300,10,606,1000,40000,,,,0,28084,2000,0,10000,10000,0,0,0,10000,0,0.0,0.0,0.0,4774fcd2535e12b211f86580e78668e1e9bd961da670be7bd6bd7a6c26dc59af,,,periodic,,,,,,,,,,0.6441000000000063,0.45222261000000447,0.6441000000001469,28084,0.48378737898658547,10000,10000,0.41282077690593805,9003,0.5093775138563119,0.4568208870866105,0.5431791129133895,0.2026,0.09655673695037387,33.20206182806541,0.0,34.52663233851475,300.021386580076,11916,ESATD-L3,False
ESATD-L3,300,10,707,1000,40000,,,,0,28084,2000,0,10000,10000,0,0,0,10000,0,0.0,0.0,0.0,c605b9756ab83b71cebd84bc5abee05ba757a64ae099f5222f6e8681ffb7d720,,,periodic,,,,,,,,,,0.6441000000000063,0.45222261000000447,0.6441000000001469,28084,0.4836459662511644,10000,10000,0.4061670772218923,8915,0.5041990280125995,0.4630148603892285,0.5369851396107714,0.2131,0.0980319507907072,33.20206182806541,0.0,34.52663233851475,300.021386580076,11916,ESATD-L3,False
ESATD-L3,300,10,808,1000,40000,,,,0,28084,2000,0,10000,10000,0,0,0,10000,0,0.0,0.0,0.0,e605a1726b1f4167ef338b823102f2cdcf91485c2169dd1f43f679edd32d0c6b,,,periodic,,,,,,,,,,0.6441000000000063,0.45222261000000447,0.6441000000001469,28084,0.4846876945677799,10000,10000,0.4131653279037321,9086,0.49726267294341825,0.4697142593614221,0.5302857406385779,0.2204,0.08409734503968613,33.20206182806541,0.0,34.52663233851475,300.021386580076,11916,ESATD-L3,False
ESATD-L3,300,10,909,1000,40000,,,,0,28084,2000,0,10000,10000,0,0,0,10000,0,0.0,0.0,0.0,4aa46a36bd6ab7692e6e9b8d01c77bc74efc702a0031843df833c095ec32a39e,,,periodic,,,,,,,,,,0.6441000000000063,0.45222261000000447,0.6441000000001469,28084,0.4844242156631295,10000,10000,0.40200809946471916,9026,0.4920932160128445,0.4504262840635932,0.5495737159364068,0.2207,0.09008511654812534,33.20206182806541,0.0,34.52663233851475,300.021386580076,11916,ESATD-L3,False
ESATD-L3,300,10,1010,1000,40000,,,,0,28084,2000,0,10000,10000,0,0,0,10000,0,0.0,0.0,0.0,59935886a4422cb71f0cc89a8bc7b0c529d05a68340841646e4c8885c5e0c9ac,,,periodic,,,,,,,,,,0.6441000000000063,0.45222261000000447,0.6441000000001469,28084,0.48287257136121625,10000,10000,0.4209462501646681,9036,0.5130800245655328,0.4573306648644982,0.5426693351355019,0.1988,0.09213377440086473,33.20206182806541,0.0,34.52663233851475,300.021386580076,11916,ESATD-L3,False
HEAT-L3,100,4,101,1000,16000,,,,0,16000,15969,15705,4000,4000,0,0,3992,8,0,0.0,0.998,0.998,b4bf3d2475b6351987c6d10a97df4eeaa4e0bbe9f35cf92b20c773cd4f147ef6,,,periodic,,,,,,,,,,0.6441000000001951,0.48339705000014643,0.0012882,12008,0.40255001686734104,4000,4000,0.39387102960849796,3570,0.5037838784102724,0.4731943819721826,0.5268056180278173,0.2315,0.10991284880177443,74.99022662805781,3935.134886937738,77.17603770660278,123.00868235297635,0,HEAT-L3,False
HEAT-L3,100,4,202,1000,16000,,,,0,16000,15969,15705,4000,4000,0,0,3992,8,0,0.0,0.998,0.998,cfa9282b9800b9b68fadd22b90028f3282342cb23723df85bacd540af3d8e196,,,periodic,,,,,,,,,,0.6441000000001951,0.48339705000014643,0.0012882,12008,0.4025316722598364,4000,4000,0.3935238988936169,3568,0.5037065653169297,0.4730875574954309,0.526912442504569,0.23175,0.11018266642331281,74.99022662805781,3935.134886937738,77.17603770660278,123.00868235297635,0,HEAT-L3,False
HEAT-L3,100,4,303,1000,16000,,,,0,16000,15969,15705,4000,4000,0,0,3992,8,0,0.0,0.998,0.998,5930d49c4285369e82f175c1bc5bb1f0bbd5b4bd124e5240e4e5ab8641936cf6,,,periodic,,,,,,,,,,0.6441000000001951,0.48339705000014643,0.0012882,12008,0.4025755425046399,4000,4000,0.39386906192934495,3570,0.5038114242103054,0.47282303091208566,0.5271769690879143,0.2315,0.10994236228096049,74.99022662805781,3935.134886937738,77.17603770660278,123.00868235297635,0,HEAT-L3,False
HEAT-L3,100,4,404,1000,16000,,,,0,16000,15969,15705,4000,4000,0,0,3991,9,0,0.0,0.99775,0.99775,0e658fdc45634dfc319ba524b919794fa3a804b5df66e7af3aa65b6a58565dae,,,periodic,,,,,,,,,,0.6441000000001951,0.4834373062501464,0.001449225,12009,0.4025488696282175,4000,4000,0.39401105084130755,3569,0.5040410524868623,0.47355696493527766,0.5264430350647223,0.2315,0.11003000164555471,74.99022662805781,3935.134886937738,77.17603770660278,123.00868235297635,0,HEAT-L3,False
HEAT-L3,100,4,505,1000,16000,,,,0,16000,15969,15705,4000,4000,0,0,3994,6,0,0.0,0.9985,0.9985,f6bd1a0c3a46ee585f7415d96d174d1d1c0390fa68dceac280a08c44d941778c,,,periodic,,,,,,,,,,0.6441000000001951,0.48331653750014636,0.0009661499999999999,12006,0.4024716327035787,4000,4000,0.39365476995388526,3568,0.5038272079653512,0.4730324349114589,0.526967565088541,0.2315,0.11017243801146592,74.99022662805781,3935.134886937738,77.17603770660278,123.00868235297635,0,HEAT-L3,False
HEAT-L3,100,4,606,1000,16000,,,,0,16000,15969,15705,4000,4000,0,0,3993,7,0,0.0,0.99825,0.99825,ee67e547615210572b9095be2af4ad4f241ff41b02e17eabff832f18ae3f6539,,,periodic,,,,,,,,,,0.6441000000001951,0.4833567937501464,0.001127175,12007,0.40250235638232895,4000,4000,0.39358707239782614,3568,0.503624837482339,0.4732987233568339,0.5267012766431661,0.232,0.11003776508451285,74.99022662805781,3935.134886937738,77.17603770660278,123.00868235297635,0,HEAT-L3,False
HEAT-L3,100,4,707,1000,16000,,,,0,16000,15969,15705,4000,4000,0,0,3993,7,0,0.0,0.99825,0.99825,d430af6be958c30dad273173e64fd531ddd8064d2bb804624370a9c2b0e56c84,,,periodic,,,,,,,,,,0.6441000000001951,0.4833567937501464,0.001127175,12007,0.4025513087512384,4000,4000,0.39388780878450347,3569,0.5040055983763342,0.47296462898153,0.52703537101847,0.23125,0.11011778959183072,74.99022662805781,3935.134886937738,77.17603770660278,123.00868235297635,0,HEAT-L3,False
HEAT-L3,100,4,808,1000,16000,,,,0,16000,15969,15705,4000,4000,0,0,3993,7,0,0.0,0.99825,0.99825,2fdf99523b288226e243e4f0a60b808486de3ca6c3de4b9719c41a4187aed32d,,,periodic,,,,,,,,,,0.6441000000001951,0.4833567937501464,0.001127175,12007,0.40253567181633076,4000,4000,0.39394760466768797,3571,0.5038328514202796,0.4730198958115161,0.5269801041884838,0.23125,0.10988524675259159,74.99022662805781,3935.134886937738,77.17603770660278,123.00868235297635,0,HEAT-L3,False
HEAT-L3,100,4,909,1000,16000,,,,0,16000,15969,15705,4000,4000,0,0,3992,8,0,0.0,0.998,0.998,d239a1f1869d1a1ff0e7661220a5b29e5a5f9514a35f09dd0c00bdcdf7bc0b8e,,,periodic,,,,,,,,,,0.6441000000001951,0.48339705000014643,0.0012882,12008,0.4025430018234857,4000,4000,0.39382454689233526,3569,0.5038246772882894,0.47274488048228613,0.5272551195177139,0.2315,0.11000013039595413,74.99022662805781,3935.134886937738,77.17603770660278,123.00868235297635,0,HEAT-L3,False
HEAT-L3,100,4,1010,1000,16000,,,,0,16000,15969,15705,4000,4000,0,0,3991,9,0,0.0,0.99775,0.99775,ae6f9f66a365e59050dd0401c8847d0b2dc87594f206c578c5850b1bf4a0ef92,,,periodic,,,,,,,,,,0.6441000000001951,0.4834373062501464,0.001449225,12009,0.4026216653754454,4000,4000,0.3937302628686913,3569,0.5037582890507891,0.47303366100257904,0.526966338997421,0.23175,0.11002802618209784,74.99022662805781,3935.134886937738,77.17603770660278,123.00868235297635,0,HEAT-L3,False
HEAT-L3,100,6,101,1000,24000,,,,0,24000,23987,23702,6000,6000,0,0,5996,4,0,0.0,0.9993333333333333,0.9993333333333333,750e8532571a7cacfe544ce844edb556cff687b03abef59fbb86d123ac73d2fa,,,periodic,,,,,,,,,,0.644100000000008,0.48318235000000603,0.00042940000000000003,18004,0.402245886565577,6000,6000,0.3936546696331036,5354,0.50375647191055,0.47264796089850486,0.5273520391014952,0.23166666666666666,0.11010180227744637,76.34196799587916,6070.698098282406,77.17603770660278,182.5583401069793,0,HEAT-L3,False
HEAT-L3,100,6,202,1000,24000,,,,0,24000,23987,23702,6000,6000,0,0,5998,2,0,0.0,0.9996666666666667,0.9996666666666667,577c5d9490e9afe91807c7f5864efe4ac175af67dcdf01563d0fc142bf8dc2d8,,,periodic,,,,,,,,,,0.6441000000000081,0.48312867500000606,0.00021470000000000001,18002,0.40214235023979455,6000,6000,0.39341614737734554,5352,0.5036756085694026,0.47257326893861556,0.5274267310613845,0.232,0.1102594611920571,76.34196799587916,6070.698098282406,77.17603770660278,182.5583401069793,0,HEAT-L3,False
HEAT-L3,100,6,303,1000,24000,,,,0,24000,23987,23702,6000,6000,0,0,5997,3,0,0.0,0.9995,0.9995,6e2e10def2512e928717256142fee1d1a20a0653b0f1766fbbe961a87ec5fb7a,,,periodic,,,,,,,,,,0.6441000000000081,0.48315551250000605,0.00032205,18003,0.4022024220897855,6000,6000,0.3934203334202344,5352,0.5036670134495591,0.47260803222802145,0.5273919677719785,0.232,0.1102466800293247,76.34196799587916,6070.698098282406,77.17603770660278,182.5583401069793,0,HEAT-L3,False
HEAT-L3,100,6,404,1000,24000,,,,0,24000,23987,23702,6000,6000,0,0,5997,3,0,0.0,0.9995,0.9995,58d66a9dcdaf95123028ddedafc4a1db3c39e2eadef70814587dada9f9bfddca,,,periodic,,,,,,,,,,0.6441000000000081,0.48315551250000605,0.00032205,18003,0.40217110399014905,6000,6000,0.3934735553643385,5352,0.5036835993673678,0.4729056392306077,0.5270943607693923,0.232,0.11021004400302936,76.34196799587916,6070.698098282406,77.17603770660278,182.5583401069793,0,HEAT-L3,False
HEAT-L3,100,6,505,1000,24000,,,,0,24000,23987,23702,6000,6000,0,0,5997,3,0,0.0,0.9995,0.9995,07629e1ac819a762ee169cc01292610cbc3bc58cfa204db43aa34b2cd0b2f157,,,periodic,,,,,,,,,,0.6441000000000081,0.48315551250000605,0.00032205,18003,0.4022085546213703,6000,6000,0.39344648592840487,5352,0.5036850006889445,0.4728267641363086,0.5271732358636914,0.232,0.11023851476053964,76.34196799587916,6070.698098282406,77.17603770660278,182.5583401069793,0,HEAT-L3,False
HEAT-L3,100,6,606,1000,24000,,,,0,24000,23987,23702,6000,6000,0,0,5997,3,0,0.0,0.9995,0.9995,1858e64e7fbc2923917515ca1a62bd965eebae50b13f25454861ab1915c0235e,,,periodic,,,,,,,,,,0.6441000000000081,0.48315551250000605,0.00032205,18003,0.40221786494665945,6000,6000,0.39347199264168203,5352,0.5036971904954165,0.472659033497304,0.527340966502696,0.23183333333333334,0.11022519785373447,76.34196799587916,6070.698098282406,77.17603770660278,182.5583401069793,0,HEAT-L3,False
HEAT-L3,100,6,707,1000,24000,,,,0,24000,23987,23702,6000,6000,0,0,5996,4,0,0.0,0.9993333333333333,0.9993333333333333,156cb04aa0dda27f7e9981366eef377e014195f9fa9800dde6145ba5aece607c,,,periodic,,,,,,,,,,0.644100000000008,0.48318235000000603,0.00042940000000000003,18004,0.4022690704631738,6000,6000,0.3935523772747836,5352,0.5037962131759217,0.472806384235169,0.5271936157648309,0.23183333333333334,0.11024383590113812,76.34196799587916,6070.698098282406,77.17603770660278,182.5583401069793,0,HEAT-L3,False
