configuration,level,period_ms,lines,seed,epochs,total_regions,completed,expired_waiting,admission_infeasible,deadline_misses,thermal_violations,mandatory_released,mandatory_unique_terminal_uids,mandatory_pre_reject,mandatory_wait_expire,mandatory_late_complete,mandatory_on_time,mandatory_terminal_residual,mandatory_pre_rejection_rate,mandatory_admitted_dmr,mandatory_service_failure_rate,mandatory_terminal_table_sha256,scheduler,release_mode,early_exit,images,defective_images,mean_complete_image_dice,completed_only_images,mean_completed_only_dice,pixel_defect_recall,pixel_missed_detection_rate,image_complete_miss_rate,optimism_gap,average_temperature_c,iit_celsius_seconds,peak_temperature_c,observation_horizon_s
ESATD-L3,3,300,8,606,1000,32000,28084,0,3916,2000,0,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,820400f60474dd2d047d6af68da1f0bbcc78c2597c68a44e9fae693f09b01e62,ESATD-L3,periodic,False,8000,8000,0.45642013526114483,7567,0.512747686620415,0.5147489952440852,0.48525100475591476,0.144375,0.0563275513592702,33.20206182806541,0.0,34.52663233851475,300.021386580076
ESATD-L3,3,300,8,707,1000,32000,28084,0,3916,2000,0,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,265cd3c30607304ee4b6dbfbe241a7f7f4ee382cc1c459bb4718426a447809b3,ESATD-L3,periodic,False,8000,8000,0.46002389752064987,7557,0.5125355759570159,0.5378423648235571,0.4621576351764429,0.1465,0.05251167843636606,33.20206182806541,0.0,34.52663233851475,300.021386580076
ESATD-L3,3,300,8,808,1000,32000,28084,0,3916,2000,0,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,f4866bde13e803cb907ec64e47284a1135ec88db541e26e30e289fa70c4a5ff8,ESATD-L3,periodic,False,8000,8000,0.45709515605471424,7552,0.5116156302931647,0.5371028567222476,0.46289714327775244,0.15125,0.05452047423845047,33.20206182806541,0.0,34.52663233851475,300.021386580076
ESATD-L3,3,300,8,909,1000,32000,28084,0,3916,2000,0,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,a8c124acc17ac65b2cb1529125ce780607cdb86f117209ab5b3479ea9aad8a28,ESATD-L3,periodic,False,8000,8000,0.46340040340866623,7565,0.5137922239769087,0.5406553166484381,0.45934468335156187,0.14675,0.050391820568242485,33.20206182806541,0.0,34.52663233851475,300.021386580076
ESATD-L3,3,300,8,1010,1000,32000,28084,0,3916,2000,0,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,d3b8735acadda44f30d6c9e91006c692298437fd0395e4753048eb08f289bf45,ESATD-L3,periodic,False,8000,8000,0.4494156907573115,7532,0.5058687652244906,0.52708169459558,0.47291830540442004,0.158,0.05645307446717912,33.20206182806541,0.0,34.52663233851475,300.021386580076
ESATD-L3,3,300,10,101,1000,40000,28084,0,11916,2000,0,10000,10000,0,0,0,10000,0,0.0,0.0,0.0,ba24034ae3cf4562ab6a0153556be98ed2c4b4bffe7e7bdc8e8a9fe95da3ae23,ESATD-L3,periodic,False,10000,10000,0.3979591727845805,8851,0.5049664720001684,0.4069168065646938,0.5930831934353062,0.2315,0.10700729921558794,33.20206182806541,0.0,34.52663233851475,300.021386580076
ESATD-L3,3,300,10,202,1000,40000,28084,0,11916,2000,0,10000,10000,0,0,0,10000,0,0.0,0.0,0.0,a31dd7180ec5a17c6109cc36edd6a1a2865732b406c1cba67be0cad853f4b566,ESATD-L3,periodic,False,10000,10000,0.3947469215242657,8804,0.5010799592401537,0.4508424873914559,0.5491575126085442,0.237,0.10633303771588798,33.20206182806541,0.0,34.52663233851475,300.021386580076
ESATD-L3,3,300,10,303,1000,40000,28084,0,11916,2000,0,10000,10000,0,0,0,10000,0,0.0,0.0,0.0,50217851ecebf8d2338a275cd29e82ffabe16ff153d1881d800178b818384e08,ESATD-L3,periodic,False,10000,10000,0.39149231351795805,8922,0.4938746684342214,0.43625263362311945,0.5637473663768806,0.222,0.10238235491626335,33.20206182806541,0.0,34.52663233851475,300.021386580076
ESATD-L3,3,300,10,404,1000,40000,28084,0,11916,2000,0,10000,10000,0,0,0,10000,0,0.0,0.0,0.0,666c91aca3d98fc592001468c87d42b3811143a5760cc295453880e244dc758a,ESATD-L3,periodic,False,10000,10000,0.3946016200555366,8818,0.4931628676026261,0.4531223533432228,0.5468776466567772,0.242,0.0985612475470895,33.20206182806541,0.0,34.52663233851475,300.021386580076
ESATD-L3,3,300,10,505,1000,40000,28084,0,11916,2000,0,10000,10000,0,0,0,10000,0,0.0,0.0,0.0,04672988e5cbc3ed558a7a8a37b1047a717d071003dab2e756353934eb08b021,ESATD-L3,periodic,False,10000,10000,0.394674887735093,9058,0.4856488677321324,0.43529209941501235,0.5647079005849877,0.2319,0.09097397999703938,33.20206182806541,0.0,34.52663233851475,300.021386580076
ESATD-L3,3,300,10,606,1000,40000,28084,0,11916,2000,0,10000,10000,0,0,0,10000,0,0.0,0.0,0.0,4774fcd2535e12b211f86580e78668e1e9bd961da670be7bd6bd7a6c26dc59af,ESATD-L3,periodic,False,10000,10000,0.3897909632898859,8828,0.5035760887102761,0.41183393887810066,0.5881660611218993,0.2237,0.11378512542039027,33.20206182806541,0.0,34.52663233851475,300.021386580076
ESATD-L3,3,300,10,707,1000,40000,28084,0,11916,2000,0,10000,10000,0,0,0,10000,0,0.0,0.0,0.0,c605b9756ab83b71cebd84bc5abee05ba757a64ae099f5222f6e8681ffb7d720,ESATD-L3,periodic,False,10000,10000,0.38912446487186614,8803,0.4994101948683731,0.4296692661446939,0.5703307338553061,0.233,0.11028572999650699,33.20206182806541,0.0,34.52663233851475,300.021386580076
ESATD-L3,3,300,10,808,1000,40000,28084,0,11916,2000,0,10000,10000,0,0,0,10000,0,0.0,0.0,0.0,e605a1726b1f4167ef338b823102f2cdcf91485c2169dd1f43f679edd32d0c6b,ESATD-L3,periodic,False,10000,10000,0.3908103495681052,8930,0.4904858877947512,0.43830030470528025,0.5616996952947197,0.2434,0.09967553822664604,33.20206182806541,0.0,34.52663233851475,300.021386580076
ESATD-L3,3,300,10,909,1000,40000,28084,0,11916,2000,0,10000,10000,0,0,0,10000,0,0.0,0.0,0.0,4aa46a36bd6ab7692e6e9b8d01c77bc74efc702a0031843df833c095ec32a39e,ESATD-L3,periodic,False,10000,10000,0.3863357087242861,8931,0.48870906012621734,0.4239959714973173,0.5760040285026826,0.2367,0.10237335140193127,33.20206182806541,0.0,34.52663233851475,300.021386580076
ESATD-L3,3,300,10,1010,1000,40000,28084,0,11916,2000,0,10000,10000,0,0,0,10000,0,0.0,0.0,0.0,59935886a4422cb71f0cc89a8bc7b0c529d05a68340841646e4c8885c5e0c9ac,ESATD-L3,periodic,False,10000,10000,0.4004434547745108,8899,0.5076526015111387,0.4305541824708782,0.5694458175291218,0.2205,0.10720914673662785,33.20206182806541,0.0,34.52663233851475,300.021386580076
ESATD-L4,4,100,4,101,1000,16000,8498,0,7502,1998,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,358345139b329c40140caebe1f44495eb1cb4ce7057ad9123725a473225c7759,ESATD-L4,periodic,False,4000,4000,0.27883280766786056,3368,0.41925895074204994,0.2663327907210413,0.7336672092789587,0.358,0.14042614307418938,42.214890841317356,0.0,47.22494049326902,100.02568831168561
ESATD-L4,4,100,4,202,1000,16000,8498,0,7502,1998,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,34b8939f5e22fe77656bcf596b267a8e14848f4c8183e258a0aa6bf6964bce30,ESATD-L4,periodic,False,4000,4000,0.2757625672147376,3374,0.4199634912243831,0.2859771814345324,0.7140228185654676,0.35875,0.14420092400964551,42.214890841317356,0.0,47.22494049326902,100.02568831168561
ESATD-L4,4,100,4,303,1000,16000,8498,0,7502,1998,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,cb9cf6119f28cbbe2f515263b460577c6bf03d42557f7919b99931e42d877f4b,ESATD-L4,periodic,False,4000,4000,0.2781681525903176,3344,0.4267292666072457,0.27533952214674995,0.72466047785325,0.36,0.14856111401692812,42.214890841317356,0.0,47.22494049326902,100.02568831168561
ESATD-L4,4,100,4,404,1000,16000,8498,0,7502,1998,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,19660c8d7c38bf482c258d456033c0235b91bafa3f9150f8928502cb0b6a233e,ESATD-L4,periodic,False,4000,4000,0.2684555650451203,3333,0.41198152575013625,0.2664073968202079,0.7335926031797921,0.37375,0.14352596070501594,42.214890841317356,0.0,47.22494049326902,100.02568831168561
ESATD-L4,4,100,4,505,1000,16000,8498,0,7502,1998,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,73cdab68096cc443e0e24ada558429cabf1afc7f75cc16ce9d024a0d7cee62f9,ESATD-L4,periodic,False,4000,4000,0.26877015641571045,3376,0.41019519169857416,0.2685314811980266,0.7314685188019734,0.363,0.1414250352828637,42.214890841317356,0.0,47.22494049326902,100.02568831168561
ESATD-L4,4,100,4,606,1000,16000,8498,0,7502,1998,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,7833957291a032d51d81862cac99e9d8ccb12f68b533b2caf53ee51ae3f9dc9c,ESATD-L4,periodic,False,4000,4000,0.27285761776404455,3441,0.40411132863199767,0.2681316106402784,0.7318683893597215,0.35175,0.13125371086795312,42.214890841317356,0.0,47.22494049326902,100.02568831168561
ESATD-L4,4,100,4,707,1000,16000,8498,0,7502,1998,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,7299403d9d2d4f4ccec9f76133c48d8d07e2ed601a2777f731db87ca14e66056,ESATD-L4,periodic,False,4000,4000,0.2775073685899093,3368,0.4220250550701856,0.27072600914717554,0.7292739908528245,0.353,0.1445176864802763,42.214890841317356,0.0,47.22494049326902,100.02568831168561
ESATD-L4,4,100,4,808,1000,16000,8498,0,7502,1998,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,332b0fc25c5dccfb6fb5145b59221f17277c51b24f8c2d6148183eada1540c2c,ESATD-L4,periodic,False,4000,4000,0.2712348989363646,3344,0.4101787599135453,0.29617598252760396,0.703824017472396,0.375,0.1389438609771807,42.214890841317356,0.0,47.22494049326902,100.02568831168561
ESATD-L4,4,100,4,909,1000,16000,8498,0,7502,1998,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,3a15676bda67054cb5929717fc730bfa67cd49969827870cd1819db4b67b2b0f,ESATD-L4,periodic,False,4000,4000,0.28060970597019447,3344,0.4223913594530818,0.29319444832534913,0.7068055516746509,0.364,0.14178165348288735,42.214890841317356,0.0,47.22494049326902,100.02568831168561
ESATD-L4,4,100,4,1010,1000,16000,8498,0,7502,1998,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,f74ec5db6e908852b709fb2fc49501319e260c6bb970c5803f31b89af1514827,ESATD-L4,periodic,False,4000,4000,0.26210352929478936,3344,0.40066921323861776,0.2794011292896807,0.7205988707103193,0.381,0.1385656839438284,42.214890841317356,0.0,47.22494049326902,100.02568831168561
ESATD-L4,4,100,6,101,1000,24000,8498,0,15502,1998,0,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,368e16a18b5b73e12179e2ceeeef5d7bbd6d7e12c7147fe591b0919c4402b0f8,ESATD-L4,periodic,False,6000,6000,0.21703577492070622,4797,0.3878727580359247,0.19064834269709768,0.8093516573029023,0.44316666666666665,0.17083698311521847,42.214890841317356,0.0,47.22494049326902,100.02568831168561
ESATD-L4,4,100,6,202,1000,24000,8498,0,15502,1998,0,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,1647dacc78c42fdbc64e7d28ec9e5575601944c739c0044734f158d076fd1351,ESATD-L4,periodic,False,6000,6000,0.2141686036598653,4789,0.38369593339113883,0.19300054871183775,0.8069994512881622,0.44766666666666666,0.16952732973127355,42.214890841317356,0.0,47.22494049326902,100.02568831168561
ESATD-L4,4,100,6,303,1000,24000,8498,0,15502,1998,0,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,b40e3956fc736148fe48725c99a765faa7ca344bcdde335f7de5815dce321912,ESATD-L4,periodic,False,6000,6000,0.21612991127186731,4784,0.3881739518227444,0.19300644906070155,0.8069935509392985,0.44516666666666665,0.17204404055087708,42.214890841317356,0.0,47.22494049326902,100.02568831168561
ESATD-L4,4,100,6,404,1000,24000,8498,0,15502,1998,0,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,90dd8c8ff63030dd9dbbd25c0b5e9d426cebafe711c88974834a56210f18bdc1,ESATD-L4,periodic,False,6000,6000,0.21693386109182716,4792,0.3856527936449873,0.1940080590385473,0.8059919409614527,0.44383333333333336,0.16871893255316012,42.214890841317356,0.0,47.22494049326902,100.02568831168561
ESATD-L4,4,100,6,505,1000,24000,8498,0,15502,1998,0,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,64fec059e2099a382af339a6780c28497caac0c5ebb5f50adb7d0e94049738cd,ESATD-L4,periodic,False,6000,6000,0.21576415360900666,4776,0.38639377170867134,0.19430729396043586,0.8056927060395641,0.4465,0.17062961809966468,42.214890841317356,0.0,47.22494049326902,100.02568831168561
ESATD-L4,4,100,6,606,1000,24000,8498,0,15502,1998,0,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,ae880915da58fff9f20affe7a5a25900cde6365bd54144492baa5036a1d84adc,ESATD-L4,periodic,False,6000,6000,0.21664941723906375,4812,0.384591041281964,0.19348078490603113,0.8065192150939688,0.442,0.16794162404290022,42.214890841317356,0.0,47.22494049326902,100.02568831168561
ESATD-L4,4,100,6,707,1000,24000,8498,0,15502,1998,0,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,c0f27110c744a3fc7a33aecc95f2268b53928f9aef18cbadd02b335ecd207f0e,ESATD-L4,periodic,False,6000,6000,0.21504338038840617,4788,0.3846518197196648,0.1924390676673988,0.8075609323326012,0.44533333333333336,0.1696084393312586,42.214890841317356,0.0,47.22494049326902,100.02568831168561
ESATD-L4,4,100,6,808,1000,24000,8498,0,15502,1998,0,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,063cb3f34bb5042d5a315795e5ea1e803957554d0c67c50190b2b486a6968f17,ESATD-L4,periodic,False,6000,6000,0.21845755678896386,4788,0.3874153681260045,0.19942632398539484,0.8005736760146052,0.44183333333333336,0.16895781133704066,42.214890841317356,0.0,47.22494049326902,100.02568831168561
ESATD-L4,4,100,6,909,1000,24000,8498,0,15502,1998,0,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,43ca3bc1908129b5c2ac96d7e4719f6173824add31150444bda10a9206dc8922,ESATD-L4,periodic,False,6000,6000,0.21823259778999612,4779,0.3873913212631363,0.19821179315297416,0.8017882068470259,0.4465,0.16915872347314018,42.214890841317356,0.0,47.22494049326902,100.02568831168561
ESATD-L4,4,100,6,1010,1000,24000,8498,0,15502,1998,0,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,da29db140ec3433f5a7bef5bfca040b9d439fbd33929da0e9b1ac51f823030f9,ESATD-L4,periodic,False,6000,6000,0.21512204243029404,4768,0.38449442276447243,0.1942973203788873,0.8057026796211126,0.4485,0.1693723803341784,42.214890841317356,0.0,47.22494049326902,100.02568831168561
ESATD-L4,4,100,8,101,1000,32000,8498,0,23502,1998,0,8000,8000,1,0,1499,6500,0,0.000125,0.1873984248031004,0.1875,79fe5402e7773503b838ac754abf447ad8f0e268917a9688e4cf3132bb22a225,ESATD-L4,periodic,False,8000,8000,0.166721402253159,5129,0.3800942644298331,0.14608159617858513,0.8539184038214149,0.5625,0.21337286217667406,42.214890841317356,0.0,47.22494049326902,100.02568831168561
ESATD-L4,4,100,8,202,1000,32000,8498,0,23502,1998,0,8000,8000,1,0,1499,6500,0,0.000125,0.1873984248031004,0.1875,93d9a7ca32154ae63158bef39cf67466e55254d34c98a99a9fcf6bb10fd7e0b2,ESATD-L4,periodic,False,8000,8000,0.16934170037811574,5105,0.3817687430639642,0.14471066145369815,0.8552893385463018,0.563375,0.21242704268584844,42.214890841317356,0.0,47.22494049326902,100.02568831168561
ESATD-L4,4,100,8,303,1000,32000,8498,0,23502,1998,0,8000,8000,1,0,1499,6500,0,0.000125,0.1873984248031004,0.1875,3b6f78d157508816e8ecc52723dcdf22a581de5c3e3d4bb0c1995b7e8b41b381,ESATD-L4,periodic,False,8000,8000,0.1663300014258104,5108,0.37658627098904923,0.14328516052232224,0.8567148394776778,0.567875,0.21025626956323884,42.214890841317356,0.0,47.22494049326902,100.02568831168561
ESATD-L4,4,100,8,404,1000,32000,8498,0,23502,1998,0,8000,8000,1,0,1499,6500,0,0.000125,0.1873984248031004,0.1875,d54533b9ca5e15fd9e4e72ef104c0d49db9e0cc8fa0d1c8ebe03d3a21de6d2b4,ESATD-L4,periodic,False,8000,8000,0.16636378763265797,5092,0.37727642771139913,0.14547772569535028,0.8545222743046497,0.568125,0.21091264007874116,42.214890841317356,0.0,47.22494049326902,100.02568831168561
ESATD-L4,4,100,8,505,1000,32000,8498,0,23502,1998,0,8000,8000,1,0,1499,6500,0,0.000125,0.1873984248031004,0.1875,72d4298a8d5c851e5a15f9f857f34fe081b0ebe5d9d20215b821678e4c7552e0,ESATD-L4,periodic,False,8000,8000,0.16560652588780683,5087,0.3748131552221868,0.14660032030033504,0.853399679699665,0.56675,0.20920662933437995,42.214890841317356,0.0,47.22494049326902,100.02568831168561
ESATD-L4,4,100,8,606,1000,32000,8498,0,23502,1998,0,8000,8000,1,0,1499,6500,0,0.000125,0.1873984248031004,0.1875,37bba416c0cb13a49e02a408be7bc38b672383fc35857f44700bc545c24aa1d6,ESATD-L4,periodic,False,8000,8000,0.1695963253237913,5115,0.37932923148712444,0.14851644313892184,0.8514835568610781,0.563625,0.20973290616333315,42.214890841317356,0.0,47.22494049326902,100.02568831168561
ESATD-L4,4,100,8,707,1000,32000,8498,0,23502,1998,0,8000,8000,1,0,1499,6500,0,0.000125,0.1873984248031004,0.1875,6ed8534ef87943cfe01ccd9ae427a3990991f81d76273378c2dad6f43999f44a,ESATD-L4,periodic,False,8000,8000,0.170470474416867,5109,0.38654770911374026,0.14963645161893896,0.850363548381061,0.5565,0.21607723469687326,42.214890841317356,0.0,47.22494049326902,100.02568831168561
ESATD-L4,4,100,8,808,1000,32000,8498,0,23502,1998,0,8000,8000,1,0,1499,6500,0,0.000125,0.1873984248031004,0.1875,e57f03a8ac4e6726655ef4b9816c7b8fbc54194936dbf6058783543dad0acd8a,ESATD-L4,periodic,False,8000,8000,0.17051078540862322,5124,0.385407715197739,0.1505629077062073,0.8494370922937927,0.5555,0.21489692978911576,42.214890841317356,0.0,47.22494049326902,100.02568831168561
ESATD-L4,4,100,8,909,1000,32000,8498,0,23502,1998,0,8000,8000,1,0,1499,6500,0,0.000125,0.1873984248031004,0.1875,8b12a824fa92a309de61bceee939ee1939b63776a9fa195756125ae17feacb48,ESATD-L4,periodic,False,8000,8000,0.1684487311107269,5136,0.3846931078622073,0.1446150005881116,0.8553849994118884,0.557125,0.2162443767514804,42.214890841317356,0.0,47.22494049326902,100.02568831168561
ESATD-L4,4,100,8,1010,1000,32000,8498,0,23502,1998,0,8000,8000,1,0,1499,6500,0,0.000125,0.1873984248031004,0.1875,a6798c309fac8311bcc70ed8300a6dcd23c91b75ce54dcc852eb6eb75cd08626,ESATD-L4,periodic,False,8000,8000,0.17204235894171677,5135,0.38380355839350594,0.15196532412367866,0.8480346758763213,0.554,0.21176119945178917,42.214890841317356,0.0,47.22494049326902,100.02568831168561
ESATD-L4,4,100,10,101,1000,40000,8498,0,31502,1998,0,10000,10000,1502,0,1998,6500,0,0.1502,0.2351141445045893,0.35,5c64dfdf692899aa2dbb466e2a2e256dcceb63208cd971fc198eaa2c45156d5a,ESATD-L4,periodic,False,10000,10000,0.1333633126398827,5220,0.3690108726304508,0.11072014946195001,0.88927985053805,0.6461,0.2356475599905681,42.214890841317356,0.0,47.22494049326902,100.02568831168561
ESATD-L4,4,100,10,202,1000,40000,8498,0,31502,1998,0,10000,10000,1502,0,1998,6500,0,0.1502,0.2351141445045893,0.35,558bf4c2597e9d80d56c0b3177f93040a608683e41b4f0ce6bf2ed518ab6bc38,ESATD-L4,periodic,False,10000,10000,0.14164797209768204,5200,0.3951053334505026,0.13254478982984821,0.8674552101701518,0.6401,0.25345736135282054,42.214890841317356,0.0,47.22494049326902,100.02568831168561
ESATD-L4,4,100,10,303,1000,40000,8498,0,31502,1998,0,10000,10000,1502,0,1998,6500,0,0.1502,0.2351141445045893,0.35,7ce273a4bc118aab5e30db0a014ffd30c285bd7321e321673ba73e5bc456870b,ESATD-L4,periodic,False,10000,10000,0.12931938457457307,5100,0.3686829978972149,0.1129258070214179,0.8870741929785821,0.662,0.23936361332264186,42.214890841317356,0.0,47.22494049326902,100.02568831168561
ESATD-L4,4,100,10,404,1000,40000,8498,0,31502,1998,0,10000,10000,1502,0,1998,6500,0,0.1502,0.2351141445045893,0.35,2b2b3dcb47b81374e8415c8df5f17b1af69a7ececc03b3902a9b58994b433b38,ESATD-L4,periodic,False,10000,10000,0.13762766570377538,5180,0.3920567024567404,0.12424039018629249,0.8757596098137075,0.6422,0.254429036752965,42.214890841317356,0.0,47.22494049326902,100.02568831168561
ESATD-L4,4,100,10,505,1000,40000,8498,0,31502,1998,0,10000,10000,1502,0,1998,6500,0,0.1502,0.2351141445045893,0.35,c7da0169f4327ea93b766a72d9a29694d9419b8ee1ee61e7f5d0f3763f6755fd,ESATD-L4,periodic,False,10000,10000,0.12853972134266395,4960,0.37852616222267593,0.12113479822991183,0.8788652017700882,0.6642,0.24998644088001198,42.214890841317356,0.0,47.22494049326902,100.02568831168561
ESATD-L4,4,100,10,606,1000,40000,8498,0,31502,1998,0,10000,10000,1502,0,1998,6500,0,0.1502,0.2351141445045893,0.35,7b6f1868a983a860ed2d229283bae1f6f7a7257eb4dc7b091837321c4c05f2fa,ESATD-L4,periodic,False,10000,10000,0.13230050501186646,5260,0.3602661059499863,0.11221321934766018,0.8877867806523398,0.6481,0.22796560093811985,42.214890841317356,0.0,47.22494049326902,100.02568831168561
ESATD-L4,4,100,10,707,1000,40000,8498,0,31502,1998,0,10000,10000,1502,0,1998,6500,0,0.1502,0.2351141445045893,0.35,ca3d597c5a7dbdba7f27f3313c0b7a0bca2f4525f9d23eaf1cdf06dc92108610,ESATD-L4,periodic,False,10000,10000,0.13977254064387074,5241,0.37520637118827666,0.12419100859368297,0.8758089914063171,0.642,0.23543383054440592,42.214890841317356,0.0,47.22494049326902,100.02568831168561
ESATD-L4,4,100,10,808,1000,40000,8498,0,31502,1998,0,10000,10000,1502,0,1998,6500,0,0.1502,0.2351141445045893,0.35,fed37529dea7137868c50b77048a32e52fb38d918369d96fad5ccb8bdbb3229f,ESATD-L4,periodic,False,10000,10000,0.13376824992687164,5140,0.38123582032915276,0.12409230310686957,0.8759076968931304,0.648,0.24746757040228112,42.214890841317356,0.0,47.22494049326902,100.02568831168561
ESATD-L4,4,100,10,909,1000,40000,8498,0,31502,1998,0,10000,10000,1502,0,1998,6500,0,0.1502,0.2351141445045893,0.35,d19b97b2b0dc41009da9a2acc318f37757a9af4515eb25e4e89c1b3e1c0d388f,ESATD-L4,periodic,False,10000,10000,0.12879575531708737,5179,0.3699123061308152,0.11740174435468496,0.882598255645315,0.648,0.24111655081372785,42.214890841317356,0.0,47.22494049326902,100.02568831168561
ESATD-L4,4,100,10,1010,1000,40000,8498,0,31502,1998,0,10000,10000,1502,0,1998,6500,0,0.1502,0.2351141445045893,0.35,96442175d52403c2a134e7bcd0ec170f4172cff1acde1b076c1dbc96aa030a29,ESATD-L4,periodic,False,10000,10000,0.1273585151644967,5099,0.3675528017944731,0.11325448598921979,0.8867455140107802,0.6661,0.24019428662997638,42.214890841317356,0.0,47.22494049326902,100.02568831168561
ESATD-L4,4,150,4,101,1000,16000,12183,0,3817,2000,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,358345139b329c40140caebe1f44495eb1cb4ce7057ad9123725a473225c7759,ESATD-L4,periodic,False,4000,4000,0.3649131536711661,3612,0.4518341060704834,0.4296333427052029,0.5703666572947971,0.24275,0.0869209523993173,37.19923371553182,0.0,40.35949061033255,150.0250106951846
ESATD-L4,4,150,4,202,1000,16000,12183,0,3817,2000,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,34b8939f5e22fe77656bcf596b267a8e14848f4c8183e258a0aa6bf6964bce30,ESATD-L4,periodic,False,4000,4000,0.35841888745298767,3648,0.4480858799572543,0.42070399926607627,0.5792960007339237,0.24575,0.08966699250426663,37.19923371553182,0.0,40.35949061033255,150.0250106951846
ESATD-L4,4,150,4,303,1000,16000,12183,0,3817,2000,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,cb9cf6119f28cbbe2f515263b460577c6bf03d42557f7919b99931e42d877f4b,ESATD-L4,periodic,False,4000,4000,0.36746699855215026,3650,0.45611590797706675,0.43168636531448806,0.568313634685512,0.23775,0.08864890942491649,37.19923371553182,0.0,40.35949061033255,150.0250106951846
ESATD-L4,4,150,4,404,1000,16000,12183,0,3817,2000,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,19660c8d7c38bf482c258d456033c0235b91bafa3f9150f8928502cb0b6a233e,ESATD-L4,periodic,False,4000,4000,0.3622184476569285,3647,0.45414392144871424,0.40998040026373117,0.5900195997362688,0.2335,0.09192547379178573,37.19923371553182,0.0,40.35949061033255,150.0250106951846
ESATD-L4,4,150,4,505,1000,16000,12183,0,3817,2000,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,73cdab68096cc443e0e24ada558429cabf1afc7f75cc16ce9d024a0d7cee62f9,ESATD-L4,periodic,False,4000,4000,0.3618845553456229,3654,0.4528620770788724,0.4200246211460865,0.5799753788539135,0.22825,0.09097752173324947,37.19923371553182,0.0,40.35949061033255,150.0250106951846
ESATD-L4,4,150,4,606,1000,16000,12183,0,3817,2000,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,7833957291a032d51d81862cac99e9d8ccb12f68b533b2caf53ee51ae3f9dc9c,ESATD-L4,periodic,False,4000,4000,0.3536860280275463,3650,0.44593055907238055,0.37679248339790194,0.623207516602098,0.2355,0.09224453104483427,37.19923371553182,0.0,40.35949061033255,150.0250106951846
ESATD-L4,4,150,4,707,1000,16000,12183,0,3817,2000,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,7299403d9d2d4f4ccec9f76133c48d8d07e2ed601a2777f731db87ca14e66056,ESATD-L4,periodic,False,4000,4000,0.36164759088680964,3633,0.4479016529704238,0.4233880672773301,0.57661193272267,0.2445,0.08625406208361414,37.19923371553182,0.0,40.35949061033255,150.0250106951846
ESATD-L4,4,150,4,808,1000,16000,12183,0,3817,2000,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,332b0fc25c5dccfb6fb5145b59221f17277c51b24f8c2d6148183eada1540c2c,ESATD-L4,periodic,False,4000,4000,0.35349353902084313,3630,0.4392193752009322,0.42000887772397266,0.5799911222760273,0.2535,0.08572583618008905,37.19923371553182,0.0,40.35949061033255,150.0250106951846
ESATD-L4,4,150,4,909,1000,16000,12183,0,3817,2000,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,3a15676bda67054cb5929717fc730bfa67cd49969827870cd1819db4b67b2b0f,ESATD-L4,periodic,False,4000,4000,0.36760725413918544,3617,0.45047267296848964,0.4331326788850459,0.5668673211149541,0.2455,0.0828654188293042,37.19923371553182,0.0,40.35949061033255,150.0250106951846
ESATD-L4,4,150,4,1010,1000,16000,12183,0,3817,2000,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,f74ec5db6e908852b709fb2fc49501319e260c6bb970c5803f31b89af1514827,ESATD-L4,periodic,False,4000,4000,0.3402999305007577,3612,0.431235724590809,0.4064906152306811,0.5935093847693189,0.26675,0.09093579409005131,37.19923371553182,0.0,40.35949061033255,150.0250106951846
