configuration,mandatory_count,total_regions,mandatory_infeasible,optional_skipped,dispatch_infeasible,expired_waiting,completed,deadline_misses,thermal_violations,mandatory_released,mandatory_unique_terminal_uids,mandatory_pre_reject,mandatory_wait_expire,mandatory_late_complete,mandatory_on_time,mandatory_terminal_residual,mandatory_pre_rejection_rate,mandatory_admitted_dmr,mandatory_service_failure_rate,mandatory_terminal_table_sha256,period_ms,lines,epochs,seed,budget_mode,network_mode,release_mode,priority_overhead_ms,all_regions_mandatory,enable_productive_cooling,fixed_voltage_index,enforce_thermal_feasibility,plant_thermal_response_factor,plant_ambient_c,overrun_probability,overrun_min_extra,overrun_max_extra,forced_overrun_count,images,defective_images,mean_complete_image_dice,completed_only_images,mean_completed_only_dice,pixel_defect_recall,pixel_missed_detection_rate,image_complete_miss_rate,optimism_gap,optional_region_on_time_coverage,defect_region_mandatory_coverage,defect_region_on_time_coverage,all_defect_regions_on_time_image_rate,any_defect_region_on_time_image_rate,defect_positive_regions,defective_images_for_coverage
HBTASP-Top2,2,40000,0,13000,0,0,27000,0,0,20000,20000,0,0,0,20000,0,0.0,0.0,0.0,93b91e07e92b4cf3ff536df4c2ef3b015cd1bcb85eb3cc3c4b6820b380f06e59,300,10,1000,505,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,10000,10000,0.3951858378033264,9600,0.45191216804159734,0.482276347997548,0.517723652002452,0.178,0.05672633023827095,0.35,0.5664335664335665,0.7472527472527473,0.556,0.886,20020,10000
HBTASP-Top2,2,40000,0,13000,0,0,27000,0,0,20000,20000,0,0,0,20000,0,0.0,0.0,0.0,fc166773a7853ce0ccb587946e81ec7eae7e8281878ba99d99872daac1698019,300,10,1000,606,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,10000,10000,0.3938537556712936,9560,0.4509526571875748,0.48148768497593686,0.5185123150240631,0.184,0.05709890151628122,0.35,0.5664335664335665,0.7392607392607392,0.54,0.88,20020,10000
HBTASP-Top2,2,40000,0,13000,0,0,27000,0,0,20000,20000,0,0,0,20000,0,0.0,0.0,0.0,47cc9541e7ee7b75040e39c8371edb73fcb4c11f1572a652aa6cd717ad7eb3c5,300,10,1000,707,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,10000,10000,0.3942611362451917,9560,0.45399550428734314,0.4876998950960559,0.5123001049039442,0.182,0.05973436804215143,0.35,0.5664335664335665,0.7422577422577422,0.532,0.884,20020,10000
HBTASP-Top2,2,40000,0,13000,0,0,27000,0,0,20000,20000,0,0,0,20000,0,0.0,0.0,0.0,26039f661a52db6c8ac9780de56b4384530447d6a1fafd35a4af0e1939b8a87a,300,10,1000,808,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,10000,10000,0.40172448123217036,9640,0.4558419200747427,0.4847182145871296,0.5152817854128704,0.17,0.05411743884257236,0.35,0.5664335664335665,0.7522477522477522,0.57,0.894,20020,10000
HBTASP-Top2,2,40000,0,13000,0,0,27000,0,0,20000,20000,0,0,0,20000,0,0.0,0.0,0.0,92e56eef794add71d716e287831e162f742f96950c104abf2e19e9210a90a376,300,10,1000,909,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,10000,10000,0.3987034184230392,9580,0.45312399832622957,0.4874436647191806,0.5125563352808193,0.182,0.05442057990319038,0.35,0.5664335664335665,0.7512487512487512,0.56,0.878,20020,10000
HBTASP-Top2,2,40000,0,13000,0,0,27000,0,0,20000,20000,0,0,0,20000,0,0.0,0.0,0.0,79f536adf3cc34667416e9df057a119c58b86034e64a37fdd4fc9c086d28ae7a,300,10,1000,1010,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,10000,10000,0.40313902361407855,9580,0.4580917655622337,0.49853183521895844,0.5014681647810415,0.174,0.05495274194815514,0.35,0.5664335664335665,0.7562437562437563,0.56,0.886,20020,10000
HBTASP-Top3,3,16000,6000,632,0,0,9368,0,0,12000,12000,6000,0,0,6000,0,0.5,0.0,0.5,27d54a8ef1cc0cac3cfa2a19e20a142b02a3a18a474cdbff892d297069efa367,100,4,1000,101,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,4000,4000,0.27286045126230996,2780,0.4323779800088605,0.348498473176547,0.651501526823453,0.4105,0.15951752874655056,0.842,0.7882117882117882,0.5654345654345654,0.508,0.638,8008,4000
HBTASP-Top3,3,16000,6000,720,0,0,9280,0,0,12000,12000,6000,0,0,6000,0,0.5,0.0,0.5,a87d0efa755e1a5271151eb3a9689accf968c55bf187fd68bc688b78b4aeba05,100,4,1000,202,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,4000,4000,0.27641486843847907,2744,0.4443895612301909,0.3492381255238706,0.6507618744761294,0.426,0.16797469279171184,0.82,0.7882117882117882,0.5444555444555444,0.502,0.626,8008,4000
HBTASP-Top3,3,16000,6000,696,0,0,9304,0,0,12000,12000,6000,0,0,6000,0,0.5,0.0,0.5,8e85383956f15bd27fea0daf7496dd2c480f8b6ce588ea8e9d7aa3ddafecc669,100,4,1000,303,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,4000,4000,0.2756083997516291,2750,0.43892958540658467,0.3580671149503081,0.6419328850496919,0.428,0.16332118565495557,0.826,0.7882117882117882,0.5584415584415584,0.506,0.632,8008,4000
HBTASP-Top3,3,16000,6000,776,0,0,9224,0,0,12000,12000,6000,0,0,6000,0,0.5,0.0,0.5,4bec66ae29e647d557b167cf476be011098d61ae8b2f48271d86eda18fdb7264,100,4,1000,404,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,4000,4000,0.2617554558641899,2735,0.4176318840183518,0.3285299307594404,0.6714700692405595,0.446,0.15587642815416186,0.806,0.7882117882117882,0.5444555444555444,0.498,0.622,8008,4000
HBTASP-Top3,3,16000,6000,616,0,0,9384,0,0,12000,12000,6000,0,0,6000,0,0.5,0.0,0.5,2bf944d015cb447ea7f65658aee7572d5f0a41fc4210aeb767e367713a5d38b3,100,4,1000,505,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,4000,4000,0.2726882999536256,2824,0.4255376872875048,0.35809879755698354,0.6419012024430164,0.406,0.1528493873338792,0.846,0.7882117882117882,0.5524475524475524,0.508,0.636,8008,4000
HBTASP-Top3,3,16000,6000,648,0,0,9352,0,0,12000,12000,6000,0,0,6000,0,0.5,0.0,0.5,2df30c8d23bcecc3ce932e8e784e5dc2d059bda9d92cd338c38d94294fec572d,100,4,1000,606,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,4000,4000,0.2778406902736023,2816,0.4342285672274718,0.32846247514126015,0.6715375248587399,0.406,0.15638787695386946,0.838,0.7882117882117882,0.5664335664335665,0.512,0.65,8008,4000
HBTASP-Top3,3,16000,6000,616,0,0,9384,0,0,12000,12000,6000,0,0,6000,0,0.5,0.0,0.5,1fc12e105720b142e962b0a3bdb1e1920e9985c9e68091157cf6ae99bcc118f3,100,4,1000,707,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,4000,4000,0.2709175824708109,2878,0.41368241973008063,0.3669363696212619,0.633063630378738,0.4185,0.14276483725926975,0.846,0.7882117882117882,0.5664335664335665,0.506,0.644,8008,4000
HBTASP-Top3,3,16000,6000,672,0,0,9328,0,0,12000,12000,6000,0,0,6000,0,0.5,0.0,0.5,3c598c40493da352e52ef839fb00fe50a7997732d7478614cc790847570cf513,100,4,1000,808,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,4000,4000,0.27889404482683955,2811,0.4340094471196767,0.36609948515712637,0.6339005148428736,0.41175,0.15511540229283716,0.832,0.7882117882117882,0.5734265734265734,0.512,0.642,8008,4000
HBTASP-Top3,3,16000,6000,728,0,0,9272,0,0,12000,12000,6000,0,0,6000,0,0.5,0.0,0.5,0581154529934725c846b04297386c899fd265e96884a1acd2c5a4d886aa73a1,100,4,1000,909,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,4000,4000,0.28380211968150193,2829,0.44264749504308726,0.3544364427745976,0.6455635572254024,0.40725,0.15884537536158533,0.818,0.7882117882117882,0.5744255744255744,0.504,0.652,8008,4000
HBTASP-Top3,3,16000,6000,608,0,0,9392,0,0,12000,12000,6000,0,0,6000,0,0.5,0.0,0.5,05b148db500f8199bab502af54ddd1ce58ce7048621e70987cde7ce3a8e7bd0a,100,4,1000,1010,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,4000,4000,0.2849644641463103,2881,0.4369184266368447,0.3670021767135664,0.6329978232864336,0.38575,0.1519539624905344,0.848,0.7882117882117882,0.5774225774225774,0.522,0.672,8008,4000
HBTASP-Top3,3,24000,12000,2008,0,0,9992,0,0,18000,18000,12000,0,0,6000,0,0.6666666666666666,0.0,0.6666666666666666,111d55a095b8ef900613e9154bfad46bab83350726874584a923cd7fb6b31c2a,100,6,1000,101,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,6000,6000,0.19729482596759468,3312,0.4104049512696991,0.25935910039723153,0.7406408996027685,0.562,0.21311012530210444,0.6653333333333333,0.7882117882117882,0.3966033966033966,0.32466666666666666,0.4806666666666667,12012,6000
HBTASP-Top3,3,24000,12000,2012,0,0,9988,0,0,18000,18000,12000,0,0,6000,0,0.6666666666666666,0.0,0.6666666666666666,cbfe02ec50f8fe5c5b1d9533c297d7d6bb79b0862f8e96dfde78f81c89a4211e,100,6,1000,202,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,6000,6000,0.196487546489466,3274,0.4171273424226343,0.2641110380539394,0.7358889619460607,0.5613333333333334,0.22063979593316826,0.6646666666666666,0.7882117882117882,0.3986013986013986,0.3233333333333333,0.478,12012,6000
HBTASP-Top3,3,24000,12000,2024,0,0,9976,0,0,18000,18000,12000,0,0,6000,0,0.6666666666666666,0.0,0.6666666666666666,646b87cbdb67fcf38a75d014332296dc4ffced3e0ea975be4c8d832a1c59389a,100,6,1000,303,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,6000,6000,0.19575767378775993,3250,0.41730411645799387,0.2560971141647855,0.7439028858352146,0.5636666666666666,0.22154644267023393,0.6626666666666666,0.7882117882117882,0.39726939726939725,0.32466666666666666,0.48,12012,6000
HBTASP-Top3,3,24000,12000,2016,0,0,9984,0,0,18000,18000,12000,0,0,6000,0,0.6666666666666666,0.0,0.6666666666666666,7ebb677a5bee7abcf39d7012cbc55a46ffbd761f15f0fca2994e1bd2e19e6df6,100,6,1000,404,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,6000,6000,0.19597924974776948,3321,0.4083968585403452,0.25939924887116506,0.7406007511288349,0.5626666666666666,0.2124176087925757,0.664,0.7882117882117882,0.3992673992673993,0.32466666666666666,0.484,12012,6000
HBTASP-Top3,3,24000,12000,2020,0,0,9980,0,0,18000,18000,12000,0,0,6000,0,0.6666666666666666,0.0,0.6666666666666666,fa2dfd5710e46e36d2d7a9da36d4bcc5b0b5d34c6cedada0f0ce86034098376a,100,6,1000,505,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,6000,6000,0.19545238068517828,3284,0.41157757769880615,0.26038504673831875,0.7396149532616813,0.5641666666666667,0.21612519701362787,0.6633333333333333,0.7882117882117882,0.39793539793539795,0.32466666666666666,0.4786666666666667,12012,6000
HBTASP-Top3,3,24000,12000,2008,0,0,9992,0,0,18000,18000,12000,0,0,6000,0,0.6666666666666666,0.0,0.6666666666666666,8ec022e8ca8954032cc8e05d4fd02390bc18733d22f23136569fb86bade06b17,100,6,1000,606,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,6000,6000,0.19874875244504622,3292,0.41842701867241183,0.2561817041487874,0.7438182958512126,0.5595,0.2196782662273656,0.6653333333333333,0.7882117882117882,0.39826839826839827,0.328,0.48133333333333334,12012,6000
HBTASP-Top3,3,24000,12000,2008,0,0,9992,0,0,18000,18000,12000,0,0,6000,0,0.6666666666666666,0.0,0.6666666666666666,2d0a95e1510c637db835fd15b3295cd7e8281d22eee4d616e3adcb2447067ac2,100,6,1000,707,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,6000,6000,0.19844203995800477,3326,0.41113724894687165,0.2547942017388486,0.7452057982611514,0.559,0.21269520898886687,0.6653333333333333,0.7882117882117882,0.3996003996003996,0.32866666666666666,0.4846666666666667,12012,6000
HBTASP-Top3,3,24000,12000,2028,0,0,9972,0,0,18000,18000,12000,0,0,6000,0,0.6666666666666666,0.0,0.6666666666666666,581f62d6015bf1000a522323bf54bd1e63a15f7b3a701048347994fbc66cad3c,100,6,1000,808,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,6000,6000,0.19833964034478482,3294,0.41618458108427686,0.26304056090763217,0.7369594390923678,0.555,0.21784494073949204,0.662,0.7882117882117882,0.4042624042624043,0.33266666666666667,0.4886666666666667,12012,6000
HBTASP-Top3,3,24000,12000,2012,0,0,9988,0,0,18000,18000,12000,0,0,6000,0,0.6666666666666666,0.0,0.6666666666666666,3e43c75da3ba078d768784c3657fc3da565b85a478ed761dca291820ba8b696d,100,6,1000,909,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,6000,6000,0.1954887404044107,3281,0.41188315405977155,0.2636958705498353,0.7363041294501647,0.5656666666666667,0.21639441365536086,0.6646666666666666,0.7882117882117882,0.39527139527139526,0.32133333333333336,0.476,12012,6000
HBTASP-Top3,3,24000,12000,2036,0,0,9964,0,0,18000,18000,12000,0,0,6000,0,0.6666666666666666,0.0,0.6666666666666666,2a99cd51892bd7aae37886bc6382daea880c420d244ae8ce98f44a8f6f918a12,100,6,1000,1010,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,6000,6000,0.1993503880220409,3279,0.42150111477102276,0.2619558583567884,0.7380441416432115,0.557,0.22215072674898187,0.6606666666666666,0.7882117882117882,0.3996003996003996,0.326,0.484,12012,6000
HBTASP-Top3,3,32000,18000,4000,0,0,10000,0,0,24000,24000,18000,0,0,6000,0,0.75,0.0,0.75,a217fda891fe74d82d91c3a5a35be83f9102f64d369f320f1db363e22b1f03f6,100,8,1000,101,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,8000,8000,0.14878128093535545,3621,0.40014050195242346,0.18663325661093907,0.8133667433890609,0.6475,0.251359221017068,0.5,0.7882117882117882,0.3026973026973027,0.217,0.386,16016,8000
HBTASP-Top3,3,32000,18000,4000,0,0,10000,0,0,24000,24000,18000,0,0,6000,0,0.75,0.0,0.75,ae6648e189ff4d9355c559ae7420e59bae8979951a3de101db70a7c706a5c7b8,100,8,1000,202,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,8000,8000,0.15267520556706554,3550,0.4217959176602124,0.19280997912059553,0.8071900208794045,0.6505,0.26912071209314686,0.5,0.7882117882117882,0.2947052947052947,0.214,0.385,16016,8000
HBTASP-Top3,3,32000,18000,4000,0,0,10000,0,0,24000,24000,18000,0,0,6000,0,0.75,0.0,0.75,3d584d2cdfd4abf3c59726dbfddaf924b4d8ac7b19981b5ec90576f0cbf40cf8,100,8,1000,303,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,8000,8000,0.1557870148080368,3543,0.42352700981012203,0.20080740573049025,0.7991925942695097,0.648,0.26773999500208523,0.5,0.7882117882117882,0.3011988011988012,0.224,0.382,16016,8000
HBTASP-Top3,3,32000,18000,4000,0,0,10000,0,0,24000,24000,18000,0,0,6000,0,0.75,0.0,0.75,521115c9df17b5494588d7fd1cbcb99e2932ba28d3cd5734931d6c288b09360c,100,8,1000,404,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,8000,8000,0.14320289736800848,3572,0.386836822008677,0.17869103501131012,0.8213089649886899,0.665,0.2436339246406685,0.5,0.7882117882117882,0.2932067932067932,0.218,0.373,16016,8000
HBTASP-Top3,3,32000,18000,4000,0,0,10000,0,0,24000,24000,18000,0,0,6000,0,0.75,0.0,0.75,40f0825674b647b5157d6991372286ccf375dfb882115aa7437d336427cd20af,100,8,1000,505,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,8000,8000,0.14835336108578087,3576,0.3974040006413242,0.19074638533913185,0.8092536146608682,0.653,0.24905063955554332,0.5,0.7882117882117882,0.2952047952047952,0.223,0.378,16016,8000
HBTASP-Top3,3,32000,18000,4000,0,0,10000,0,0,24000,24000,18000,0,0,6000,0,0.75,0.0,0.75,07b38ee7301c2b57660867a5bba82479d1c56001537987566ae1a016a67776cd,100,8,1000,606,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,8000,8000,0.1476193979645504,3519,0.40390799575315567,0.17066694864701773,0.8293330513529823,0.6545,0.25628859778860524,0.5,0.7882117882117882,0.2972027972027972,0.225,0.377,16016,8000
HBTASP-Top3,3,32000,18000,4000,0,0,10000,0,0,24000,24000,18000,0,0,6000,0,0.75,0.0,0.75,372041eea5acad51ba2295734ac6907ef95353ad9d778c3f9f7772239365ff75,100,8,1000,707,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,8000,8000,0.14723889233714357,3655,0.3899597552117423,0.19128406750845345,0.8087159324915465,0.65275,0.24272086287459874,0.5,0.7882117882117882,0.29920079920079923,0.218,0.38,16016,8000
HBTASP-Top3,3,32000,18000,4000,0,0,10000,0,0,24000,24000,18000,0,0,6000,0,0.75,0.0,0.75,6dc71499cdc59148b997465ba5c4567524c5662c6b144d8a54dc26471df6edab,100,8,1000,808,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,8000,8000,0.15254308490071794,3563,0.4077785584547658,0.20056238326891307,0.7994376167310869,0.648,0.25523547355404785,0.5,0.7882117882117882,0.3091908091908092,0.233,0.381,16016,8000
HBTASP-Top3,3,32000,18000,4000,0,0,10000,0,0,24000,24000,18000,0,0,6000,0,0.75,0.0,0.75,bbddaf15be1e9651d7c64061c8aa091c16a83b54bb02752940bcef710047f4f7,100,8,1000,909,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,8000,8000,0.1528617788111667,3576,0.4151091817629487,0.1840387705261048,0.8159612294738952,0.64875,0.262247402951782,0.5,0.7882117882117882,0.3006993006993007,0.216,0.379,16016,8000
HBTASP-Top3,3,32000,18000,4000,0,0,10000,0,0,24000,24000,18000,0,0,6000,0,0.75,0.0,0.75,97c32fb9a4077145653bf3c2b2e7e7ff1e4aa63dc5e03cf5fef2779129601e65,100,8,1000,1010,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,8000,8000,0.15382283867572613,3687,0.40741252996352817,0.18786926464453538,0.8121307353554647,0.640375,0.25358969128780207,0.5,0.7882117882117882,0.3051948051948052,0.226,0.393,16016,8000
HBTASP-Top3,3,40000,24000,6000,0,0,10000,0,0,30000,30000,24000,0,0,6000,0,0.8,0.0,0.8,9198e25a79cff693047658c5038e3fa05cc7142fa1a504e9d7fb8408164a9534,100,10,1000,101,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,10000,10000,0.12669766014043218,3844,0.40256159701558714,0.14426881324518007,0.85573118675482,0.6972,0.275863936875155,0.4,0.7882117882117882,0.25374625374625376,0.178,0.33,20020,10000
HBTASP-Top3,3,40000,24000,6000,0,0,10000,0,0,30000,30000,24000,0,0,6000,0,0.8,0.0,0.8,0d726357a54378185568410f4a71612bedcabfae7ec89086f745c70ad932eb5b,100,10,1000,202,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,10000,10000,0.13138754747414091,3921,0.4134135438301933,0.1962899471820552,0.8037100528179448,0.696,0.2820259963560524,0.4,0.7882117882117882,0.25074925074925075,0.172,0.328,20020,10000
HBTASP-Top3,3,40000,24000,6000,0,0,10000,0,0,30000,30000,24000,0,0,6000,0,0.8,0.0,0.8,cc78d0d078fac3b6bc3c2f189b9d4ae5fb89234c6a6b63df64879c0df1f86827,100,10,1000,303,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,10000,10000,0.12339543968690432,3871,0.3997084387356576,0.1449527577818458,0.8550472422181542,0.71,0.2763129990487533,0.4,0.7882117882117882,0.23876123876123875,0.178,0.324,20020,10000
HBTASP-Top3,3,40000,24000,6000,0,0,10000,0,0,30000,30000,24000,0,0,6000,0,0.8,0.0,0.8,9c0cb311ce583e8ca418fa5ea693aab2792cb4044b17f670439da38f01b504d4,100,10,1000,404,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,10000,10000,0.11935837825294995,3771,0.3965866835875407,0.152334881381557,0.847665118618443,0.702,0.27722830533459075,0.4,0.7882117882117882,0.26373626373626374,0.186,0.328,20020,10000
HBTASP-Top3,3,40000,24000,6000,0,0,10000,0,0,30000,30000,24000,0,0,6000,0,0.8,0.0,0.8,7661a2b789ab8537e2368ebce847e00a37a2cb36a5a52a6bcd5eb9688953daf6,100,10,1000,505,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,10000,10000,0.12053847185793466,3730,0.40558509464398,0.15915721504962352,0.8408427849503765,0.71,0.28504662278604537,0.4,0.7882117882117882,0.24575424575424576,0.166,0.31,20020,10000
HBTASP-Top3,3,40000,24000,6000,0,0,10000,0,0,30000,30000,24000,0,0,6000,0,0.8,0.0,0.8,c31931885f2c8975c17f67fca75e8ad005a7a56eb33fde7773eaf742895bcfa6,100,10,1000,606,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,10000,10000,0.11756374643116155,3820,0.3778889649009992,0.13452565027957764,0.8654743497204224,0.711,0.2603252184698377,0.4,0.7882117882117882,0.24175824175824176,0.168,0.314,20020,10000
HBTASP-Top3,3,40000,24000,6000,0,0,10000,0,0,30000,30000,24000,0,0,6000,0,0.8,0.0,0.8,ac5de87e0111778da1db59b3d19a0cee39cff66ecc5a009e886b517d6eaf0926,100,10,1000,707,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,10000,10000,0.12190770062199192,3784,0.4002121023905855,0.17345125321349208,0.8265487467865079,0.7091,0.2783044017685936,0.4,0.7882117882117882,0.24375624375624375,0.16,0.312,20020,10000
HBTASP-Top3,3,40000,24000,6000,0,0,10000,0,0,30000,30000,24000,0,0,6000,0,0.8,0.0,0.8,2d2d48f733b74368cbc3dfb1e3829fa2e516106a1f9536aa2a7394effb55e8a3,100,10,1000,808,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,10000,10000,0.12335694959783079,3759,0.40865868401256983,0.1514491943695258,0.8485508056304742,0.712,0.28530173441473905,0.4,0.7882117882117882,0.23976023976023977,0.178,0.31,20020,10000
HBTASP-Top3,3,40000,24000,6000,0,0,10000,0,0,30000,30000,24000,0,0,6000,0,0.8,0.0,0.8,2caf6af5317e57f3129b482e671810c41fe735e657eb88f145d9c494aa66e49f,100,10,1000,909,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,10000,10000,0.1240964794382402,3739,0.40955520510474946,0.14410820561173046,0.8558917943882696,0.7148,0.28545872566650926,0.4,0.7882117882117882,0.22977022977022976,0.16,0.312,20020,10000
HBTASP-Top3,3,40000,24000,6000,0,0,10000,0,0,30000,30000,24000,0,0,6000,0,0.8,0.0,0.8,29db7742f2fd80e2040af8b60f5b4077af8b7f3254bbdb4bc8b9ca2ece76845d,100,10,1000,1010,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,10000,10000,0.1258100110780709,3761,0.41640112513736516,0.15353594787888708,0.8464640521211129,0.706,0.2905911140592943,0.4,0.7882117882117882,0.24475524475524477,0.166,0.32,20020,10000
HBTASP-Top3,3,16000,2000,1208,0,0,12792,0,0,12000,12000,2000,0,0,10000,0,0.16666666666666666,0.0,0.16666666666666666,fab9c7209fa21c56f8189ec2cc2f9114a14d46705f80665840f7497c3d215f78,150,4,1000,101,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,4000,4000,0.39985210393262044,3640,0.46111633896839715,0.5356480944565762,0.46435190554342376,0.19575,0.061264235035776715,0.698,0.7882117882117882,0.8071928071928072,0.762,0.854,8008,4000
HBTASP-Top3,3,16000,2000,1256,0,0,12744,0,0,12000,12000,2000,0,0,10000,0,0.16666666666666666,0.0,0.16666666666666666,571b52006eafd9d8cdd360a3cbcbdd1edba37312e3567afa4a2b6784585c56a8,150,4,1000,202,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,4000,4000,0.39328740880055135,3656,0.4613713805172426,0.49887437622871844,0.5011256237712816,0.20375,0.06808397171669123,0.686,0.7882117882117882,0.7852147852147852,0.73,0.86,8008,4000
HBTASP-Top3,3,16000,2000,1208,0,0,12792,0,0,12000,12000,2000,0,0,10000,0,0.16666666666666666,0.0,0.16666666666666666,82dbfdae9b2523f49a54c8199f7f63dd3ba178fd11f14eabc5ed772882a4cc9d,150,4,1000,303,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,4000,4000,0.39366957602460106,3648,0.4635320841404938,0.5016060660312094,0.4983939339687906,0.19575,0.06986250811589273,0.698,0.7882117882117882,0.7892107892107892,0.736,0.86,8008,4000
HBTASP-Top3,3,16000,2000,1216,0,0,12784,0,0,12000,12000,2000,0,0,10000,0,0.16666666666666666,0.0,0.16666666666666666,4d3ed3b3be58e37b3844f3962d55de49c1b604f02155cb7eb4e04bf76c782c8d,150,4,1000,404,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,,True,1.0,25.0,0.0,0.0,0.0,0,4000,4000,0.3949378155706451,3712,0.4534987265629628,0.5025710306526077,0.49742896934739234,0.196,0.058560910992317694,0.696,0.7882117882117882,0.7872127872127872,0.742,0.868,8008,4000
